-3.017752409,1.912025809,3.495586395
-3.361056089,1.968679905,3.413980961
-3.74416256,2.047447681,3.234014273
-4.11933279,2.140074253,2.884461641
-4.473350525,2.246805668,2.556018353
-4.90404892,2.398138762,2.121912956
-5.246482849,2.662312269,1.605321288
-5.451495171,2.772824049,1.074191213
-5.350392342,2.721894026,0.096505247
-5.278892517,2.612700224,-0.108939901
-4.929265499,2.388712645,-0.613963842
-4.186283588,1.811716676,-1.215065956
-3.982758999,1.634600163,-1.328969598
-3.42870903,1.34052515,-1.581573725
-2.48545289,0.990684807,-1.809512138
-2.237906456,0.936941385,-1.848035097
-1.776930213,0.701782405,-1.720184565
-1.415991306,0.600330472,-1.517788172
-1.21214819,0.563923001,-1.215253115
-1.107408166,0.496517271,-0.834414244
-0.974658132,0.459089339,-0.228043109
-0.945504546,0.508258879,0.200328588
-0.941567361,0.520320952,0.413943946
-1.018569827,0.603025496,0.988245368
-1.050080061,0.666460097,1.43252182
-1.198071003,0.695539594,1.893945694
-1.288350463,0.796651959,2.289426565
-1.504057169,0.932727933,2.545219421
-1.690134883,1.09887898,2.857288837
-1.926110983,1.278557062,3.09399724
-2.127333879,1.458790064,3.275046825
-2.324675322,1.600910425,3.377784729
-2.530365467,1.647354484,3.393009663
-2.762144804,1.740919471,3.391563416
-2.966337442,1.760557532,3.27712059
-3.136040926,1.797991157,3.203575611
-3.28248477,1.802725196,3.124857903
-3.332892656,1.792070866,3.14521575
-3.345002651,1.79057169,3.187968254
-3.301613808,1.749853611,3.10987854
