Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.02272658,0.4863123,-1.799603,0.1115348,0.264174,-1.94731,0.004555471,0.21124,-2.232366,-0.1774989,0.002744006,-2.260874
0.02272658,0.4863123,-1.799603,0.1115348,0.264174,-1.94731,0.004555471,0.21124,-2.232366,-0.1774989,0.002744006,-2.260874
0.02272658,0.4863123,-1.799603,0.1115348,0.264174,-1.94731,0.004555471,0.21124,-2.232366,-0.1774989,0.002744006,-2.260874
0.02341483,0.4881598,-1.799206,0.1146438,0.2661633,-1.947783,0.006909231,0.2114231,-2.229378,-0.1736901,0.001636565,-2.257632
0.02341483,0.4881598,-1.799206,0.1146438,0.2661633,-1.947783,0.006909231,0.2114231,-2.229378,-0.1736901,0.001636565,-2.257632
0.02422222,0.495517,-1.800493,0.1199152,0.2731504,-1.94652,0.008192113,0.2079073,-2.22499,-0.172718,-0.00111208,-2.256687
0.02422222,0.495517,-1.800493,0.1199152,0.2731504,-1.94652,0.008192113,0.2079073,-2.22499,-0.172718,-0.00111208,-2.256687
0.02422222,0.495517,-1.800493,0.1199152,0.2731504,-1.94652,0.008192113,0.2079073,-2.22499,-0.172718,-0.00111208,-2.256687
0.02422222,0.495517,-1.800493,0.1199152,0.2731504,-1.94652,0.008192113,0.2079073,-2.22499,-0.172718,-0.00111208,-2.256687
0.02902814,0.5017586,-1.804324,0.1250432,0.279569,-1.946833,0.007006322,0.213144,-2.229231,-0.1743983,0.004185799,-2.258359
0.02902814,0.5017586,-1.804324,0.1250432,0.279569,-1.946833,0.007006322,0.213144,-2.229231,-0.1743983,0.004185799,-2.258359
0.02902814,0.5017586,-1.804324,0.1250432,0.279569,-1.946833,0.007006322,0.213144,-2.229231,-0.1743983,0.004185799,-2.258359
0.02902814,0.5017586,-1.804324,0.1250432,0.279569,-1.946833,0.007006322,0.213144,-2.229231,-0.1743983,0.004185799,-2.258359
0.03719667,0.502273,-1.803802,0.1300911,0.2793326,-1.946312,0.00753232,0.217299,-2.232731,-0.1741501,0.008320873,-2.260029
0.03719667,0.502273,-1.803802,0.1300911,0.2793326,-1.946312,0.00753232,0.217299,-2.232731,-0.1741501,0.008320873,-2.260029
0.03719667,0.502273,-1.803802,0.1300911,0.2793326,-1.946312,0.00753232,0.217299,-2.232731,-0.1741501,0.008320873,-2.260029
0.03719667,0.502273,-1.803802,0.1300911,0.2793326,-1.946312,0.00753232,0.217299,-2.232731,-0.1741501,0.008320873,-2.260029
0.03719667,0.502273,-1.803802,0.1300911,0.2793326,-1.946312,0.00753232,0.217299,-2.232731,-0.1741501,0.008320873,-2.260029
