Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.02971295,0.4652965,-1.794927,0.06952997,0.2412258,-1.934012,-0.01683531,0.1717025,-2.195759,-0.1805505,-0.04273456,-2.263894
-0.02971295,0.4652965,-1.794927,0.06952997,0.2412258,-1.934012,-0.01683531,0.1717025,-2.195759,-0.1805505,-0.04273456,-2.263894
-0.02488378,0.468944,-1.796586,0.07422478,0.2432951,-1.932592,-0.01593543,0.1718395,-2.19624,-0.1804231,-0.04250314,-2.262791
-0.02488378,0.468944,-1.796586,0.07422478,0.2432951,-1.932592,-0.01593543,0.1718395,-2.19624,-0.1804231,-0.04250314,-2.262791
-0.02488378,0.468944,-1.796586,0.07422478,0.2432951,-1.932592,-0.01593543,0.1718395,-2.19624,-0.1804231,-0.04250314,-2.262791
-0.02488378,0.468944,-1.796586,0.07422478,0.2432951,-1.932592,-0.01593543,0.1718395,-2.19624,-0.1804231,-0.04250314,-2.262791
-0.01129981,0.4649788,-1.792222,0.08194352,0.245256,-1.940597,-0.01566826,0.1608398,-2.192775,-0.1782575,-0.05335559,-2.264199
-0.01129981,0.4649788,-1.792222,0.08194352,0.245256,-1.940597,-0.01566826,0.1608398,-2.192775,-0.1782575,-0.05335559,-2.264199
0.008774837,0.4599621,-1.787715,0.09634256,0.2429824,-1.943239,-0.01565597,0.1561627,-2.19156,-0.1789187,-0.05751175,-2.263072
0.008774837,0.4599621,-1.787715,0.09634256,0.2429824,-1.943239,-0.01565597,0.1561627,-2.19156,-0.1789187,-0.05751175,-2.263072
0.008774837,0.4599621,-1.787715,0.09634256,0.2429824,-1.943239,-0.01565597,0.1561627,-2.19156,-0.1789187,-0.05751175,-2.263072
0.008774837,0.4599621,-1.787715,0.09634256,0.2429824,-1.943239,-0.01565597,0.1561627,-2.19156,-0.1789187,-0.05751175,-2.263072
0.03635343,0.4591406,-1.784666,0.115512,0.2408133,-1.944552,-0.01537925,0.1491964,-2.191664,-0.1785503,-0.06438931,-2.263626
0.03635343,0.4591406,-1.784666,0.115512,0.2408133,-1.944552,-0.01537925,0.1491964,-2.191664,-0.1785503,-0.06438931,-2.263626
0.06761412,0.4541698,-1.776852,0.1340421,0.2359905,-1.945624,-0.003287481,0.1930397,-2.216046,-0.1785694,-0.01771739,-2.259933
0.06761412,0.4541698,-1.776852,0.1340421,0.2359905,-1.945624,-0.003287481,0.1930397,-2.216046,-0.1785694,-0.01771739,-2.259933
0.06761412,0.4541698,-1.776852,0.1340421,0.2359905,-1.945624,-0.003287481,0.1930397,-2.216046,-0.1785694,-0.01771739,-2.259933
0.06761412,0.4541698,-1.776852,0.1340421,0.2359905,-1.945624,-0.003287481,0.1930397,-2.216046,-0.1785694,-0.01771739,-2.259933
0.1062801,0.4414046,-1.769691,0.1464924,0.2309385,-1.951572,0.003715523,0.2086103,-2.226651,-0.1756545,-0.001270673,-2.259627
0.1062801,0.4414046,-1.769691,0.1464924,0.2309385,-1.951572,0.003715523,0.2086103,-2.226651,-0.1756545,-0.001270673,-2.259627
0.1062801,0.4414046,-1.769691,0.1464924,0.2309385,-1.951572,0.003715523,0.2086103,-2.226651,-0.1756545,-0.001270673,-2.259627
0.1062801,0.4414046,-1.769691,0.1464924,0.2309385,-1.951572,0.003715523,0.2086103,-2.226651,-0.1756545,-0.001270673,-2.259627
0.1486522,0.4201357,-1.760453,0.1662139,0.2230891,-1.956963,0.005374225,0.2081238,-2.227212,-0.1740459,-0.002009803,-2.259672
0.1486522,0.4201357,-1.760453,0.1662139,0.2230891,-1.956963,0.005374225,0.2081238,-2.227212,-0.1740459,-0.002009803,-2.259672
0.1907735,0.3911072,-1.754423,0.1898582,0.209415,-1.960674,0.004648331,0.2043597,-2.228463,-0.1753456,-0.005571155,-2.259328
0.1907735,0.3911072,-1.754423,0.1898582,0.209415,-1.960674,0.004648331,0.2043597,-2.228463,-0.1753456,-0.005571155,-2.259328
0.1907735,0.3911072,-1.754423,0.1898582,0.209415,-1.960674,0.004648331,0.2043597,-2.228463,-0.1753456,-0.005571155,-2.259328
