Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.0001296537,0.4547696,-1.762687,0.09082439,0.2454827,-1.931684,-0.0134228,0.1384967,-2.170564,-0.1804234,-0.06538626,-2.25975
0.01264427,0.4639698,-1.760275,0.1024475,0.25448,-1.930522,-0.007232123,0.1380553,-2.176929,-0.1776385,-0.06581961,-2.259398
0.01264427,0.4639698,-1.760275,0.1024475,0.25448,-1.930522,-0.007232123,0.1380553,-2.176929,-0.1776385,-0.06581961,-2.259398
0.01264427,0.4639698,-1.760275,0.1024475,0.25448,-1.930522,-0.007232123,0.1380553,-2.176929,-0.1776385,-0.06581961,-2.259398
0.01264427,0.4639698,-1.760275,0.1024475,0.25448,-1.930522,-0.007232123,0.1380553,-2.176929,-0.1776385,-0.06581961,-2.259398
0.03448548,0.4707189,-1.758829,0.1158369,0.2593131,-1.930137,-0.003199277,0.1363298,-2.178714,-0.1746035,-0.06807548,-2.257823
0.03448548,0.4707189,-1.758829,0.1158369,0.2593131,-1.930137,-0.003199277,0.1363298,-2.178714,-0.1746035,-0.06807548,-2.257823
0.03448548,0.4707189,-1.758829,0.1158369,0.2593131,-1.930137,-0.003199277,0.1363298,-2.178714,-0.1746035,-0.06807548,-2.257823
0.0656397,0.4726956,-1.757455,0.1353806,0.2592107,-1.929389,-0.004569527,0.1373595,-2.181734,-0.1766717,-0.06705359,-2.259337
0.0656397,0.4726956,-1.757455,0.1353806,0.2592107,-1.929389,-0.004569527,0.1373595,-2.181734,-0.1766717,-0.06705359,-2.259337
0.1037311,0.4633207,-1.757251,0.1573652,0.252651,-1.933204,-0.00467278,0.1976237,-2.20943,-0.1802296,-0.01239427,-2.253756
0.1037311,0.4633207,-1.757251,0.1573652,0.252651,-1.933204,-0.00467278,0.1976237,-2.20943,-0.1802296,-0.01239427,-2.253756
0.1037311,0.4633207,-1.757251,0.1724887,0.2470828,-1.943749,-0.001523164,0.2146966,-2.221555,-0.1791034,0.003662554,-2.256165
0.1037311,0.4633207,-1.757251,0.1724887,0.2470828,-1.943749,-0.001523164,0.2146966,-2.221555,-0.1791034,0.003662554,-2.256165
0.1484127,0.4492554,-1.749058,0.1724887,0.2470828,-1.943749,-0.001523164,0.2146966,-2.221555,-0.1791034,0.003662554,-2.256165
0.1484127,0.4492554,-1.749058,0.1724887,0.2470828,-1.943749,-0.001523164,0.2146966,-2.221555,-0.1791034,0.003662554,-2.256165
0.1992681,0.4244094,-1.74953,0.1880546,0.2313523,-1.95407,0.001097498,0.2130509,-2.221158,-0.1776966,0.002604975,-2.254869
0.1992681,0.4244094,-1.74953,0.1880546,0.2313523,-1.95407,0.001097498,0.2130509,-2.221158,-0.1776966,0.002604975,-2.254869
0.2539298,0.389794,-1.75094,0.2046395,0.2158813,-1.968372,-2.837943E-05,0.2144537,-2.221391,-0.1787781,0.004209344,-2.25696
0.2539298,0.389794,-1.75094,0.2046395,0.2158813,-1.968372,-2.837943E-05,0.2144537,-2.221391,-0.1787781,0.004209344,-2.25696
0.2539298,0.389794,-1.75094,0.2046395,0.2158813,-1.968372,-2.837943E-05,0.2144537,-2.221391,-0.1787781,0.004209344,-2.25696
0.2539298,0.389794,-1.75094,0.2046395,0.2158813,-1.968372,-2.837943E-05,0.2144537,-2.221391,-0.1787781,0.004209344,-2.25696
0.3034756,0.3371341,-1.755388,0.2229658,0.188748,-1.981881,0.0005390878,0.2139281,-2.220765,-0.1786861,0.004139176,-2.256726
0.3034756,0.3371341,-1.755388,0.2229658,0.188748,-1.981881,0.0005390878,0.2139281,-2.220765,-0.1786861,0.004139176,-2.256726
0.3529468,0.2693073,-1.77142,0.2340274,0.1635516,-2.002797,-0.002164635,0.214238,-2.221575,-0.1808359,0.003824258,-2.25665
0.3529468,0.2693073,-1.77142,0.2340274,0.1635516,-2.002797,-0.002164635,0.214238,-2.221575,-0.1808359,0.003824258,-2.25665
0.3877147,0.1860598,-1.784599,0.2462911,0.1378215,-2.019732,-0.002538239,0.2146689,-2.223707,-0.1814164,0.004145701,-2.257025
0.3877147,0.1860598,-1.784599,0.2462911,0.1378215,-2.019732,-0.002538239,0.2146689,-2.223707,-0.1814164,0.004145701,-2.257025
0.3877147,0.1860598,-1.784599,0.2462911,0.1378215,-2.019732,-0.002538239,0.2146689,-2.223707,-0.1814164,0.004145701,-2.257025
0.3877147,0.1860598,-1.784599,0.2462911,0.1378215,-2.019732,-0.002538239,0.2146689,-2.223707,-0.1814164,0.004145701,-2.257025
0.399525,0.09448396,-1.800565,0.2499252,0.1069467,-2.038689,-0.004160312,0.2139437,-2.224144,-0.1830095,0.003430611,-2.25769
0.399525,0.09448396,-1.800565,0.2499252,0.1069467,-2.038689,-0.004160312,0.2139437,-2.224144,-0.1830095,0.003430611,-2.25769
0.4012081,0.01148151,-1.829506,0.249357,0.07444067,-2.06268,-0.002197086,0.2082393,-2.222078,-0.1797364,-0.0032387,-2.256441
0.4012081,0.01148151,-1.829506,0.249357,0.07444067,-2.06268,-0.002197086,0.2082393,-2.222078,-0.1797364,-0.0032387,-2.256441
