Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.06349219,0.5121453,-1.77428,0.1249737,0.3028751,-1.95594,-0.001971599,0.2040587,-2.213084,-0.1859632,0.001160072,-2.262113
0.06349219,0.5121453,-1.77428,0.1249737,0.3028751,-1.95594,-0.001971599,0.2040587,-2.213084,-0.1859632,0.001160072,-2.262113
0.06349219,0.5121453,-1.77428,0.1249737,0.3028751,-1.95594,-0.001971599,0.2040587,-2.213084,-0.1859632,0.001160072,-2.262113
0.08067498,0.5045937,-1.780269,0.1392276,0.3002265,-1.968366,-0.002572387,0.2066572,-2.214959,-0.1868024,0.003210367,-2.260654
0.08067498,0.5045937,-1.780269,0.1392276,0.3002265,-1.968366,-0.002572387,0.2066572,-2.214959,-0.1868024,0.003210367,-2.260654
0.09904813,0.503971,-1.78427,0.148284,0.2980781,-1.973351,-0.001304873,0.2011086,-2.213905,-0.1860128,-0.001895309,-2.259662
0.09904813,0.503971,-1.78427,0.148284,0.2980781,-1.973351,-0.001304873,0.2011086,-2.213905,-0.1860128,-0.001895309,-2.259662
0.09904813,0.503971,-1.78427,0.148284,0.2980781,-1.973351,-0.001304873,0.2011086,-2.213905,-0.1860128,-0.001895309,-2.259662
0.09904813,0.503971,-1.78427,0.148284,0.2980781,-1.973351,-0.001304873,0.2011086,-2.213905,-0.1860128,-0.001895309,-2.259662
0.1224863,0.4968391,-1.783174,0.1544015,0.2915283,-1.976333,-0.0008568731,0.2019658,-2.216412,-0.1866352,-0.00053363,-2.260051
0.1224863,0.4968391,-1.783174,0.1544015,0.2915283,-1.976333,-0.0008568731,0.2019658,-2.216412,-0.1866352,-0.00053363,-2.260051
0.1500685,0.4908153,-1.785401,0.1642738,0.2860519,-1.981204,0.0006456099,0.203459,-2.218606,-0.186406,0.001753736,-2.260474
0.1500685,0.4908153,-1.785401,0.1642738,0.2860519,-1.981204,0.0006456099,0.203459,-2.218606,-0.186406,0.001753736,-2.260474
0.1878736,0.4814306,-1.789261,0.1763021,0.2786433,-1.986934,0.001596314,0.2008329,-2.219098,-0.1856437,-0.001265233,-2.258123
0.1878736,0.4814306,-1.789261,0.1763021,0.2786433,-1.986934,0.001596314,0.2008329,-2.219098,-0.1856437,-0.001265233,-2.258123
0.2112683,0.4802572,-1.797985,0.1905091,0.2723528,-1.985003,0.0007303521,0.2001198,-2.217082,-0.1866306,-0.001534575,-2.257799
0.2112683,0.4802572,-1.797985,0.1905091,0.2723528,-1.985003,0.0007303521,0.2001198,-2.217082,-0.1866306,-0.001534575,-2.257799
0.2456493,0.4698815,-1.802754,0.2060314,0.2620675,-1.984944,-0.0005721613,0.2015589,-2.213793,-0.1868626,-0.0007040777,-2.256363
0.2456493,0.4698815,-1.802754,0.2060314,0.2620675,-1.984944,-0.0005721613,0.2015589,-2.213793,-0.1868626,-0.0007040777,-2.256363
0.2456493,0.4698815,-1.802754,0.2060314,0.2620675,-1.984944,-0.0005721613,0.2015589,-2.213793,-0.1868626,-0.0007040777,-2.256363
0.2456493,0.4698815,-1.802754,0.2060314,0.2620675,-1.984944,-0.0005721613,0.2015589,-2.213793,-0.1868626,-0.0007040777,-2.256363
0.2852316,0.448703,-1.805051,0.2211754,0.2477037,-1.986462,-0.001456919,0.20289,-2.213439,-0.1873419,0.0002416888,-2.25597
