Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.009040577,0.4568363,-1.766233,0.0932299,0.25601,-1.936326,-0.001592566,0.1920833,-2.205884,-0.1773716,-0.01654248,-2.25746
-0.009040577,0.4568363,-1.766233,0.0932299,0.25601,-1.936326,-0.001592566,0.1920833,-2.205884,-0.1773716,-0.01654248,-2.25746
-0.009040577,0.4568363,-1.766233,0.0932299,0.25601,-1.936326,-0.001592566,0.1920833,-2.205884,-0.1773716,-0.01654248,-2.25746
-0.009040577,0.4568363,-1.766233,0.0932299,0.25601,-1.936326,-0.001592566,0.1920833,-2.205884,-0.1773716,-0.01654248,-2.25746
0.01004382,0.4653137,-1.768316,0.108669,0.2638491,-1.939545,0.002190742,0.2114388,-2.221012,-0.1770573,0.002315391,-2.258885
0.01004382,0.4653137,-1.768316,0.108669,0.2638491,-1.939545,0.002190742,0.2114388,-2.221012,-0.1770573,0.002315391,-2.258885
0.03207425,0.4674409,-1.767603,0.1191834,0.2641557,-1.941376,0.004133055,0.2090885,-2.224811,-0.1769038,0.0002918431,-2.256782
0.03207425,0.4674409,-1.767603,0.1191834,0.2641557,-1.941376,0.004133055,0.2090885,-2.224811,-0.1769038,0.0002918431,-2.256782
0.03207425,0.4674409,-1.767603,0.1191834,0.2641557,-1.941376,0.004133055,0.2090885,-2.224811,-0.1769038,0.0002918431,-2.256782
0.03207425,0.4674409,-1.767603,0.1191834,0.2641557,-1.941376,0.004133055,0.2090885,-2.224811,-0.1769038,0.0002918431,-2.256782
0.06447326,0.4631547,-1.767704,0.1362567,0.259114,-1.946097,0.003531302,0.2077073,-2.225602,-0.1778001,-0.00104506,-2.25663
0.06447326,0.4631547,-1.767704,0.1362567,0.259114,-1.946097,0.003531302,0.2077073,-2.225602,-0.1778001,-0.00104506,-2.25663
0.1031096,0.4583058,-1.765715,0.152739,0.2504385,-1.947571,0.002023051,0.2103112,-2.228945,-0.179225,0.0009208093,-2.255865
0.1031096,0.4583058,-1.765715,0.152739,0.2504385,-1.947571,0.002023051,0.2103112,-2.228945,-0.179225,0.0009208093,-2.255865
0.1031096,0.4583058,-1.765715,0.152739,0.2504385,-1.947571,0.002023051,0.2103112,-2.228945,-0.179225,0.0009208093,-2.255865
0.1031096,0.4583058,-1.765715,0.152739,0.2504385,-1.947571,0.002023051,0.2103112,-2.228945,-0.179225,0.0009208093,-2.255865
0.1501337,0.4457313,-1.761882,0.1723901,0.2421393,-1.955666,0.001062991,0.212529,-2.230243,-0.1806025,0.003723404,-2.258852
0.1501337,0.4457313,-1.761882,0.1723901,0.2421393,-1.955666,0.001062991,0.212529,-2.230243,-0.1806025,0.003723404,-2.258852
0.2004828,0.4234043,-1.760909,0.1873738,0.2291761,-1.958899,0.002005713,0.2165988,-2.230599,-0.1791584,0.007423479,-2.259782
0.2004828,0.4234043,-1.760909,0.1873738,0.2291761,-1.958899,0.002005713,0.2165988,-2.230599,-0.1791584,0.007423479,-2.259782
0.2004828,0.4234043,-1.760909,0.1873738,0.2291761,-1.958899,0.002005713,0.2165988,-2.230599,-0.1791584,0.007423479,-2.259782
0.2004828,0.4234043,-1.760909,0.1873738,0.2291761,-1.958899,0.002005713,0.2165988,-2.230599,-0.1791584,0.007423479,-2.259782
0.2505386,0.3956839,-1.7602,0.2015999,0.2146046,-1.966817,0.00181531,0.2194717,-2.235673,-0.1801354,0.0100785,-2.256781
0.2505386,0.3956839,-1.7602,0.2015999,0.2146046,-1.966817,0.00181531,0.2194717,-2.235673,-0.1801354,0.0100785,-2.256781
0.3027927,0.3560287,-1.765864,0.2163517,0.1912191,-1.978434,0.002206576,0.2163149,-2.237528,-0.1805377,0.007569797,-2.25863
0.3027927,0.3560287,-1.765864,0.2163517,0.1912191,-1.978434,0.002206576,0.2163149,-2.237528,-0.1805377,0.007569797,-2.25863
0.3027927,0.3560287,-1.765864,0.2163517,0.1912191,-1.978434,0.002206576,0.2163149,-2.237528,-0.1805377,0.007569797,-2.25863
0.3027927,0.3560287,-1.765864,0.2163517,0.1912191,-1.978434,0.002206576,0.2163149,-2.237528,-0.1805377,0.007569797,-2.25863
0.3526841,0.2944563,-1.787107,0.2242388,0.1636516,-2.000995,0.003351541,0.2158628,-2.233851,-0.1787384,0.007083173,-2.259712
0.3526841,0.2944563,-1.787107,0.2242388,0.1636516,-2.000995,0.003351541,0.2158628,-2.233851,-0.1787384,0.007083173,-2.259712
0.3913806,0.2285903,-1.798657,0.2355672,0.1377904,-2.017847,0.00549841,0.209725,-2.233513,-0.1766949,0.0009166194,-2.258606
0.3913806,0.2285903,-1.798657,0.2355672,0.1377904,-2.017847,0.00549841,0.209725,-2.233513,-0.1766949,0.0009166194,-2.258606
0.4205241,0.1421793,-1.823568,0.2389378,0.1104925,-2.039459,0.004708176,0.2084897,-2.233437,-0.1773429,-0.0004252693,-2.258736
0.4205241,0.1421793,-1.823568,0.2389378,0.1104925,-2.039459,0.004708176,0.2084897,-2.233437,-0.1773429,-0.0004252693,-2.258736
0.4205241,0.1421793,-1.823568,0.2389378,0.1104925,-2.039459,0.004708176,0.2084897,-2.233437,-0.1773429,-0.0004252693,-2.258736
0.4205241,0.1421793,-1.823568,0.2389378,0.1104925,-2.039459,0.004708176,0.2084897,-2.233437,-0.1773429,-0.0004252693,-2.258736
0.4205241,0.1421793,-1.823568,0.2389378,0.1104925,-2.039459,0.004708176,0.2084897,-2.233437,-0.1773429,-0.0004252693,-2.258736
0.4319955,0.0619045,-1.835966,0.2467786,0.08619591,-2.050904,0.00284779,0.2095542,-2.233126,-0.1786407,0.0002505437,-2.259248
0.4319955,0.0619045,-1.835966,0.2467786,0.08619591,-2.050904,0.00284779,0.2095542,-2.233126,-0.1786407,0.0002505437,-2.259248
0.4319955,0.0619045,-1.835966,0.2467786,0.08619591,-2.050904,0.00284779,0.2095542,-2.233126,-0.1786407,0.0002505437,-2.259248
0.4319955,0.0619045,-1.835966,0.2467786,0.08619591,-2.050904,0.00284779,0.2095542,-2.233126,-0.1786407,0.0002505437,-2.259248
0.4293023,-0.02160281,-1.868986,0.2436148,0.05368539,-2.073911,0.002526537,0.2101324,-2.234878,-0.1790462,0.0007264697,-2.25955
0.4293023,-0.02160281,-1.868986,0.2436148,0.05368539,-2.073911,0.002526537,0.2101324,-2.234878,-0.1790462,0.0007264697,-2.25955
0.4241759,-0.08979228,-1.9032,0.2318065,0.01638362,-2.091482,0.00442457,0.2110844,-2.232162,-0.1765895,0.001573836,-2.259794
0.4241759,-0.08979228,-1.9032,0.2318065,0.01638362,-2.091482,0.00442457,0.2110844,-2.232162,-0.1765895,0.001573836,-2.259794
0.4241759,-0.08979228,-1.9032,0.2318065,0.01638362,-2.091482,0.00442457,0.2110844,-2.232162,-0.1765895,0.001573836,-2.259794
0.4241759,-0.08979228,-1.9032,0.2318065,0.01638362,-2.091482,0.00442457,0.2110844,-2.232162,-0.1765895,0.001573836,-2.259794
0.3958139,-0.1517994,-1.931968,0.2154237,-0.008841451,-2.113482,0.00597949,0.2123296,-2.231395,-0.1757618,0.003364365,-2.258422
0.3958139,-0.1517994,-1.931968,0.2154237,-0.008841451,-2.113482,0.00597949,0.2123296,-2.231395,-0.1757618,0.003364365,-2.258422
0.3552348,-0.2151761,-1.953445,0.1977602,-0.03640734,-2.1292,0.004858451,0.2049834,-2.230316,-0.1767286,-0.004031296,-2.258011
