Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.007890391,0.1882069,-1.756318,0.1063641,0.08021138,-1.990824,0.002332882,0.2059719,-2.238917,-0.1809082,-0.002363615,-2.260004
0.007890391,0.1882069,-1.756318,0.1063641,0.08021138,-1.990824,0.002332882,0.2059719,-2.238917,-0.1809082,-0.002363615,-2.260004
0.006994435,0.08267439,-1.77679,0.1091516,0.05267887,-2.029613,0.004568819,0.2058298,-2.237977,-0.1787033,-0.002573988,-2.258154
0.006994435,0.08267439,-1.77679,0.1091516,0.05267887,-2.029613,0.004568819,0.2058298,-2.237977,-0.1787033,-0.002573988,-2.258154
0.006994435,0.08267439,-1.77679,0.1091516,0.05267887,-2.029613,0.004568819,0.2058298,-2.237977,-0.1787033,-0.002573988,-2.258154
0.006994435,0.08267439,-1.77679,0.1091516,0.05267887,-2.029613,0.004568819,0.2058298,-2.237977,-0.1787033,-0.002573988,-2.258154
0.02336449,-0.01586711,-1.773854,0.09853712,0.01480101,-2.036553,0.005296519,0.2036195,-2.238344,-0.1781181,-0.004736933,-2.25771
0.02336449,-0.01586711,-1.773854,0.09853712,0.01480101,-2.036553,0.005296519,0.2036195,-2.238344,-0.1781181,-0.004736933,-2.25771
0.03203494,-0.1177013,-1.802086,0.1014227,-0.02342601,-2.050532,0.004228635,0.2040537,-2.238623,-0.1793112,-0.004287954,-2.256935
0.03203494,-0.1177013,-1.802086,0.1014227,-0.02342601,-2.050532,0.004228635,0.2040537,-2.238623,-0.1793112,-0.004287954,-2.256935
0.0389918,-0.2058374,-1.85457,0.1046977,-0.04947874,-2.07101,0.004631853,0.2071916,-2.239645,-0.1782391,-0.001818166,-2.257001
0.0389918,-0.2058374,-1.85457,0.1046977,-0.04947874,-2.07101,0.004631853,0.2071916,-2.239645,-0.1782391,-0.001818166,-2.257001
0.04537547,-0.2740928,-1.916889,0.1014819,-0.06816339,-2.098381,0.005120561,0.2057452,-2.240675,-0.1784592,-0.002824166,-2.25564
0.04537547,-0.2740928,-1.916889,0.1014819,-0.06816339,-2.098381,0.005120561,0.2057452,-2.240675,-0.1784592,-0.002824166,-2.25564
0.04537547,-0.2740928,-1.916889,0.1014819,-0.06816339,-2.098381,0.005120561,0.2057452,-2.240675,-0.1784592,-0.002824166,-2.25564
0.04537547,-0.2740928,-1.916889,0.1014819,-0.06816339,-2.098381,0.005120561,0.2057452,-2.240675,-0.1784592,-0.002824166,-2.25564
0.05320156,-0.3210796,-1.9777,0.09964462,-0.08475287,-2.128423,0.005496753,0.2048239,-2.234288,-0.1775794,-0.003929639,-2.252437
0.05320156,-0.3210796,-1.9777,0.09964462,-0.08475287,-2.128423,0.005496753,0.2048239,-2.234288,-0.1775794,-0.003929639,-2.252437
0.06464631,-0.3590764,-2.035307,0.09066276,-0.100164,-2.155654,0.006116827,0.2083146,-2.234531,-0.1767433,-0.0005379714,-2.253772
0.06464631,-0.3590764,-2.035307,0.09066276,-0.100164,-2.155654,0.006116827,0.2083146,-2.234531,-0.1767433,-0.0005379714,-2.253772
0.07497419,-0.3795669,-2.087917,0.08782098,-0.1053595,-2.18482,0.007345546,0.2081437,-2.233673,-0.1746796,-0.001421644,-2.253091
0.07497419,-0.3795669,-2.087917,0.08782098,-0.1053595,-2.18482,0.007345546,0.2081437,-2.233673,-0.1746796,-0.001421644,-2.253091
0.07497419,-0.3795669,-2.087917,0.08782098,-0.1053595,-2.18482,0.007345546,0.2081437,-2.233673,-0.1746796,-0.001421644,-2.253091
0.07744352,-0.3898802,-2.139903,0.07730076,-0.1059424,-2.211111,0.008896308,0.2110527,-2.240485,-0.1746006,0.00232225,-2.253773
0.07744352,-0.3898802,-2.139903,0.07730076,-0.1059424,-2.211111,0.008896308,0.2110527,-2.240485,-0.1746006,0.00232225,-2.253773
0.07744352,-0.3898802,-2.139903,0.07730076,-0.1059424,-2.211111,0.008896308,0.2110527,-2.240485,-0.1746006,0.00232225,-2.253773
0.07744352,-0.3898802,-2.139903,0.07730076,-0.1059424,-2.211111,0.008896308,0.2110527,-2.240485,-0.1746006,0.00232225,-2.253773
