Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.1272027,0.4860011,-1.870146,0.001286012,0.2442515,-1.931598,0.01437412,0.1669597,-2.199331,-0.1683784,-0.03596217,-2.252606
-0.1272027,0.4860011,-1.870146,0.001286012,0.2442515,-1.931598,0.01437412,0.1669597,-2.199331,-0.1683784,-0.03596217,-2.252606
-0.1272027,0.4860011,-1.870146,0.001286012,0.2442515,-1.931598,0.01437412,0.1669597,-2.199331,-0.1683784,-0.03596217,-2.252606
-0.1521609,0.4702601,-1.867941,-0.009766229,0.2396711,-1.936051,0.01474237,0.1617009,-2.198643,-0.1697894,-0.03898089,-2.254287
-0.1521609,0.4702601,-1.867941,-0.009766229,0.2396711,-1.936051,0.01474237,0.1617009,-2.198643,-0.1697894,-0.03898089,-2.254287
-0.1521609,0.4702601,-1.867941,-0.009766229,0.2396711,-1.936051,0.01474237,0.1617009,-2.198643,-0.1697894,-0.03898089,-2.254287
-0.1521609,0.4702601,-1.867941,-0.009766229,0.2396711,-1.936051,0.01474237,0.1617009,-2.198643,-0.1697894,-0.03898089,-2.254287
-0.214996,0.4278975,-1.882368,-0.03842673,0.2193062,-1.94316,0.01595822,0.1560521,-2.194734,-0.1699068,-0.04258567,-2.253216
-0.214996,0.4278975,-1.882368,-0.03842673,0.2193062,-1.94316,0.01595822,0.1560521,-2.194734,-0.1699068,-0.04258567,-2.253216
-0.2586247,0.3821163,-1.89437,-0.05790202,0.1952947,-1.948902,0.0173793,0.1509023,-2.20187,-0.164541,-0.05355697,-2.25166
-0.2586247,0.3821163,-1.89437,-0.05790202,0.1952947,-1.948902,0.0173793,0.1509023,-2.20187,-0.164541,-0.05355697,-2.25166
-0.2586247,0.3821163,-1.89437,-0.05790202,0.1952947,-1.948902,0.01880332,0.1919169,-2.214233,-0.168689,-0.01083296,-2.244707
-0.2996989,0.3280046,-1.900414,-0.07479301,0.1682954,-1.953408,0.01880332,0.1919169,-2.214233,-0.168689,-0.01083296,-2.244707
-0.2996989,0.3280046,-1.900414,-0.07479301,0.1682954,-1.953408,0.01880332,0.1919169,-2.214233,-0.168689,-0.01083296,-2.244707
-0.3250023,0.2631564,-1.912262,-0.07682293,0.1398463,-1.962432,0.01939469,0.2033182,-2.214485,-0.1691377,0.00173758,-2.248328
-0.3250023,0.2631564,-1.912262,-0.07682293,0.1398463,-1.962432,0.01939469,0.2033182,-2.214485,-0.1691377,0.00173758,-2.248328
-0.3432619,0.1725346,-1.929049,-0.07558238,0.108887,-1.978615,0.01635495,0.209469,-2.216653,-0.1730258,0.008005249,-2.247409
-0.3432619,0.1725346,-1.929049,-0.07558238,0.108887,-1.978615,0.01635495,0.209469,-2.216653,-0.1730258,0.008005249,-2.247409
-0.3521123,0.09950564,-1.941278,-0.0758392,0.07924411,-1.992726,0.01713203,0.2109402,-2.218681,-0.1733809,0.009873203,-2.245002
-0.3521123,0.09950564,-1.941278,-0.0758392,0.07924411,-1.992726,0.01713203,0.2109402,-2.218681,-0.1733809,0.009873203,-2.245002
-0.349395,0.0276855,-1.955369,-0.07312792,0.05149781,-2.003184,0.01834846,0.2101979,-2.219273,-0.17342,0.009772749,-2.241059
-0.349395,0.0276855,-1.955369,-0.07312792,0.05149781,-2.003184,0.01834846,0.2101979,-2.219273,-0.17342,0.009772749,-2.241059
-0.3370816,-0.04921532,-1.972625,-0.06732538,0.02433662,-2.021729,0.0175374,0.2124671,-2.219902,-0.1743847,0.01192004,-2.239195
-0.3370816,-0.04921532,-1.972625,-0.06732538,0.02433662,-2.021729,0.0175374,0.2124671,-2.219902,-0.1743847,0.01192004,-2.239195
-0.3250236,-0.1219227,-1.983708,-0.06270785,-0.006932626,-2.035811,0.01640571,0.2162976,-2.226754,-0.1757705,0.01543262,-2.23811
-0.3250236,-0.1219227,-1.983708,-0.06270785,-0.006932626,-2.035811,0.01640571,0.2162976,-2.226754,-0.1757705,0.01543262,-2.23811
