Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.006511454,0.4654545,-1.828411,0.09406341,0.2302943,-1.952646,-0.0003016907,0.2128256,-2.232184,-0.1796103,0.00199887,-2.260903
0.006511454,0.4654545,-1.828411,0.09406341,0.2302943,-1.952646,-0.0003016907,0.2128256,-2.232184,-0.1796103,0.00199887,-2.260903
0.0002588442,0.4645391,-1.827689,0.09336887,0.2307687,-1.950864,0.002265749,0.2030989,-2.229935,-0.1772347,-0.007522009,-2.258979
0.0002588442,0.4645391,-1.827689,0.09336887,0.2307687,-1.950864,0.002265749,0.2030989,-2.229935,-0.1772347,-0.007522009,-2.258979
0.00389359,0.4737718,-1.826218,0.08956496,0.2358759,-1.94806,0.001619952,0.2080334,-2.230835,-0.1779601,-0.002444237,-2.260462
0.00389359,0.4737718,-1.826218,0.08956496,0.2358759,-1.94806,0.001619952,0.2080334,-2.230835,-0.1779601,-0.002444237,-2.260462
0.00389359,0.4737718,-1.826218,0.08956496,0.2358759,-1.94806,0.001619952,0.2080334,-2.230835,-0.1778563,4.332693E-05,-2.26156
0.00389359,0.4737718,-1.826218,0.08956496,0.2358759,-1.94806,0.001619952,0.2080334,-2.230835,-0.1778563,4.332693E-05,-2.26156
0.004118602,0.4733866,-1.828016,0.09401569,0.2367839,-1.947883,0.00175465,0.2104643,-2.231701,-0.1778563,4.332693E-05,-2.26156
0.004118602,0.4733866,-1.828016,0.09401569,0.2367839,-1.947883,0.00175465,0.2104643,-2.231701,-0.1778563,4.332693E-05,-2.26156
0.004790384,0.4699779,-1.828224,0.09342798,0.2334204,-1.949393,0.002506383,0.2067959,-2.231029,-0.1778147,-0.003133968,-2.260043
0.004790384,0.4699779,-1.828224,0.09342798,0.2334204,-1.949393,0.002506383,0.2067959,-2.231029,-0.1778147,-0.003133968,-2.260043
-0.000352855,0.4672151,-1.828031,0.09238564,0.2323382,-1.950492,0.001508925,0.2077548,-2.230718,-0.17857,-0.002211819,-2.260947
