-0.215692684,3.10392189,-0.915283561
-0.17707862,3.455818176,-0.85578227
-0.214052871,3.624544144,-0.828967631
-0.151783258,3.950231552,-0.652912617
-0.09225855,4.491064072,-0.733401775
-0.000433341,4.852981567,-0.809858143
0.016449137,4.843271255,-0.693194747
0.219986394,4.676534653,-0.280148298
0.268567204,4.544061661,0.072862349
0.247973382,4.132265091,0.628688455
0.458974779,3.785712957,0.813187957
0.285237461,3.128841162,1.159604311
0.244500071,2.804914474,1.326149106
0.006734195,2.21141243,1.44898057
-0.170031279,2.042448044,1.524815083
-0.31887731,1.722465515,1.5818609
