Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.1234139,-0.1405213,-2.370068,-0.03066375,0.08523792,-2.397289,-0.09460457,0.2733682,-2.555638
0.1234139,-0.1405213,-2.370068,-0.03066375,0.08523792,-2.397289,-0.09460457,0.2733682,-2.555638
0.04280396,-0.1893885,-2.370123,-0.04912016,0.06872407,-2.417324,-0.09490127,0.2745652,-2.556458
0.04280396,-0.1893885,-2.370123,-0.04912016,0.06872407,-2.417324,-0.09490127,0.2745652,-2.556458
0.001586359,-0.2015353,-2.355831,-0.07168987,0.05481941,-2.431998,-0.09511848,0.2751842,-2.556964
0.001586359,-0.2015353,-2.355831,-0.07168987,0.05481941,-2.431998,-0.09511848,0.2751842,-2.556964
-0.05537827,-0.2190085,-2.332341,-0.0992027,0.03369956,-2.446127,-0.09539265,0.2757939,-2.557545
-0.05537827,-0.2190085,-2.332341,-0.0992027,0.03369956,-2.446127,-0.09539265,0.2757939,-2.557545
-0.132948,-0.220183,-2.315368,-0.1260321,0.02270577,-2.459276,-0.09552472,0.2761307,-2.557793
-0.132948,-0.220183,-2.315368,-0.1260321,0.02270577,-2.459276,-0.09552472,0.2761307,-2.557793
-0.132948,-0.220183,-2.315368,-0.1260321,0.02270577,-2.459276,-0.09552472,0.2761307,-2.557793
-0.132948,-0.220183,-2.315368,-0.1260321,0.02270577,-2.459276,-0.09552472,0.2761307,-2.557793
-0.216443,-0.2026654,-2.297151,-0.1515922,0.01853577,-2.466381,-0.09560229,0.2763094,-2.557949
-0.216443,-0.2026654,-2.297151,-0.1515922,0.01853577,-2.466381,-0.09560229,0.2763094,-2.557949
-0.277328,-0.1734562,-2.27807,-0.1833168,0.02086952,-2.467965,-0.09566168,0.2766228,-2.55827
-0.277328,-0.1734562,-2.27807,-0.1833168,0.02086952,-2.467965,-0.09566168,0.2766228,-2.55827
-0.3332973,-0.1281511,-2.253565,-0.2158801,0.02954963,-2.465458,-0.09566703,0.2767854,-2.558387
-0.3332973,-0.1281511,-2.253565,-0.2158801,0.02954963,-2.465458,-0.09566703,0.2767854,-2.558387
-0.3736751,-0.07030208,-2.245376,-0.2316449,0.04184941,-2.466092,-0.09567054,0.277027,-2.558524
-0.3736751,-0.07030208,-2.245376,-0.2316449,0.04184941,-2.466092,-0.09567054,0.277027,-2.558524
-0.4317698,0.007454135,-2.22956,-0.2504954,0.05854946,-2.457971,-0.09568327,0.2773024,-2.558686
-0.4317698,0.007454135,-2.22956,-0.2504954,0.05854946,-2.457971,-0.09568327,0.2773024,-2.558686
-0.4586158,0.07186998,-2.215179,-0.2691948,0.08010072,-2.448248,-0.09570349,0.2778406,-2.55906
-0.4586158,0.07186998,-2.215179,-0.2691948,0.08010072,-2.448248,-0.09570349,0.2778406,-2.55906
-0.4586158,0.07186998,-2.215179,-0.2691948,0.08010072,-2.448248,-0.09570349,0.2778406,-2.55906
-0.4586158,0.07186998,-2.215179,-0.2691948,0.08010072,-2.448248,-0.09570349,0.2778406,-2.55906
-0.4697796,0.1361468,-2.204311,-0.2829208,0.1064811,-2.435338,-0.0957761,0.2783729,-2.559477
-0.4697796,0.1361468,-2.204311,-0.2829208,0.1064811,-2.435338,-0.0957761,0.2783729,-2.559477
-0.4710374,0.2032554,-2.190246,-0.2917715,0.1417272,-2.419979,-0.09583946,0.2794721,-2.560225
-0.4710374,0.2032554,-2.190246,-0.2917715,0.1417272,-2.419979,-0.09583946,0.2794721,-2.560225
-0.4710374,0.2032554,-2.190246,-0.2917715,0.1417272,-2.419979,-0.09583946,0.2794721,-2.560225
-0.4608321,0.2687341,-2.176176,-0.2959245,0.1641434,-2.406198,-0.09589837,0.2805527,-2.560903
-0.4608321,0.2687341,-2.176176,-0.2959245,0.1641434,-2.406198,-0.09589837,0.2805527,-2.560903
-0.4452441,0.3285834,-2.16546,-0.2956973,0.190246,-2.387936,-0.09598128,0.281482,-2.561519
-0.4452441,0.3285834,-2.16546,-0.2956973,0.190246,-2.387936,-0.09598128,0.281482,-2.561519
-0.4188789,0.384702,-2.1539,-0.2912008,0.2182477,-2.368362,-0.09605231,0.2822872,-2.562
-0.4188789,0.384702,-2.1539,-0.2912008,0.2182477,-2.368362,-0.09605231,0.2822872,-2.562
-0.3866771,0.4291026,-2.142806,-0.2891535,0.2344919,-2.356628,-0.09621674,0.283077,-2.562621
-0.3866771,0.4291026,-2.142806,-0.2891535,0.2344919,-2.356628,-0.09621674,0.283077,-2.562621
-0.3866771,0.4291026,-2.142806,-0.2891535,0.2344919,-2.356628,-0.09621674,0.283077,-2.562621
-0.3866771,0.4291026,-2.142806,-0.2891535,0.2344919,-2.356628,-0.09621674,0.283077,-2.562621
-0.3461989,0.4747411,-2.131304,-0.2799031,0.2590725,-2.336663,-0.09634478,0.2834188,-2.562973
-0.3461989,0.4747411,-2.131304,-0.2799031,0.2590725,-2.336663,-0.09634478,0.2834188,-2.562973
-0.3104904,0.5043452,-2.126398,-0.267884,0.2772323,-2.322507,-0.0964367,0.2836918,-2.563006
-0.3104904,0.5043452,-2.126398,-0.267884,0.2772323,-2.322507,-0.0964367,0.2836918,-2.563006
-0.265166,0.5331537,-2.121724,-0.2524775,0.2933391,-2.305671,-0.09649708,0.2838298,-2.562981
-0.265166,0.5331537,-2.121724,-0.2524775,0.2933391,-2.305671,-0.09649708,0.2838298,-2.562981
-0.220933,0.5516762,-2.118271,-0.2345671,0.3065608,-2.2916,-0.09654009,0.2839463,-2.562931
-0.220933,0.5516762,-2.118271,-0.2345671,0.3065608,-2.2916,-0.09654009,0.2839463,-2.562931
-0.1887606,0.5610695,-2.11759,-0.222224,0.3146021,-2.284086,-0.09658312,0.2840413,-2.562918
-0.1887606,0.5610695,-2.11759,-0.222224,0.3146021,-2.284086,-0.09658312,0.2840413,-2.562918
-0.1508307,0.5697445,-2.11753,-0.2026547,0.3222545,-2.273048,-0.0965992,0.2840567,-2.56289
-0.1508307,0.5697445,-2.11753,-0.2026547,0.3222545,-2.273048,-0.0965992,0.2840567,-2.56289
-0.1508307,0.5697445,-2.11753,-0.2026547,0.3222545,-2.273048,-0.0965992,0.2840567,-2.56289
-0.1508307,0.5697445,-2.11753,-0.2026547,0.3222545,-2.273048,-0.0965992,0.2840567,-2.56289
-0.1179992,0.5722407,-2.119217,-0.1874372,0.3250717,-2.267142,-0.09661267,0.2841005,-2.562896
-0.1179992,0.5722407,-2.119217,-0.1874372,0.3250717,-2.267142,-0.09661267,0.2841005,-2.562896
-0.09041653,0.5731592,-2.122395,-0.1743273,0.3269102,-2.262105,-0.09666257,0.2841551,-2.56293
-0.09041653,0.5731592,-2.122395,-0.1743273,0.3269102,-2.262105,-0.09666257,0.2841551,-2.56293
-0.07148287,0.5707237,-2.125902,-0.1629151,0.325913,-2.259775,-0.09683702,0.2842743,-2.563031
-0.07148287,0.5707237,-2.125902,-0.1629151,0.325913,-2.259775,-0.09683702,0.2842743,-2.563031
-0.04814484,0.5674157,-2.129302,-0.1520085,0.3250502,-2.257407,-0.09720876,0.2845045,-2.563335
-0.04814484,0.5674157,-2.129302,-0.1520085,0.3250502,-2.257407,-0.09720876,0.2845045,-2.563335
-0.03488024,0.5647066,-2.130067,-0.1408895,0.3228646,-2.255203,-0.09723269,0.2845433,-2.563354
-0.03488024,0.5647066,-2.130067,-0.1408895,0.3228646,-2.255203,-0.09723269,0.2845433,-2.563354
-0.03488024,0.5647066,-2.130067,-0.1408895,0.3228646,-2.255203,-0.09723269,0.2845433,-2.563354
-0.03488024,0.5647066,-2.130067,-0.1408895,0.3228646,-2.255203,-0.09723269,0.2845433,-2.563354
-0.02245505,0.5611351,-2.129478,-0.1338461,0.3213967,-2.253558,-0.09503882,0.2888653,-2.564663
