Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.08920611,0.4582086,-2.056584,-0.109586,0.2395489,-2.239676,-0.07660774,0.2740093,-2.489538
0.08920611,0.4582086,-2.056584,-0.109586,0.2395489,-2.239676,-0.07660774,0.2740093,-2.489538
0.08920611,0.4582086,-2.056584,-0.109586,0.2395489,-2.239676,-0.07660774,0.2740093,-2.489538
0.08920611,0.4582086,-2.056584,-0.109586,0.2395489,-2.239676,-0.07660774,0.2740093,-2.489538
0.1257217,0.4369153,-2.070703,-0.09238879,0.2364355,-2.246727,-0.07666704,0.2745811,-2.49011
0.1257217,0.4369153,-2.070703,-0.09238879,0.2364355,-2.246727,-0.07666704,0.2745811,-2.49011
0.1257217,0.4369153,-2.070703,-0.09238879,0.2364355,-2.246727,-0.07666704,0.2745811,-2.49011
0.1257217,0.4369153,-2.070703,-0.09238879,0.2364355,-2.246727,-0.07666704,0.2745811,-2.49011
0.1593561,0.3995817,-2.085878,-0.07989331,0.2321689,-2.251676,-0.07661734,0.2749511,-2.490421
0.1593561,0.3995817,-2.085878,-0.07989331,0.2321689,-2.251676,-0.07661734,0.2749511,-2.490421
0.1892752,0.3599261,-2.101333,-0.06772026,0.2243369,-2.255843,-0.07654252,0.274986,-2.490477
0.1892752,0.3599261,-2.101333,-0.06772026,0.2243369,-2.255843,-0.07654252,0.274986,-2.490477
0.1892752,0.3599261,-2.101333,-0.06772026,0.2243369,-2.255843,-0.07654252,0.274986,-2.490477
0.1892752,0.3599261,-2.101333,-0.06772026,0.2243369,-2.255843,-0.07654252,0.274986,-2.490477
0.2202711,0.3258958,-2.115742,-0.04534222,0.2073373,-2.262267,-0.07637227,0.2750273,-2.490577
0.2202711,0.3258958,-2.115742,-0.04534222,0.2073373,-2.262267,-0.07637227,0.2750273,-2.490577
0.2452371,0.2915911,-2.132248,-0.03259495,0.1993361,-2.265121,-0.07563256,0.2752848,-2.490927
0.2452371,0.2915911,-2.132248,-0.03259495,0.1993361,-2.265121,-0.07563256,0.2752848,-2.490927
0.2452371,0.2915911,-2.132248,-0.03259495,0.1993361,-2.265121,-0.07563256,0.2752848,-2.490927
0.2452371,0.2915911,-2.132248,-0.03259495,0.1993361,-2.265121,-0.07563256,0.2752848,-2.490927
0.265938,0.2501856,-2.15402,-0.0148962,0.1808383,-2.270307,-0.07474814,0.2753924,-2.491214
0.265938,0.2501856,-2.15402,-0.0148962,0.1808383,-2.270307,-0.07474814,0.2753924,-2.491214
0.265938,0.2501856,-2.15402,-0.0148962,0.1808383,-2.270307,-0.07474814,0.2753924,-2.491214
0.265938,0.2501856,-2.15402,-0.0148962,0.1808383,-2.270307,-0.07474814,0.2753924,-2.491214
0.265938,0.2501856,-2.15402,-0.0148962,0.1808383,-2.270307,-0.07474814,0.2753924,-2.491214
0.2690667,0.1937971,-2.173292,-0.008253369,0.1607237,-2.279798,-0.07423676,0.2753908,-2.491446
0.2690667,0.1937971,-2.173292,-0.008253369,0.1607237,-2.279798,-0.07423676,0.2753908,-2.491446
0.2661372,0.09042918,-2.210818,-0.004448585,0.09487724,-2.343921,-0.07368518,0.2753062,-2.491622
0.2661372,0.09042918,-2.210818,-0.004448585,0.09487724,-2.343921,-0.07368518,0.2753062,-2.491622
0.2561214,0.04516473,-2.221456,-0.004832878,0.08403099,-2.35597,-0.07313694,0.2752866,-2.491747
0.2561214,0.04516473,-2.221456,-0.004832878,0.08403099,-2.35597,-0.07313694,0.2752866,-2.491747
0.2561214,0.04516473,-2.221456,-0.004832878,0.08403099,-2.35597,-0.07313694,0.2752866,-2.491747
0.2561214,0.04516473,-2.221456,-0.004832878,0.08403099,-2.35597,-0.07313694,0.2752866,-2.491747
0.2369947,-0.002251631,-2.231708,-0.007298907,0.07243196,-2.367969,-0.07259683,0.2751778,-2.491857
0.2369947,-0.002251631,-2.231708,-0.007298907,0.07243196,-2.367969,-0.07259683,0.2751778,-2.491857
0.1987711,-0.04840764,-2.241793,-0.01413262,0.05280819,-2.379446,-0.0719097,0.2747809,-2.491779
0.1987711,-0.04840764,-2.241793,-0.01413262,0.05280819,-2.379446,-0.0719097,0.2747809,-2.491779
0.1513036,-0.08537176,-2.247887,-0.02303706,0.04173361,-2.389508,-0.07152514,0.2745875,-2.49181
0.1513036,-0.08537176,-2.247887,-0.02303706,0.04173361,-2.389508,-0.07152514,0.2745875,-2.49181
0.1513036,-0.08537176,-2.247887,-0.02303706,0.04173361,-2.389508,-0.07152514,0.2745875,-2.49181
0.1513036,-0.08537176,-2.247887,-0.02303706,0.04173361,-2.389508,-0.07152514,0.2745875,-2.49181
0.1047672,-0.118498,-2.254358,-0.03496237,0.0320604,-2.399598,-0.07130607,0.2744458,-2.491859
0.1047672,-0.118498,-2.254358,-0.03496237,0.0320604,-2.399598,-0.07130607,0.2744458,-2.491859
0.05672389,-0.1338942,-2.258912,-0.04410348,0.02571684,-2.406877,-0.07118327,0.2743269,-2.491943
0.05672389,-0.1338942,-2.258912,-0.04410348,0.02571684,-2.406877,-0.07118327,0.2743269,-2.491943
0.05672389,-0.1338942,-2.258912,-0.04410348,0.02571684,-2.406877,-0.07118327,0.2743269,-2.491943
0.05672389,-0.1338942,-2.258912,-0.04410348,0.02571684,-2.406877,-0.07118327,0.2743269,-2.491943
0.01615163,-0.1436026,-2.260617,-0.06014948,0.01361209,-2.418474,-0.07105064,0.2741667,-2.492045
0.01615163,-0.1436026,-2.260617,-0.06014948,0.01361209,-2.418474,-0.07105064,0.2741667,-2.492045
-0.02006185,-0.148625,-2.243803,-0.07332665,0.002698312,-2.426839,-0.07096861,0.2738425,-2.492224
-0.02006185,-0.148625,-2.243803,-0.07332665,0.002698312,-2.426839,-0.07096861,0.2738425,-2.492224
-0.06118792,-0.1419663,-2.219024,-0.08353625,-0.005500113,-2.432574,-0.07095406,0.2733806,-2.492482
-0.06118792,-0.1419663,-2.219024,-0.08353625,-0.005500113,-2.432574,-0.07095406,0.2733806,-2.492482
-0.06118792,-0.1419663,-2.219024,-0.08353625,-0.005500113,-2.432574,-0.07095406,0.2733806,-2.492482
-0.06118792,-0.1419663,-2.219024,-0.08353625,-0.005500113,-2.432574,-0.07095406,0.2733806,-2.492482
-0.08892808,-0.1334731,-2.207863,-0.09521961,-0.01269333,-2.438785,-0.07099683,0.2729086,-2.492776
-0.08892808,-0.1334731,-2.207863,-0.09521961,-0.01269333,-2.438785,-0.07099683,0.2729086,-2.492776
-0.08892808,-0.1334731,-2.207863,-0.09521961,-0.01269333,-2.438785,-0.07099683,0.2729086,-2.492776
-0.08892808,-0.1334731,-2.207863,-0.09521961,-0.01269333,-2.438785,-0.07099683,0.2729086,-2.492776
-0.1413881,-0.1092581,-2.202763,-0.1087552,-0.01158781,-2.443558,-0.07123829,0.2720574,-2.493369
-0.1413881,-0.1092581,-2.202763,-0.1087552,-0.01158781,-2.443558,-0.07123829,0.2720574,-2.493369
-0.1864673,-0.09805609,-2.233766,-0.1239511,-0.006066229,-2.449026,-0.07167003,0.2712131,-2.494676
-0.1864673,-0.09805609,-2.233766,-0.1239511,-0.006066229,-2.449026,-0.07167003,0.2712131,-2.494676
-0.1864673,-0.09805609,-2.233766,-0.1239511,-0.006066229,-2.449026,-0.07167003,0.2712131,-2.494676
-0.1864673,-0.09805609,-2.233766,-0.1239511,-0.006066229,-2.449026,-0.07167003,0.2712131,-2.494676
-0.1864673,-0.09805609,-2.233766,-0.1239511,-0.006066229,-2.449026,-0.07193773,0.2707511,-2.495512
-0.2061557,-0.08561642,-2.242857,-0.1398894,0.003922655,-2.454016,-0.07193773,0.2707511,-2.495512
