Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.03381743,-0.1863411,-2.300676,-0.0881926,0.04072795,-2.451941,-0.08278792,0.2995214,-2.561682
-0.08720195,-0.189514,-2.301643,-0.1030307,0.036373,-2.465471,-0.08319869,0.2997428,-2.562407
-0.08720195,-0.189514,-2.301643,-0.1030307,0.036373,-2.465471,-0.08319869,0.2997428,-2.562407
-0.08720195,-0.189514,-2.301643,-0.1030307,0.036373,-2.465471,-0.08319869,0.2997428,-2.562407
-0.08720195,-0.189514,-2.301643,-0.1030307,0.036373,-2.465471,-0.08319869,0.2997428,-2.562407
-0.148369,-0.1851097,-2.292733,-0.1146497,0.0331509,-2.472505,-0.08347681,0.2998638,-2.562944
-0.148369,-0.1851097,-2.292733,-0.1146497,0.0331509,-2.472505,-0.08347681,0.2998638,-2.562944
-0.1882731,-0.1701076,-2.285143,-0.1285392,0.03210925,-2.479797,-0.08368834,0.2998675,-2.563429
-0.1882731,-0.1701076,-2.285143,-0.1285392,0.03210925,-2.479797,-0.08368834,0.2998675,-2.563429
-0.1882731,-0.1701076,-2.285143,-0.1285392,0.03210925,-2.479797,-0.08368834,0.2998675,-2.563429
-0.2414803,-0.1389707,-2.260381,-0.1439376,0.03309829,-2.479865,-0.08388928,0.2999381,-2.563915
-0.2414803,-0.1389707,-2.260381,-0.1439376,0.03309829,-2.479865,-0.08388928,0.2999381,-2.563915
-0.2794421,-0.1112202,-2.250384,-0.1587385,0.03530265,-2.480431,-0.08406408,0.2999728,-2.564558
-0.2794421,-0.1112202,-2.250384,-0.1587385,0.03530265,-2.480431,-0.08406408,0.2999728,-2.564558
-0.2794421,-0.1112202,-2.250384,-0.1587385,0.03530265,-2.480431,-0.08406408,0.2999728,-2.564558
-0.2794421,-0.1112202,-2.250384,-0.1587385,0.03530265,-2.480431,-0.08406408,0.2999728,-2.564558
-0.3187298,-0.06855762,-2.227712,-0.1808758,0.04293526,-2.474124,-0.08421291,0.2999829,-2.564944
-0.3187298,-0.06855762,-2.227712,-0.1808758,0.04293526,-2.474124,-0.08421291,0.2999829,-2.564944
-0.3467054,-0.01918395,-2.209888,-0.2004782,0.05476566,-2.467164,-0.0842788,0.299944,-2.565227
-0.3467054,-0.01918395,-2.209888,-0.2004782,0.05476566,-2.467164,-0.0842788,0.299944,-2.565227
-0.3649661,0.03705937,-2.184884,-0.2209574,0.06998842,-2.454234,-0.0843731,0.2998856,-2.565526
-0.3649661,0.03705937,-2.184884,-0.2209574,0.06998842,-2.454234,-0.0843731,0.2998856,-2.565526
-0.3790653,0.09023015,-2.167377,-0.2393146,0.09330282,-2.437011,-0.08441885,0.2998475,-2.565597
-0.3790653,0.09023015,-2.167377,-0.2393146,0.09330282,-2.437011,-0.08441885,0.2998475,-2.565597
-0.3790653,0.09023015,-2.167377,-0.2393146,0.09330282,-2.437011,-0.08441885,0.2998475,-2.565597
-0.3790653,0.09023015,-2.167377,-0.2393146,0.09330282,-2.437011,-0.08441885,0.2998475,-2.565597
-0.3772882,0.1971266,-2.128204,-0.2590093,0.1346382,-2.395486,-0.08453569,0.299789,-2.565756
-0.3772882,0.1971266,-2.128204,-0.2590093,0.1346382,-2.395486,-0.08453569,0.299789,-2.565756
-0.3772882,0.1971266,-2.128204,-0.2590093,0.1346382,-2.395486,-0.08453569,0.299789,-2.565756
-0.3772882,0.1971266,-2.128204,-0.2590093,0.1346382,-2.395486,-0.08453569,0.299789,-2.565756
-0.3722438,0.2383654,-2.121494,-0.2612878,0.1483769,-2.384268,-0.08459046,0.2997883,-2.565858
-0.3722438,0.2383654,-2.121494,-0.2612878,0.1483769,-2.384268,-0.08459046,0.2997883,-2.565858
-0.3603779,0.2832419,-2.113093,-0.2607027,0.1670754,-2.37093,-0.08464324,0.2997923,-2.565939
-0.3603779,0.2832419,-2.113093,-0.2607027,0.1670754,-2.37093,-0.08464324,0.2997923,-2.565939
-0.3450737,0.3221611,-2.106183,-0.2555391,0.1938142,-2.355634,-0.08469848,0.2998219,-2.56603
-0.3450737,0.3221611,-2.106183,-0.2555391,0.1938142,-2.355634,-0.08469848,0.2998219,-2.56603
-0.3206016,0.3613032,-2.098249,-0.250643,0.2071598,-2.347283,-0.08476651,0.2998448,-2.566137
-0.3206016,0.3613032,-2.098249,-0.250643,0.2071598,-2.347283,-0.08476651,0.2998448,-2.566137
-0.3206016,0.3613032,-2.098249,-0.250643,0.2071598,-2.347283,-0.08476651,0.2998448,-2.566137
-0.3206016,0.3613032,-2.098249,-0.250643,0.2071598,-2.347283,-0.08476651,0.2998448,-2.566137
-0.2960266,0.3944654,-2.094608,-0.2407273,0.22595,-2.333511,-0.08483508,0.2998627,-2.566219
-0.2960266,0.3944654,-2.094608,-0.2407273,0.22595,-2.333511,-0.08483508,0.2998627,-2.566219
-0.2716487,0.4250975,-2.090037,-0.2317196,0.2394724,-2.320884,-0.08488826,0.299909,-2.566285
-0.2716487,0.4250975,-2.090037,-0.2317196,0.2394724,-2.320884,-0.08488826,0.299909,-2.566285
-0.2414107,0.4550565,-2.087253,-0.2197869,0.2536767,-2.307153,-0.08491685,0.2999792,-2.566351
-0.2414107,0.4550565,-2.087253,-0.2197869,0.2536767,-2.307153,-0.08491685,0.2999792,-2.566351
-0.2414107,0.4550565,-2.087253,-0.2197869,0.2536767,-2.307153,-0.08491685,0.2999792,-2.566351
-0.2067188,0.4749227,-2.08464,-0.2112939,0.2635835,-2.298094,-0.0849658,0.3000805,-2.566461
-0.2067188,0.4749227,-2.08464,-0.2112939,0.2635835,-2.298094,-0.0849658,0.3000805,-2.566461
-0.1705758,0.4893939,-2.083432,-0.2006573,0.2707224,-2.289936,-0.08503661,0.3001442,-2.566602
-0.1705758,0.4893939,-2.083432,-0.2006573,0.2707224,-2.289936,-0.08503661,0.3001442,-2.566602
-0.1705758,0.4893939,-2.083432,-0.2006573,0.2707224,-2.289936,-0.08503661,0.3001442,-2.566602
-0.1705758,0.4893939,-2.083432,-0.2006573,0.2707224,-2.289936,-0.08503661,0.3001442,-2.566602
-0.1443272,0.4961907,-2.084304,-0.1923257,0.2759368,-2.284863,-0.08507516,0.3001451,-2.566634
-0.1443272,0.4961907,-2.084304,-0.1923257,0.2759368,-2.284863,-0.08507516,0.3001451,-2.566634
-0.1132624,0.5030916,-2.089506,-0.1831628,0.2801204,-2.280566,-0.085136,0.3001503,-2.566695
-0.1132624,0.5030916,-2.089506,-0.1831628,0.2801204,-2.280566,-0.085136,0.3001503,-2.566695
-0.08857086,0.5055215,-2.093341,-0.1737438,0.2827171,-2.276793,-0.08525839,0.3007653,-2.567031
-0.08857086,0.5055215,-2.093341,-0.1737438,0.2827171,-2.276793,-0.08525839,0.3007653,-2.567031
-0.0692664,0.5064199,-2.095036,-0.1638619,0.2851457,-2.273258,-0.08542604,0.3008877,-2.567294
-0.0692664,0.5064199,-2.095036,-0.1638619,0.2851457,-2.273258,-0.08542604,0.3008877,-2.567294
