Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1641892,0.0365998,-2.107255,0.05874632,0.4386984,-2.001094,-0.2146394,0.315879,-2.588641,0.06538031,0.3129035,-2.608704
-0.1641892,0.0365998,-2.107255,0.05874632,0.4386984,-2.001094,-0.2146394,0.315879,-2.588641,0.06538031,0.3129035,-2.608704
-0.1641892,0.0365998,-2.107255,0.05874632,0.4386984,-2.001094,-0.2146394,0.315879,-2.588641,0.06538031,0.3129035,-2.608704
-0.1641892,0.0365998,-2.107255,0.05874632,0.4386984,-2.001094,-0.2146394,0.315879,-2.588641,0.06538031,0.3129035,-2.608704
-0.1646514,0.06357723,-2.088271,0.05272954,0.4107777,-2.005543,-0.2159644,0.3168218,-2.587512,0.0649444,0.311868,-2.606763
-0.1646514,0.06357723,-2.088271,0.05272954,0.4107777,-2.005543,-0.2159644,0.3168218,-2.587512,0.0649444,0.311868,-2.606763
-0.165906,0.09558968,-2.071413,0.05298764,0.3781419,-2.018997,-0.216019,0.3156185,-2.583389,0.06369358,0.3136274,-2.605013
-0.165906,0.09558968,-2.071413,0.05298764,0.3781419,-2.018997,-0.216019,0.3156185,-2.583389,0.06369358,0.3136274,-2.605013
-0.1739259,0.1628864,-2.049615,0.05352575,0.3091908,-2.00236,-0.2149254,0.3126117,-2.593804,0.06503782,0.3154798,-2.586625
-0.1739259,0.1628864,-2.049615,0.05352575,0.3091908,-2.00236,-0.2149254,0.3126117,-2.593804,0.06503782,0.3154798,-2.586625
-0.1739259,0.1628864,-2.049615,0.02308362,-0.1592711,-2.81897,-0.2137818,0.3112839,-2.587694,0.06352033,0.3087595,-2.587419
-0.1739259,0.1628864,-2.049615,0.02308362,-0.1592711,-2.81897,-0.2137818,0.3112839,-2.587694,0.06352033,0.3087595,-2.587419
-0.1739259,0.1628864,-2.049615,0.02308362,-0.1592711,-2.81897,-0.2137818,0.3112839,-2.587694,0.06352033,0.3087595,-2.587419
-0.1807702,0.1927908,-2.091772,0.02308362,-0.1592711,-2.81897,-0.2137818,0.3112839,-2.587694,0.06352033,0.3087595,-2.587419
-0.1807702,0.1927908,-2.091772,0.02308362,-0.1592711,-2.81897,-0.2137818,0.3112839,-2.587694,0.06352033,0.3087595,-2.587419
-0.1688027,0.1805221,-2.104674,0.01993271,-0.165235,-2.908604,-0.2144103,0.2961049,-2.586893,0.03892985,0.298229,-2.586516
-0.1688027,0.1805221,-2.104674,0.01993271,-0.165235,-2.908604,-0.2144103,0.2961049,-2.586893,0.03892985,0.298229,-2.586516
-0.163949,0.1851148,-2.121711,0.0181309,-0.1343491,-2.851063,-0.2161668,0.287578,-2.605565,0.0471031,0.2881363,-2.603973
-0.163949,0.1851148,-2.121711,0.0181309,-0.1343491,-2.851063,-0.2161668,0.287578,-2.605565,0.0471031,0.2881363,-2.603973
-0.1848591,0.263512,-2.103387,0.0908636,0.1127267,-2.309589,-0.2111716,0.2878511,-2.633367,0.04507657,0.2868418,-2.612215
-0.1848591,0.263512,-2.103387,0.0908636,0.1127267,-2.309589,-0.2111716,0.2878511,-2.633367,0.04507657,0.2868418,-2.612215
-0.1848591,0.263512,-2.103387,0.0908636,0.1127267,-2.309589,-0.2111716,0.2878511,-2.633367,0.04507657,0.2868418,-2.612215
-0.1848591,0.263512,-2.103387,0.0908636,0.1127267,-2.309589,-0.2111716,0.2878511,-2.633367,0.04507657,0.2868418,-2.612215
-0.1941319,0.3078145,-2.114898,0.08278795,0.06690796,-2.178501,-0.211099,0.2987715,-2.653605,0.04646775,0.2969276,-2.603621
-0.1941319,0.3078145,-2.114898,0.08278795,0.06690796,-2.178501,-0.211099,0.2987715,-2.653605,0.04646775,0.2969276,-2.603621
-0.1882406,0.3324096,-2.081228,0.0823657,0.04166485,-2.170989,-0.2113102,0.3089139,-2.655913,0.04859983,0.3067547,-2.598303
-0.1882406,0.3324096,-2.081228,0.0823657,0.04166485,-2.170989,-0.2113102,0.3089139,-2.655913,0.04859983,0.3067547,-2.598303
-0.1882406,0.3324096,-2.081228,0.0823657,0.04166485,-2.170989,-0.2113102,0.3089139,-2.655913,0.04859983,0.3067547,-2.598303
-0.1882406,0.3324096,-2.081228,0.0823657,0.04166485,-2.170989,-0.2113102,0.3089139,-2.655913,0.04859983,0.3067547,-2.598303
-0.1872488,0.3470002,-2.092464,0.074388,0.009126198,-2.177914,-0.1931892,0.3104522,-2.646906,0.04736996,0.3037105,-2.589598
-0.1872488,0.3470002,-2.092464,0.074388,0.009126198,-2.177914,-0.1931892,0.3104522,-2.646906,0.04736996,0.3037105,-2.589598
-0.1909635,0.3560739,-2.102426,0.06522697,-0.01345714,-2.185875,-0.1964959,0.3129247,-2.648263,0.04657396,0.3068695,-2.584111
-0.1909635,0.3560739,-2.102426,0.06522697,-0.01345714,-2.185875,-0.1964959,0.3129247,-2.648263,0.04657396,0.3068695,-2.584111
-0.1384846,0.3366238,-2.116567,0.05805019,-0.03569459,-2.183036,-0.207296,0.3098121,-2.637849,0.04502326,0.3069189,-2.582521
