Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1916958,-0.28207,-2.831389,0.08500528,0.2061841,-2.01627,-0.2055543,0.2988625,-2.596598,0.07307887,0.2937769,-2.588371
-0.1916958,-0.28207,-2.831389,0.08500528,0.2061841,-2.01627,-0.2055543,0.2988625,-2.596598,0.07307887,0.2937769,-2.588371
-0.1916958,-0.28207,-2.831389,0.08500528,0.2061841,-2.01627,-0.2055543,0.2988625,-2.596598,0.07307887,0.2937769,-2.588371
-0.199326,-0.2922268,-2.848491,0.07198562,0.1769409,-2.06115,-0.2011162,0.2958406,-2.592347,0.07098655,0.2910264,-2.591051
-0.199326,-0.2922268,-2.848491,0.07198562,0.1769409,-2.06115,-0.2011162,0.2958406,-2.592347,0.07098655,0.2910264,-2.591051
-0.199326,-0.2922268,-2.848491,0.07198562,0.1769409,-2.06115,-0.2011162,0.2958406,-2.592347,0.06938733,0.2956656,-2.592304
-0.199326,-0.2922268,-2.848491,0.07198562,0.1769409,-2.06115,-0.2011162,0.2958406,-2.592347,0.06938733,0.2956656,-2.592304
-0.1968158,-0.2716312,-2.803468,0.08796645,0.1017368,-2.060896,-0.2029309,0.2997443,-2.594772,0.06938733,0.2956656,-2.592304
-0.1968158,-0.2716312,-2.803468,0.08796645,0.1017368,-2.060896,-0.2029309,0.2997443,-2.594772,0.06938733,0.2956656,-2.592304
-0.1956459,0.3066937,-2.131324,0.08712603,0.008046206,-2.073092,-0.200821,0.3068117,-2.599224,0.06820408,0.3021489,-2.585759
-0.1956459,0.3066937,-2.131324,0.08712603,0.008046206,-2.073092,-0.200821,0.3068117,-2.599224,0.06820408,0.3021489,-2.585759
-0.1966994,0.419493,-2.029041,0.08820302,-0.01926023,-2.111454,-0.2015053,0.3097281,-2.59862,0.06552426,0.3056937,-2.58138
-0.1966994,0.419493,-2.029041,0.08820302,-0.01926023,-2.111454,-0.2015053,0.3097281,-2.59862,0.06552426,0.3056937,-2.58138
-0.1966718,0.4665433,-2.020509,0.08949609,-0.05885311,-2.139409,-0.2031346,0.3073456,-2.601267,0.06551152,0.3027576,-2.579626
-0.1966718,0.4665433,-2.020509,0.08949609,-0.05885311,-2.139409,-0.2031346,0.3073456,-2.601267,0.06551152,0.3027576,-2.579626
-0.1930616,0.4808356,-2.025091,0.0911718,-0.0760106,-2.163658,-0.2062745,0.3058706,-2.598569,0.06461149,0.3018704,-2.576154
-0.1930616,0.4808356,-2.025091,0.0911718,-0.0760106,-2.163658,-0.2062745,0.3058706,-2.598569,0.06461149,0.3018704,-2.576154
-0.1930616,0.4808356,-2.025091,0.0911718,-0.0760106,-2.163658,-0.2062745,0.3058706,-2.598569,0.06461149,0.3018704,-2.576154
-0.1930616,0.4808356,-2.025091,0.0911718,-0.0760106,-2.163658,-0.2062745,0.3058706,-2.598569,0.06461149,0.3018704,-2.576154
-0.1937431,0.4987692,-2.016484,0.08917511,-0.09031077,-2.177825,-0.2096535,0.3037569,-2.597546,0.06393424,0.3003407,-2.574386
-0.1937431,0.4987692,-2.016484,0.08917511,-0.09031077,-2.177825,-0.2096535,0.3037569,-2.597546,0.06393424,0.3003407,-2.574386
-0.1963761,0.5117855,-2.019886,0.08658663,-0.1072512,-2.200341,-0.2094982,0.2990461,-2.599699,0.06239416,0.2956172,-2.573568
-0.1963761,0.5117855,-2.019886,0.08658663,-0.1072512,-2.200341,-0.2094982,0.2990461,-2.599699,0.06239416,0.2956172,-2.573568
-0.1963761,0.5117855,-2.019886,0.08658663,-0.1072512,-2.200341,-0.2094982,0.2990461,-2.599699,0.06239416,0.2956172,-2.573568
-0.1963273,0.5094267,-2.012912,0.08381632,-0.1038429,-2.202513,-0.2123385,0.2956703,-2.599233,0.06063411,0.2929088,-2.57178
-0.1963273,0.5094267,-2.012912,0.08381632,-0.1038429,-2.202513,-0.2123385,0.2956703,-2.599233,0.06063411,0.2929088,-2.57178
