Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.162042,0.004151938,-2.134351,0.03682779,0.4021273,-2.067098,-0.208817,0.3094412,-2.587388,0.06249143,0.3101308,-2.61084
-0.1648758,0.01349722,-2.131683,0.04214235,0.3972653,-2.068568,-0.2104205,0.3143339,-2.589358,0.06426547,0.3150943,-2.610119
-0.1648758,0.01349722,-2.131683,0.04214235,0.3972653,-2.068568,-0.2104205,0.3143339,-2.589358,0.06426547,0.3150943,-2.610119
-0.1668587,0.03165067,-2.124027,0.03859586,0.38715,-2.039014,-0.2102448,0.3148664,-2.590198,0.0652778,0.3153816,-2.608849
-0.1668587,0.03165067,-2.124027,0.03859586,0.38715,-2.039014,-0.2102448,0.3148664,-2.590198,0.0652778,0.3153816,-2.608849
-0.1668587,0.03165067,-2.124027,0.03859586,0.38715,-2.039014,-0.2102448,0.3148664,-2.590198,0.0652778,0.3153816,-2.608849
-0.1745589,0.06414657,-2.115835,0.04796816,0.377052,-2.034792,-0.2102863,0.3161522,-2.58992,0.06583308,0.3158534,-2.609952
-0.1745589,0.06414657,-2.115835,0.04796816,0.377052,-2.034792,-0.2102863,0.3161522,-2.58992,0.06583308,0.3158534,-2.609952
-0.1604969,0.05224365,-2.154418,0.04551013,0.3485186,-2.050595,-0.2094822,0.3163919,-2.594156,0.06614754,0.3150011,-2.609215
-0.1604969,0.05224365,-2.154418,0.04551013,0.3485186,-2.050595,-0.2094822,0.3163919,-2.594156,0.06614754,0.3150011,-2.609215
-0.1674016,0.0969035,-2.137253,0.04155819,0.3209061,-2.023388,-0.2097152,0.3134799,-2.591884,0.06672107,0.3111841,-2.604677
-0.1674016,0.0969035,-2.137253,0.04155819,0.3209061,-2.023388,-0.2097152,0.3134799,-2.591884,0.06672107,0.3111841,-2.604677
-0.1772996,0.1486831,-2.03627,0.04019794,0.2979037,-2.021487,-0.2092199,0.3062111,-2.592489,0.0651426,0.301832,-2.584406
-0.1772996,0.1486831,-2.03627,0.04019794,0.2979037,-2.021487,-0.2092199,0.3062111,-2.592489,0.0651426,0.301832,-2.584406
-0.1772996,0.1486831,-2.03627,0.04019794,0.2979037,-2.021487,-0.2092199,0.3062111,-2.592489,0.0651426,0.301832,-2.584406
-0.1772996,0.1486831,-2.03627,0.04019794,0.2979037,-2.021487,-0.2092199,0.3062111,-2.592489,0.0651426,0.301832,-2.584406
-0.1784591,0.2433895,-2.026133,0.03753281,0.2040022,-2.003486,-0.1991205,0.2908807,-2.584645,0.06358686,0.2846978,-2.577966
-0.1784591,0.2433895,-2.026133,0.03753281,0.2040022,-2.003486,-0.1991205,0.2908807,-2.584645,0.06358686,0.2846978,-2.577966
-0.1719221,0.3003882,-2.013009,0.05337002,0.1353353,-2.037001,-0.2001712,0.285557,-2.583475,0.06299701,0.2812672,-2.58436
-0.1719221,0.3003882,-2.013009,0.05337002,0.1353353,-2.037001,-0.2001712,0.285557,-2.583475,0.06299701,0.2812672,-2.58436
-0.1658116,0.3407283,-2.007125,0.05759047,0.09051562,-2.065698,-0.2032407,0.292626,-2.587524,0.06198705,0.2894218,-2.585769
-0.1658116,0.3407283,-2.007125,0.05759047,0.09051562,-2.065698,-0.2032407,0.292626,-2.587524,0.06198705,0.2894218,-2.585769
-0.1657327,0.3617962,-1.994958,0.04941639,0.04742038,-2.079264,-0.2027445,0.3050631,-2.591235,0.06155694,0.3017504,-2.587452
-0.1657327,0.3617962,-1.994958,0.04941639,0.04742038,-2.079264,-0.2027445,0.3050631,-2.591235,0.06155694,0.3017504,-2.587452
-0.1657327,0.3617962,-1.994958,0.04941639,0.04742038,-2.079264,-0.2027445,0.3050631,-2.591235,0.06155694,0.3017504,-2.587452
-0.1657327,0.3617962,-1.994958,0.04941639,0.04742038,-2.079264,-0.2027445,0.3050631,-2.591235,0.06155694,0.3017504,-2.587452
-0.1663589,0.4134631,-2.000961,0.05123679,-0.02231869,-2.122565,-0.2042501,0.3041879,-2.591886,0.06089658,0.3015574,-2.587356
-0.1663589,0.4134631,-2.000961,0.05123679,-0.02231869,-2.122565,-0.2042501,0.3041879,-2.591886,0.06089658,0.3015574,-2.587356
-0.1305482,0.3656531,-2.040297,0.04889558,-0.0491785,-2.14275,-0.20577,0.3006516,-2.592872,0.05756687,0.2986248,-2.580907
-0.1305482,0.3656531,-2.040297,0.04889558,-0.0491785,-2.14275,-0.20577,0.3006516,-2.592872,0.05756687,0.2986248,-2.580907
-0.1630784,0.4411952,-2.017544,0.0465891,-0.06986168,-2.153537,-0.2075749,0.2997175,-2.593843,0.05491595,0.2985115,-2.575527
-0.1630784,0.4411952,-2.017544,0.0465891,-0.06986168,-2.153537,-0.2075749,0.2997175,-2.593843,0.05491595,0.2985115,-2.575527
-0.171046,0.4566208,-2.022418,0.04676662,-0.0832074,-2.164257,-0.208956,0.3007016,-2.594002,0.04886382,0.2992071,-2.566645
-0.171046,0.4566208,-2.022418,0.04676662,-0.0832074,-2.164257,-0.208956,0.3007016,-2.594002,0.04886382,0.2992071,-2.566645
-0.171046,0.4566208,-2.022418,0.04676662,-0.0832074,-2.164257,-0.208956,0.3007016,-2.594002,0.04886382,0.2992071,-2.566645
