Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1481041,0.3903028,-2.007849,0.08592813,-0.0146597,-2.112133,-0.1972528,0.3078223,-2.592426,0.05765617,0.2979435,-2.555692
-0.1481041,0.3903028,-2.007849,0.08592813,-0.0146597,-2.112133,-0.1972528,0.3078223,-2.592426,0.05765617,0.2979435,-2.555692
-0.1481041,0.3903028,-2.007849,0.08592813,-0.0146597,-2.112133,-0.1972528,0.3078223,-2.592426,0.05765617,0.2979435,-2.555692
-0.1537886,0.4117234,-1.998286,0.07719433,-0.02835011,-2.127,-0.1983663,0.3044206,-2.592786,0.05797616,0.2949174,-2.552588
-0.1537886,0.4117234,-1.998286,0.07719433,-0.02835011,-2.127,-0.1983663,0.3044206,-2.592786,0.05797616,0.2949174,-2.552588
-0.1562031,0.4255149,-2.00858,0.06942087,-0.04796691,-2.148964,-0.2019531,0.3051906,-2.591043,0.05867034,0.2961899,-2.553177
-0.1562031,0.4255149,-2.00858,0.06942087,-0.04796691,-2.148964,-0.2019531,0.3051906,-2.591043,0.05867034,0.2961899,-2.553177
-0.1554606,0.4310136,-2.003029,0.06532033,-0.05567522,-2.151262,-0.2042181,0.3078669,-2.59077,0.05714751,0.2992744,-2.5532
-0.1554606,0.4310136,-2.003029,0.06532033,-0.05567522,-2.151262,-0.2042181,0.3078669,-2.59077,0.05714751,0.2992744,-2.5532
-0.1551298,0.4311225,-2.003283,0.0639066,-0.06069375,-2.154659,-0.204617,0.3072089,-2.59295,0.05627649,0.2989883,-2.554442
-0.1551298,0.4311225,-2.003283,0.0639066,-0.06069375,-2.154659,-0.204617,0.3072089,-2.59295,0.05627649,0.2989883,-2.554442
-0.1553926,0.4282948,-2.014202,0.06123265,-0.06596214,-2.143873,-0.2058913,0.3066841,-2.594194,0.05578206,0.2999895,-2.557718
-0.1553926,0.4282948,-2.014202,0.06123265,-0.06596214,-2.143873,-0.2058913,0.3066841,-2.594194,0.05578206,0.2999895,-2.557718
-0.1553926,0.4282948,-2.014202,0.06123265,-0.06596214,-2.143873,-0.2058913,0.3066841,-2.594194,0.05578206,0.2999895,-2.557718
-0.1553926,0.4282948,-2.014202,0.06123265,-0.06596214,-2.143873,-0.2058913,0.3066841,-2.594194,0.05578206,0.2999895,-2.557718
-0.1558038,0.424817,-2.02621,0.06010488,-0.06019747,-2.142408,-0.2086977,0.3078731,-2.60187,0.05557844,0.3012571,-2.556531
-0.1558038,0.424817,-2.02621,0.06010488,-0.06019747,-2.142408,-0.2086977,0.3078731,-2.60187,0.05557844,0.3012571,-2.556531
-0.1567157,0.425967,-2.029595,0.0572487,-0.0573471,-2.123964,-0.2078115,0.3073322,-2.604372,0.05523617,0.3003041,-2.556847
-0.1567157,0.425967,-2.029595,0.0572487,-0.0573471,-2.123964,-0.2078115,0.3073322,-2.604372,0.05523617,0.3003041,-2.556847
-0.1555047,0.4197648,-2.021589,0.0585766,-0.05267588,-2.127049,-0.2066991,0.3064094,-2.604647,0.05537768,0.2994451,-2.56015
-0.1555047,0.4197648,-2.021589,0.0585766,-0.05267588,-2.127049,-0.2066991,0.3064094,-2.604647,0.05537768,0.2994451,-2.56015
-0.1555047,0.4197648,-2.021589,0.0585766,-0.05267588,-2.127049,-0.2066991,0.3064094,-2.604647,0.05537768,0.2994451,-2.56015
-0.1568601,0.4213325,-2.015285,0.06034908,-0.05297096,-2.12388,-0.2081274,0.3050293,-2.607738,0.05492776,0.2976339,-2.562734
-0.1568601,0.4213325,-2.015285,0.06034908,-0.05297096,-2.12388,-0.2081274,0.3050293,-2.607738,0.05492776,0.2976339,-2.562734
