Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.2185119,0.4048806,-2.006406,0.05075712,0.3931954,-1.979627,-0.2766003,0.3219053,-2.665414,0.08771865,0.3136542,-2.663856
-0.2185119,0.4048806,-2.006406,0.05075712,0.3931954,-1.979627,-0.2766003,0.3219053,-2.665414,0.08771865,0.3136542,-2.663856
-0.2653222,0.4094109,-1.998356,0.10711,0.4008579,-1.973905,-0.2776808,0.3215547,-2.662683,0.08669649,0.3131378,-2.657741
-0.2653222,0.4094109,-1.998356,0.10711,0.4008579,-1.973905,-0.2776808,0.3215547,-2.662683,0.08669649,0.3131378,-2.657741
-0.3163226,0.4109876,-1.996683,0.1554737,0.4092593,-1.987733,-0.2773947,0.317339,-2.652166,0.08695459,0.3084562,-2.644753
-0.3163226,0.4109876,-1.996683,0.1554737,0.4092593,-1.987733,-0.2773947,0.317339,-2.652166,0.08695459,0.3084562,-2.644753
-0.3163226,0.4109876,-1.996683,0.1554737,0.4092593,-1.987733,-0.2773947,0.317339,-2.652166,0.08695459,0.3084562,-2.644753
-0.3163226,0.4109876,-1.996683,0.1554737,0.4092593,-1.987733,-0.2773947,0.317339,-2.652166,0.08695459,0.3084562,-2.644753
-0.36673,0.4154024,-2.010064,0.2001698,0.413278,-2.00828,-0.2777136,0.3152815,-2.646523,0.08668476,0.3063911,-2.64191
-0.36673,0.4154024,-2.010064,0.2001698,0.413278,-2.00828,-0.2777136,0.3152815,-2.646523,0.08668476,0.3063911,-2.64191
-0.4620136,0.4191226,-2.032483,0.2886696,0.4228025,-2.04686,-0.2768514,0.3177952,-2.64327,0.0874496,0.3051017,-2.640653
-0.4620136,0.4191226,-2.032483,0.2886696,0.4228025,-2.04686,-0.2768514,0.3177952,-2.64327,0.0874496,0.3051017,-2.640653
-0.4620136,0.4191226,-2.032483,0.2886696,0.4228025,-2.04686,-0.2768514,0.3177952,-2.64327,0.0874496,0.3051017,-2.640653
-0.4620136,0.4191226,-2.032483,0.2886696,0.4228025,-2.04686,-0.2768514,0.3177952,-2.64327,0.0874496,0.3051017,-2.640653
-0.4620136,0.4191226,-2.032483,0.2886696,0.4228025,-2.04686,-0.2768514,0.3177952,-2.64327,0.0874496,0.3051017,-2.640653
-0.5293251,0.4247009,-2.066694,0.3505658,0.4273343,-2.09085,-0.2769605,0.3191411,-2.644586,0.08736745,0.3075555,-2.640297
