Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.2785392,0.4016848,-1.987169,0.1324663,0.3975972,-1.952086,-0.2774278,0.3149401,-2.624039,0.08623435,0.3069398,-2.647932
-0.3727856,0.4039121,-1.999553,0.2253363,0.3995021,-1.996236,-0.276439,0.3161947,-2.621925,0.08708216,0.3080748,-2.647907
-0.3727856,0.4039121,-1.999553,0.2253363,0.3995021,-1.996236,-0.276439,0.3161947,-2.621925,0.08708216,0.3080748,-2.647907
-0.4561915,0.3982225,-2.016796,0.3090105,0.394779,-2.032546,-0.2774878,0.3164262,-2.618573,0.08625972,0.3091752,-2.641403
-0.4561915,0.3982225,-2.016796,0.3090105,0.394779,-2.032546,-0.2774878,0.3164262,-2.618573,0.08625972,0.3091752,-2.641403
-0.529754,0.3948365,-2.038374,0.3752129,0.3930797,-2.057665,-0.2771429,0.3151726,-2.61697,0.08684628,0.3071294,-2.635105
-0.529754,0.3948365,-2.038374,0.3752129,0.3930797,-2.057665,-0.2771429,0.3151726,-2.61697,0.08684628,0.3071294,-2.635105
-0.586772,0.3935559,-2.079873,0.4374119,0.3963208,-2.099704,-0.2779449,0.317067,-2.618883,0.08624014,0.3079534,-2.631726
-0.586772,0.3935559,-2.079873,0.4374119,0.3963208,-2.099704,-0.2779449,0.317067,-2.618883,0.08624014,0.3079534,-2.631726
-0.6545963,0.3787755,-2.119749,0.4963531,0.3861439,-2.149424,-0.2775918,0.3162584,-2.620956,0.08671921,0.3055544,-2.626514
-0.6545963,0.3787755,-2.119749,0.4963531,0.3861439,-2.149424,-0.2775918,0.3162584,-2.620956,0.08671921,0.3055544,-2.626514
-0.7328112,0.358091,-2.181354,0.5780892,0.3716848,-2.237625,-0.2780053,0.3213722,-2.624771,0.08639657,0.311969,-2.626889
-0.7328112,0.358091,-2.181354,0.5780892,0.3716848,-2.237625,-0.2780053,0.3213722,-2.624771,0.08639657,0.311969,-2.626889
-0.7328112,0.358091,-2.181354,0.5780892,0.3716848,-2.237625,-0.2780053,0.3213722,-2.624771,0.08639657,0.311969,-2.626889
-0.7328112,0.358091,-2.181354,0.5780892,0.3716848,-2.237625,-0.2780053,0.3213722,-2.624771,0.08639657,0.311969,-2.626889
-0.7836196,0.3473973,-2.226764,0.6128989,0.3597698,-2.309917,-0.2786754,0.3214077,-2.626133,0.08575493,0.3126035,-2.625737
-0.7836196,0.3473973,-2.226764,0.6128989,0.3597698,-2.309917,-0.2786754,0.3214077,-2.626133,0.08575493,0.3126035,-2.625737
-0.8224092,0.3361197,-2.285562,0.6542846,0.3526192,-2.369702,-0.2774163,0.3175451,-2.621597,0.08705476,0.3105365,-2.620658
-0.8224092,0.3361197,-2.285562,0.6542846,0.3526192,-2.369702,-0.2774163,0.3175451,-2.621597,0.08705476,0.3105365,-2.620658
-0.8422735,0.3301655,-2.334183,0.6741616,0.3458189,-2.417036,-0.2787649,0.3163404,-2.619014,0.08572307,0.3101576,-2.618017
-0.8422735,0.3301655,-2.334183,0.6741616,0.3458189,-2.417036,-0.2787649,0.3163404,-2.619014,0.08572307,0.3101576,-2.618017
-0.8575209,0.3279671,-2.379653,0.6855318,0.3418377,-2.455498,-0.279186,0.3165708,-2.618566,0.08530851,0.3108825,-2.616986
-0.8575209,0.3279671,-2.379653,0.6855318,0.3418377,-2.455498,-0.279186,0.3165708,-2.618566,0.08530851,0.3108825,-2.616986
-0.8750311,0.3192259,-2.42122,0.6974695,0.3407781,-2.488051,-0.2793153,0.3155173,-2.616756,0.08516305,0.3091733,-2.618344
-0.8750311,0.3192259,-2.42122,0.6974695,0.3407781,-2.488051,-0.2793153,0.3155173,-2.616756,0.08516305,0.3091733,-2.618344
-0.8750311,0.3192259,-2.42122,0.6974695,0.3407781,-2.488051,-0.2793153,0.3155173,-2.616756,0.08516305,0.3091733,-2.618344
-0.8750311,0.3192259,-2.42122,0.6974695,0.3407781,-2.488051,-0.2793153,0.3155173,-2.616756,0.08516305,0.3091733,-2.618344
-0.8955567,0.3169426,-2.471375,0.7081122,0.3423291,-2.514181,-0.2791021,0.3170722,-2.616118,0.08535326,0.3099557,-2.619442
-0.8955567,0.3169426,-2.471375,0.7081122,0.3423291,-2.514181,-0.2791021,0.3170722,-2.616118,0.08535326,0.3099557,-2.619442
-0.9022459,0.3195748,-2.48164,0.7063842,0.3447451,-2.529777,-0.2786882,0.3164038,-2.616193,0.08577129,0.308949,-2.618153
-0.9022459,0.3195748,-2.48164,0.7063842,0.3447451,-2.529777,-0.2786882,0.3164038,-2.616193,0.08577129,0.308949,-2.618153
-0.9027529,0.3243375,-2.468299,0.7078288,0.353373,-2.52999,-0.2788098,0.3163245,-2.61089,0.08561081,0.3086566,-2.615962
-0.9027529,0.3243375,-2.468299,0.7078288,0.353373,-2.52999,-0.2788098,0.3163245,-2.61089,0.08561081,0.3086566,-2.615962
-0.9027529,0.3243375,-2.468299,0.705547,0.3601702,-2.525929,-0.2798486,0.3140774,-2.605189,0.0845805,0.3068666,-2.61063
-0.9049073,0.3280815,-2.462906,0.705547,0.3601702,-2.525929,-0.2798486,0.3140774,-2.605189,0.0845805,0.3068666,-2.61063
-0.9049073,0.3280815,-2.462906,0.705547,0.3601702,-2.525929,-0.2798486,0.3140774,-2.605189,0.0845805,0.3068666,-2.61063
