Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.4894246,0.413185,-2.131383,0.370453,0.4146746,-2.154145,-0.2319032,0.3214746,-2.634965,0.07638636,0.3182143,-2.599771
-0.5979243,0.4139931,-2.190493,0.4653241,0.4117352,-2.22512,-0.2339147,0.3203115,-2.634208,0.07688539,0.3171393,-2.599247
-0.5979243,0.4139931,-2.190493,0.4653241,0.4117352,-2.22512,-0.2339147,0.3203115,-2.634208,0.07688539,0.3171393,-2.599247
-0.6665326,0.4029378,-2.233623,0.5251787,0.4047488,-2.277939,-0.2332225,0.3205595,-2.633691,0.07479352,0.317439,-2.592161
-0.6665326,0.4029378,-2.233623,0.5251787,0.4047488,-2.277939,-0.2332225,0.3205595,-2.633691,0.07479352,0.317439,-2.592161
-0.6985296,0.3830085,-2.285721,0.5732845,0.385207,-2.328502,-0.2385346,0.3189239,-2.622908,0.07366497,0.3173425,-2.586997
-0.6985296,0.3830085,-2.285721,0.5732845,0.385207,-2.328502,-0.2385346,0.3189239,-2.622908,0.07366497,0.3173425,-2.586997
-0.7281034,0.3476062,-2.341993,0.6145214,0.3652977,-2.383172,-0.2440698,0.317928,-2.61409,0.0732855,0.3172457,-2.584147
-0.7281034,0.3476062,-2.341993,0.6145214,0.3652977,-2.383172,-0.2440698,0.317928,-2.61409,0.0732855,0.3172457,-2.584147
-0.7281034,0.3476062,-2.341993,0.6145214,0.3652977,-2.383172,-0.2440698,0.317928,-2.61409,0.0732855,0.3172457,-2.584147
-0.7281034,0.3476062,-2.341993,0.6145214,0.3652977,-2.383172,-0.2440698,0.317928,-2.61409,0.0732855,0.3172457,-2.584147
-0.7725771,0.313449,-2.393589,0.6302804,0.3354196,-2.450215,-0.249525,0.3163205,-2.612012,0.07389587,0.3170106,-2.580977
-0.7725771,0.313449,-2.393589,0.6302804,0.3354196,-2.450215,-0.249525,0.3163205,-2.612012,0.07389587,0.3170106,-2.580977
-0.7725771,0.313449,-2.393589,0.6645857,0.2869297,-2.536489,-0.2644387,0.2865276,-2.616202,0.08686383,0.289226,-2.581962
-0.8520405,0.2342831,-2.518204,0.6844825,0.2442648,-2.585088,-0.2739422,0.2658329,-2.619645,0.08703066,0.2710133,-2.596157
-0.8520405,0.2342831,-2.518204,0.6844825,0.2442648,-2.585088,-0.2739422,0.2658329,-2.619645,0.08703066,0.2710133,-2.596157
-0.8603519,0.2012998,-2.556594,0.6920529,0.2133362,-2.649734,-0.2741923,0.2992373,-2.61927,0.08936561,0.2913067,-2.610551
-0.8603519,0.2012998,-2.556594,0.6920529,0.2133362,-2.649734,-0.2741923,0.2992373,-2.61927,0.08936561,0.2913067,-2.610551
-0.8603519,0.2012998,-2.556594,0.6920529,0.2133362,-2.649734,-0.2741923,0.2992373,-2.61927,0.08936561,0.2913067,-2.610551
-0.8603519,0.2012998,-2.556594,0.6920529,0.2133362,-2.649734,-0.2741923,0.2992373,-2.61927,0.08936561,0.2913067,-2.610551
-0.8556284,0.1623992,-2.600258,0.7050827,0.1822288,-2.711685,-0.2726219,0.3089356,-2.60853,0.09146678,0.2953648,-2.60662
-0.8556284,0.1623992,-2.600258,0.7050827,0.1822288,-2.711685,-0.2726219,0.3089356,-2.60853,0.09146678,0.2953648,-2.60662
-0.8422558,0.1377892,-2.627084,0.6970707,0.1615829,-2.696071,-0.2708011,0.3183317,-2.616173,0.09340221,0.3035519,-2.615937
-0.8422558,0.1377892,-2.627084,0.6970707,0.1615829,-2.696071,-0.2708011,0.3183317,-2.616173,0.09340221,0.3035519,-2.615937
-0.8288962,0.1230919,-2.641701,0.6678393,0.1548517,-2.676569,-0.2710577,0.3214931,-2.62265,0.09321821,0.308179,-2.625448
-0.8288962,0.1230919,-2.641701,0.6678393,0.1548517,-2.676569,-0.2710577,0.3214931,-2.62265,0.09321821,0.308179,-2.625448
-0.821384,0.0971223,-2.640522,0.6532127,0.1325725,-2.678676,-0.2705233,0.3215824,-2.624412,0.09376275,0.3090382,-2.62955
-0.821384,0.0971223,-2.640522,0.6532127,0.1325725,-2.678676,-0.2705233,0.3215824,-2.624412,0.09376275,0.3090382,-2.62955
-0.799333,0.08348845,-2.641279,0.6491189,0.1124601,-2.689241,-0.2711395,0.3229381,-2.625017,0.09317347,0.311307,-2.630654
