Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1878521,0.3556961,-2.026536,0.00133247,0.3528142,-2.011724,-0.2733842,0.3241248,-2.665925,0.09102681,0.3157345,-2.660992
-0.1878521,0.3556961,-2.026536,0.00133247,0.3528142,-2.011724,-0.2733842,0.3241248,-2.665925,0.09102681,0.3157345,-2.660992
-0.1878521,0.3556961,-2.026536,0.00133247,0.3528142,-2.011724,-0.2733842,0.3241248,-2.665925,0.09102681,0.3157345,-2.660992
-0.2014143,0.3584768,-2.010867,0.03248997,0.3570247,-2.005157,-0.2738676,0.316114,-2.654302,0.09057239,0.308085,-2.65127
-0.2014143,0.3584768,-2.010867,0.03248997,0.3570247,-2.005157,-0.2738676,0.316114,-2.654302,0.09057239,0.308085,-2.65127
-0.2209283,0.3624465,-2.020724,0.06568679,0.3574421,-1.992352,-0.2735969,0.3177091,-2.654304,0.09082555,0.3086428,-2.652047
-0.2209283,0.3624465,-2.020724,0.06568679,0.3574421,-1.992352,-0.2735969,0.3177091,-2.654304,0.09082555,0.3086428,-2.652047
-0.2637194,0.3622068,-2.018708,0.1107784,0.3586691,-1.989334,-0.2742444,0.3158747,-2.653155,0.09007186,0.3056027,-2.646108
-0.2637194,0.3622068,-2.018708,0.1107784,0.3586691,-1.989334,-0.2742444,0.3158747,-2.653155,0.09007186,0.3056027,-2.646108
-0.3006436,0.363526,-2.020606,0.1566205,0.3743719,-1.995826,-0.2752112,0.316696,-2.655908,0.08905333,0.3064249,-2.646251
-0.3006436,0.363526,-2.020606,0.1566205,0.3743719,-1.995826,-0.2752112,0.316696,-2.655908,0.08905333,0.3064249,-2.646251
-0.3438369,0.3631832,-2.020651,0.2027379,0.3841639,-2.011391,-0.2766802,0.3180082,-2.657983,0.08750834,0.3075608,-2.645877
-0.3438369,0.3631832,-2.020651,0.2027379,0.3841639,-2.011391,-0.2766802,0.3180082,-2.657983,0.08750834,0.3075608,-2.645877
-0.4018552,0.3642393,-2.025117,0.2515844,0.3899558,-2.032999,-0.2753635,0.3185758,-2.654671,0.08871078,0.3050025,-2.642302
-0.4018552,0.3642393,-2.025117,0.2515844,0.3899558,-2.032999,-0.2753635,0.3185758,-2.654671,0.08871078,0.3050025,-2.642302
-0.4018552,0.3642393,-2.025117,0.2515844,0.3899558,-2.032999,-0.2753635,0.3185758,-2.654671,0.08871078,0.3050025,-2.642302
-0.4018552,0.3642393,-2.025117,0.2515844,0.3899558,-2.032999,-0.2753635,0.3185758,-2.654671,0.08871078,0.3050025,-2.642302
-0.4611438,0.3676453,-2.046616,0.3100213,0.3969638,-2.060864,-0.2754176,0.3130247,-2.649698,0.08873124,0.2987772,-2.640847
-0.4611438,0.3676453,-2.046616,0.3100213,0.3969638,-2.060864,-0.2754176,0.3130247,-2.649698,0.08873124,0.2987772,-2.640847
-0.5720817,0.3741277,-2.079568,0.4058596,0.4076483,-2.111169,-0.2764518,0.3189178,-2.656965,0.08769962,0.3075869,-2.644847
-0.5720817,0.3741277,-2.079568,0.4058596,0.4076483,-2.111169,-0.2764518,0.3189178,-2.656965,0.08769962,0.3075869,-2.644847
-0.5720817,0.3741277,-2.079568,0.4058596,0.4076483,-2.111169,-0.2764518,0.3189178,-2.656965,0.08769962,0.3075869,-2.644847
-0.5720817,0.3741277,-2.079568,0.4058596,0.4076483,-2.111169,-0.2764518,0.3189178,-2.656965,0.08769962,0.3075869,-2.644847
-0.6411508,0.3768922,-2.127542,0.4794244,0.4142604,-2.176485,-0.2766774,0.3229243,-2.655685,0.08762139,0.3141698,-2.645998
-0.6411508,0.3768922,-2.127542,0.4794244,0.4142604,-2.176485,-0.2766774,0.3229243,-2.655685,0.08762139,0.3141698,-2.645998
-0.6411508,0.3768922,-2.127542,0.4794244,0.4142604,-2.176485,-0.2766774,0.3229243,-2.655685,0.08762139,0.3141698,-2.645998
-0.6411508,0.3768922,-2.127542,0.4794244,0.4142604,-2.176485,-0.2766774,0.3229243,-2.655685,0.08762139,0.3141698,-2.645998
-0.6411508,0.3768922,-2.127542,0.4794244,0.4142604,-2.176485,-0.2766774,0.3229243,-2.655685,0.08762139,0.3141698,-2.645998
-0.6862034,0.3771136,-2.180676,0.5402291,0.4073583,-2.238937,-0.2766407,0.3249274,-2.652731,0.08772605,0.3168976,-2.644901
-0.6862034,0.3771136,-2.180676,0.5402291,0.4073583,-2.238937,-0.2766407,0.3249274,-2.652731,0.08772605,0.3168976,-2.644901
-0.7259359,0.3731369,-2.216804,0.5838593,0.4029502,-2.292335,-0.2769703,0.3250806,-2.654763,0.08741061,0.3176585,-2.646844
-0.7259359,0.3731369,-2.216804,0.5838593,0.4029502,-2.292335,-0.2769703,0.3250806,-2.654763,0.08741061,0.3176585,-2.646844
