26,32
4.21548866114e-19,3.23754203232e-19,2.2681726218e-19,2.58579769327e-19,2.93747142969e-19,3.37990808131e-19,2.2067139277e-19,2.14751034052e-19,2.14927722906e-19,2.18122428992e-19,2.01390117638e-19,2.51264580267e-19,2.41876302795e-19,2.40287418652e-19,2.40287418655e-19,3.14158495048e-19,3.00680047402e-19,2.17140661169e-19,2.17140661169e-19,2.23207196143e-19,2.51725270147e-19,2.88801541358e-19,3.94011688543e-19,4.98771102468e-19,0.159594406814,1.27773013473e-18,2.61190571638e-18,5.78771572306e-18,5.89381768164e-18,8.01868078991e-05,8.01868078991e-05,8.01868078991e-05
1.04183030108e-15,0.11086931947,5.88184977593e-16,5.91680277409e-16,6.72149996469e-16,7.73388017311e-16,5.04938616159e-16,4.91391696004e-16,4.91795994106e-16,4.99106096471e-16,4.60819347863e-16,5.74941716989e-16,5.53459531305e-16,5.49823858595e-16,5.49823858602e-16,9.20573103514e-16,0.155163720916,1.0,1.0,0.886422722236,1.17097613744e-11,5.23965341913e-13,0.2023933929,1.44735925591e-15,2.13277109227e-15,2.92369245491e-15,5.9765429556e-15,1.32434074541e-14,1.34861891553e-14,0.183482848893,0.183482848893,0.183482848893
0.216538513366,8.24941108436e-16,1.48347614083e-17,1.69019852311e-17,1.92006895399e-17,2.2092662787e-17,1.44241161296e-17,1.40371337455e-17,1.40486829568e-17,1.42575039145e-17,1.31638016496e-17,1.64238302007e-17,1.58101683989e-17,1.5706311487e-17,1.57063114871e-17,2.05348711438e-17,1.96538566559e-17,1.41933309698e-17,1.41933309698e-17,1.45898681189e-17,1.64539430497e-17,1.88774218473e-17,2.57544500019e-17,4.68411044735e-17,0.509762019382,0.343453314472,0.105555367612,3.78312216487e-16,3.85247537613e-16,0.0052413854586,0.0052413854586,0.0052413854586
1.84090388877e-18,1.41383459818e-18,9.905109788e-19,1.12921784679e-18,1.28279376669e-18,1.47600585145e-18,9.63671967227e-19,9.3781776084e-19,9.3858936106e-19,9.52540642466e-19,8.79470639164e-19,1.09727241633e-18,1.05627380883e-18,1.04933515181e-18,1.04933515182e-18,1.37193014076e-18,1.31306976019e-18,9.48253262406e-19,1.34099966478e-18,0.0753587315798,0.00121613758682,1.26119632458e-18,1.72064903494e-18,2.17813339322e-18,0.159594406814,5.57984746943e-18,1.14061922042e-17,2.52749544315e-17,2.57383016822e-17,0.000350175788279,0.000350175788279,0.000350175788279
0.783461486634,0.736018740207,0.0725632801472,5.19571319753e-16,5.73683143105e-16,6.60090263991e-16,4.30967453566e-16,4.19405094309e-16,4.19750164617e-16,4.2598937093e-16,3.93311453208e-16,4.90715425183e-16,4.7238027995e-16,4.6927721641e-16,4.69277216415e-16,6.13546164399e-16,5.87222986814e-16,4.24071995174e-16,4.24071995174e-16,5.95894765002e-16,0.740174623216,0.999999999991,0.680249597861,0.556958661654,3.77016779519e-15,2.49538508638e-15,5.10100716459e-15,1.13033097576e-14,1.15105250669e-14,0.15660346353,0.15660346353,0.15660346353
1.75328513527e-18,1.34654242399e-18,9.43367106807e-19,1.07547215112e-18,1.22173854729e-18,1.40575460496e-18,9.17805511591e-19,8.93181849259e-19,8.93916724775e-19,9.07203987873e-19,8.37611788407e-19,1.04504717962e-18,1.00599992161e-18,9.99391513492e-19,9.99391513503e-19,1.30663243046e-18,1.25057353954e-18,9.0312066784e-19,9.0312066784e-19,9.28352299206e-19,1.04696325812e-18,1.20116904637e-18,1.63875387216e-18,2.07446403052e-18,3.87664757815e-18,0.218778735673,1.0863308706e-17,2.40719801668e-17,2.45132741703e-17,0.000333508994178,0.000333508994178,0.000333508994178
9.72462001421e-18,7.46861599571e-18,5.23239857741e-18,5.96512101491e-18,6.77638958437e-18,7.79703716836e-18,5.09062083948e-18,4.95404535913e-18,4.95812135624e-18,5.03181934299e-18,4.64582525558e-18,5.79636849377e-18,5.57979234249e-18,5.54313871635e-18,5.54313871641e-18,7.24725467e-18,6.93632326377e-18,5.0091711525e-18,5.0091711525e-18,2.53657009211e-14,0.258609239186,8.00908188306e-12,1.69701116782e-12,0.170803690422,2.24138297082e-17,2.94756813262e-17,6.0253490512e-17,1.33515567663e-16,1.35963210897e-16,0.00184981220365,0.00184981220365,0.00184981220365
6.48403927775e-16,0.153111940323,0.894250090223,0.54069130884,3.02974578075e-16,2.5281823683e-16,1.65062928035e-16,1.60634480229e-16,1.60766644073e-16,1.6315629474e-16,1.5064047078e-16,1.87946732966e-16,1.8092427052e-16,1.79735779952e-16,1.79735779954e-16,2.3499158821e-16,2.24909665013e-16,1.62421929177e-16,3.05536320471e-16,0.0382185461843,1.88729027375e-16,2.5644402782e-16,0.117357009237,0.272237647924,0.0116082997456,9.55746345866e-16,1.95371407178e-15,4.32923040856e-15,4.40859502277e-15,0.0599799962081,0.0599799962081,0.0599799962081
4.96900959298e-17,7.89422340248e-13,0.0331866296297,0.45930845638,0.139399237829,4.5628253425e-17,2.6011652639e-17,2.53137900274e-17,2.53346172358e-17,2.57111933926e-17,2.37388712655e-17,2.96178263088e-17,2.85111825821e-17,2.83238927758e-17,2.83238927761e-17,3.70314499954e-17,3.5442677233e-17,2.55954674561e-17,2.55954674561e-17,2.6310560602e-17,2.96721301539e-17,3.40424976754e-17,4.64441495993e-17,5.8792671315e-17,1.09868603896e-16,1.50612510366e-16,3.07878530911e-16,6.8222731126e-16,6.94734085501e-16,0.0094520244202,0.0094520244202,0.0094520244202
9.91570611564e-19,7.61537224034e-19,5.33521376647e-19,6.0823339978e-19,6.90954377091e-19,7.95024679846e-19,5.19065013509e-19,5.05139098421e-19,5.05554707355e-19,5.13069320541e-19,4.73711444063e-19,5.91026553616e-19,5.68943372323e-19,5.65205986344e-19,9.00349412696e-12,0.107583278302,7.07262010301e-19,5.10759998422e-19,5.10759998422e-19,5.25029750467e-19,5.92110192033e-19,6.7932129346e-19,9.26797442428e-19,1.17321337302e-18,2.19243848736e-18,3.00548703355e-18,6.14374549839e-18,1.36139111747e-17,1.38634850496e-17,0.000188616050331,0.000188616050331,0.000188616050331
