Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.536901,0.5573747,-2.37001,0.7606047,0.5388137,-2.338707,-0.2858945,0.4534029,-2.524616,0.5425529,0.4417085,-2.521919,-0.06190963,0.3051611,-2.647643,0.2985193,0.3190925,-2.652233
-0.5672049,0.4965213,-2.384352,0.7822323,0.4694617,-2.334042,-0.2983239,0.4272104,-2.524589,0.5557004,0.4063631,-2.522168,-0.06189933,0.3051671,-2.647637,0.298535,0.3190944,-2.652256
-0.5672049,0.4965213,-2.384352,0.7822323,0.4694617,-2.334042,-0.2983239,0.4272104,-2.524589,0.5557004,0.4063631,-2.522168,-0.06189933,0.3051671,-2.647637,0.298535,0.3190944,-2.652256
-0.575869,0.4416572,-2.394856,0.7902464,0.403176,-2.340246,-0.3064433,0.3916583,-2.52651,0.561802,0.3700052,-2.526368,-0.06189341,0.3051639,-2.647625,0.2985378,0.319091,-2.652254
-0.575869,0.4416572,-2.394856,0.7902464,0.403176,-2.340246,-0.3064433,0.3916583,-2.52651,0.561802,0.3700052,-2.526368,-0.06189341,0.3051639,-2.647625,0.2985378,0.319091,-2.652254
-0.5854873,0.3850685,-2.403104,0.8044269,0.3378542,-2.346096,-0.3150991,0.357641,-2.529994,0.5677194,0.3415827,-2.527312,-0.06189078,0.3051626,-2.647612,0.2985379,0.319091,-2.652254
-0.5854873,0.3850685,-2.403104,0.8044269,0.3378542,-2.346096,-0.3150991,0.357641,-2.529994,0.5677194,0.3415827,-2.527312,-0.06189078,0.3051626,-2.647612,0.2985379,0.319091,-2.652254
-0.6004636,0.3108891,-2.422058,0.8061087,0.2696924,-2.35791,-0.3248532,0.3166821,-2.536138,0.5701806,0.310206,-2.532308,-0.06187589,0.3051581,-2.647592,0.2985451,0.3190879,-2.652259
-0.6004636,0.3108891,-2.422058,0.8061087,0.2696924,-2.35791,-0.3248532,0.3166821,-2.536138,0.5701806,0.310206,-2.532308,-0.06187589,0.3051581,-2.647592,0.2985451,0.3190879,-2.652259
-0.6059493,0.2449791,-2.43383,0.7875298,0.2046328,-2.384014,-0.330374,0.2859188,-2.541109,0.5605612,0.2714685,-2.547576,-0.06184969,0.3051108,-2.647485,0.2985557,0.3190666,-2.652235
-0.6059493,0.2449791,-2.43383,0.7875298,0.2046328,-2.384014,-0.330374,0.2859188,-2.541109,0.5605612,0.2714685,-2.547576,-0.06184969,0.3051108,-2.647485,0.2985557,0.3190666,-2.652235
-0.6059493,0.2449791,-2.43383,0.7875298,0.2046328,-2.384014,-0.330374,0.2859188,-2.541109,0.5605612,0.2714685,-2.547576,-0.06184969,0.3051108,-2.647485,0.2985557,0.3190666,-2.652235
-0.6059493,0.2449791,-2.43383,0.7875298,0.2046328,-2.384014,-0.330374,0.2859188,-2.541109,0.5605612,0.2714685,-2.547576,-0.06184969,0.3051108,-2.647485,0.2985557,0.3190666,-2.652235
