Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.552607,0.6485472,-2.442451,0.7772663,0.6330382,-2.421762,-0.2884322,0.4887791,-2.538521,0.5305825,0.48731,-2.550339,-0.06763145,0.3019373,-2.647324,0.2903657,0.3164709,-2.643838
-0.5809809,0.5983958,-2.456233,0.8057007,0.5800281,-2.429179,-0.3025746,0.4696023,-2.544656,0.5468826,0.4571404,-2.553019,-0.06762911,0.3019417,-2.647321,0.2903714,0.3164754,-2.643836
-0.5809809,0.5983958,-2.456233,0.8057007,0.5800281,-2.429179,-0.3025746,0.4696023,-2.544656,0.5468826,0.4571404,-2.553019,-0.06762911,0.3019417,-2.647321,0.2903714,0.3164754,-2.643836
-0.5809809,0.5983958,-2.456233,0.8057007,0.5800281,-2.429179,-0.3025746,0.4696023,-2.544656,0.5468826,0.4571404,-2.553019,-0.06762911,0.3019417,-2.647321,0.2903714,0.3164754,-2.643836
-0.5809809,0.5983958,-2.456233,0.8057007,0.5800281,-2.429179,-0.3025746,0.4696023,-2.544656,0.5468826,0.4571404,-2.553019,-0.06762911,0.3019417,-2.647321,0.2903714,0.3164754,-2.643836
-0.6063362,0.5467756,-2.481213,0.8360943,0.5114596,-2.448156,-0.3149156,0.4462044,-2.552293,0.5602244,0.4254226,-2.559015,-0.06762877,0.301943,-2.647318,0.2903728,0.3164763,-2.643837
-0.6063362,0.5467756,-2.481213,0.8360943,0.5114596,-2.448156,-0.3149156,0.4462044,-2.552293,0.5602244,0.4254226,-2.559015,-0.06762877,0.301943,-2.647318,0.2903728,0.3164763,-2.643837
-0.6063362,0.5467756,-2.481213,0.8360943,0.5114596,-2.448156,-0.3149156,0.4462044,-2.552293,0.5602244,0.4254226,-2.559015,-0.06762877,0.301943,-2.647318,0.2903728,0.3164763,-2.643837
-0.6316841,0.4971409,-2.501018,0.8532905,0.4418629,-2.454329,-0.3295611,0.4170027,-2.560482,0.5698138,0.3940706,-2.565922,-0.0676228,0.3019581,-2.647309,0.2903863,0.3164923,-2.643847
-0.6316841,0.4971409,-2.501018,0.8532905,0.4418629,-2.454329,-0.3295611,0.4170027,-2.560482,0.5698138,0.3940706,-2.565922,-0.0676228,0.3019581,-2.647309,0.2903863,0.3164923,-2.643847
-0.6316841,0.4971409,-2.501018,0.8532905,0.4418629,-2.454329,-0.3295611,0.4170027,-2.560482,0.5698138,0.3940706,-2.565922,-0.0676228,0.3019581,-2.647309,0.2903863,0.3164923,-2.643847
-0.6316841,0.4971409,-2.501018,0.8532905,0.4418629,-2.454329,-0.3295611,0.4170027,-2.560482,0.5698138,0.3940706,-2.565922,-0.0676228,0.3019581,-2.647309,0.2903863,0.3164923,-2.643847
-0.6557714,0.4213372,-2.516815,0.8661018,0.3645863,-2.449551,-0.3423956,0.3851821,-2.569393,0.5791298,0.3614852,-2.571309,-0.06761722,0.3019622,-2.647301,0.2903982,0.3164984,-2.643853
-0.6557714,0.4213372,-2.516815,0.8661018,0.3645863,-2.449551,-0.3423956,0.3851821,-2.569393,0.5791298,0.3614852,-2.571309,-0.06761722,0.3019622,-2.647301,0.2903982,0.3164984,-2.643853
-0.6557714,0.4213372,-2.516815,0.8661018,0.3645863,-2.449551,-0.3423956,0.3851821,-2.569393,0.5791298,0.3614852,-2.571309,-0.06761722,0.3019622,-2.647301,0.2903982,0.3164984,-2.643853
-0.6557714,0.4213372,-2.516815,0.8661018,0.3645863,-2.449551,-0.3423956,0.3851821,-2.569393,0.5791298,0.3614852,-2.571309,-0.06761722,0.3019622,-2.647301,0.2903982,0.3164984,-2.643853
-0.6606441,0.3650175,-2.535637,0.8690256,0.2801379,-2.457043,-0.3477714,0.3520267,-2.579716,0.5835319,0.3166709,-2.57873,-0.06761222,0.3019722,-2.647292,0.2904102,0.3165118,-2.643863
-0.6606441,0.3650175,-2.535637,0.8690256,0.2801379,-2.457043,-0.3477714,0.3520267,-2.579716,0.5835319,0.3166709,-2.57873,-0.06761222,0.3019722,-2.647292,0.2904102,0.3165118,-2.643863
-0.6640241,0.2882674,-2.564286,0.8510911,0.2128975,-2.477144,-0.3505712,0.309555,-2.592466,0.5744951,0.2765666,-2.593306,-0.06759166,0.3020115,-2.647269,0.2904538,0.3165725,-2.643903
-0.6640241,0.2882674,-2.564286,0.8510911,0.2128975,-2.477144,-0.3505712,0.309555,-2.592466,0.5744951,0.2765666,-2.593306,-0.06759166,0.3020115,-2.647269,0.2904538,0.3165725,-2.643903
-0.6640241,0.2882674,-2.564286,0.8510911,0.2128975,-2.477144,-0.3505712,0.309555,-2.592466,0.5744951,0.2765666,-2.593306,-0.06759166,0.3020115,-2.647269,0.2904538,0.3165725,-2.643903
-0.6640241,0.2882674,-2.564286,0.8510911,0.2128975,-2.477144,-0.3505712,0.309555,-2.592466,0.5744951,0.2765666,-2.593306,-0.06759166,0.3020115,-2.647269,0.2904538,0.3165725,-2.643903
-0.661265,0.2284427,-2.573918,0.8190544,0.1344469,-2.494855,-0.3513935,0.2786375,-2.603554,0.5624985,0.2460788,-2.603387,-0.06758609,0.3020164,-2.64726,0.2904659,0.3165802,-2.643912
-0.661265,0.2284427,-2.573918,0.8190544,0.1344469,-2.494855,-0.3513935,0.2786375,-2.603554,0.5624985,0.2460788,-2.603387,-0.06758609,0.3020164,-2.64726,0.2904659,0.3165802,-2.643912
-0.661265,0.2284427,-2.573918,0.8190544,0.1344469,-2.494855,-0.3513935,0.2786375,-2.603554,0.5624985,0.2460788,-2.603387,-0.06758609,0.3020164,-2.64726,0.2904659,0.3165802,-2.643912
-0.661265,0.2284427,-2.573918,0.8190544,0.1344469,-2.494855,-0.3513935,0.2786375,-2.603554,0.5624985,0.2460788,-2.603387,-0.06758609,0.3020164,-2.64726,0.2904659,0.3165802,-2.643912
-0.6472649,0.1442198,-2.587265,0.7851468,0.05860293,-2.511806,-0.3460423,0.2359284,-2.616511,0.5479765,0.2099223,-2.61591,-0.06757023,0.3020537,-2.64724,0.2904919,0.3166164,-2.643923
-0.6472649,0.1442198,-2.587265,0.7851468,0.05860293,-2.511806,-0.3460423,0.2359284,-2.616511,0.5479765,0.2099223,-2.61591,-0.06757023,0.3020537,-2.64724,0.2904919,0.3166164,-2.643923
-0.6276352,0.07672126,-2.596179,0.7403268,-0.009225891,-2.526344,-0.3379818,0.1990983,-2.63073,0.5302076,0.1781633,-2.628161,-0.06756593,0.302064,-2.647239,0.2905013,0.3166263,-2.643924
-0.6276352,0.07672126,-2.596179,0.7403268,-0.009225891,-2.526344,-0.3379818,0.1990983,-2.63073,0.5302076,0.1781633,-2.628161,-0.06756593,0.302064,-2.647239,0.2905013,0.3166263,-2.643924
-0.6276352,0.07672126,-2.596179,0.7403268,-0.009225891,-2.526344,-0.3379818,0.1990983,-2.63073,0.5302076,0.1781633,-2.628161,-0.06756593,0.302064,-2.647239,0.2905013,0.3166263,-2.643924
-0.6276352,0.07672126,-2.596179,0.7403268,-0.009225891,-2.526344,-0.3379818,0.1990983,-2.63073,0.5302076,0.1781633,-2.628161,-0.06756593,0.302064,-2.647239,0.2905013,0.3166263,-2.643924
-0.5971012,0.01619855,-2.602621,0.7055326,-0.05667381,-2.540385,-0.3270123,0.1716277,-2.642683,0.513112,0.1512657,-2.639779,-0.06756329,0.302068,-2.647239,0.2905082,0.3166304,-2.643922
-0.5971012,0.01619855,-2.602621,0.7055326,-0.05667381,-2.540385,-0.3270123,0.1716277,-2.642683,0.513112,0.1512657,-2.639779,-0.06756329,0.302068,-2.647239,0.2905082,0.3166304,-2.643922
-0.5521137,-0.04986347,-2.619593,0.6571364,-0.1024905,-2.557551,-0.3122086,0.1457865,-2.654673,0.4925008,0.128881,-2.649787,-0.06755852,0.3020725,-2.647242,0.2905252,0.3166375,-2.643906
-0.5521137,-0.04986347,-2.619593,0.6571364,-0.1024905,-2.557551,-0.3122086,0.1457865,-2.654673,0.4925008,0.128881,-2.649787,-0.06755852,0.3020725,-2.647242,0.2905252,0.3166375,-2.643906
-0.5521137,-0.04986347,-2.619593,0.6571364,-0.1024905,-2.557551,-0.3122086,0.1457865,-2.654673,0.4925008,0.128881,-2.649787,-0.06755852,0.3020725,-2.647242,0.2905252,0.3166375,-2.643906
-0.5521137,-0.04986347,-2.619593,0.6571364,-0.1024905,-2.557551,-0.3122086,0.1457865,-2.654673,0.4925008,0.128881,-2.649787,-0.06755852,0.3020725,-2.647242,0.2905252,0.3166375,-2.643906
