Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.01291526,0.3715345,-1.970756,0.173692,0.3678793,-1.987999,-0.03985139,0.3276813,-2.2658,0.2205454,0.3356928,-2.27436,-0.08587973,0.3139015,-2.637645,0.2766001,0.3238371,-2.636885
-0.09469353,0.3895978,-1.961466,0.2344097,0.3864539,-1.990918,-0.07608137,0.3384587,-2.258907,0.2503654,0.349322,-2.277642,-0.08587886,0.313914,-2.637946,0.2766012,0.3238438,-2.636911
-0.09469353,0.3895978,-1.961466,0.2344097,0.3864539,-1.990918,-0.07608137,0.3384587,-2.258907,0.2503654,0.349322,-2.277642,-0.08587886,0.313914,-2.637946,0.2766012,0.3238438,-2.636911
-0.09469353,0.3895978,-1.961466,0.2344097,0.3864539,-1.990918,-0.07608137,0.3384587,-2.258907,0.2503654,0.349322,-2.277642,-0.08587886,0.313914,-2.637946,0.2766012,0.3238438,-2.636911
-0.09469353,0.3895978,-1.961466,0.2344097,0.3864539,-1.990918,-0.07608137,0.3384587,-2.258907,0.2503654,0.349322,-2.277642,-0.08587886,0.313914,-2.637946,0.2766012,0.3238438,-2.636911
-0.1433947,0.3962446,-1.968851,0.2895803,0.3940522,-1.9942,-0.1049786,0.3440197,-2.262252,0.2810523,0.3587432,-2.28213,-0.08588763,0.3140683,-2.638552,0.2766008,0.3239203,-2.637054
-0.1433947,0.3962446,-1.968851,0.2895803,0.3940522,-1.9942,-0.1049786,0.3440197,-2.262252,0.2810523,0.3587432,-2.28213,-0.08588763,0.3140683,-2.638552,0.2766008,0.3239203,-2.637054
-0.2041651,0.3973038,-1.998074,0.346994,0.4002752,-2.00178,-0.1394399,0.3488136,-2.28284,0.3116947,0.3614568,-2.285855,-0.0858924,0.3141624,-2.638856,0.2766021,0.3239817,-2.637185
-0.2041651,0.3973038,-1.998074,0.346994,0.4002752,-2.00178,-0.1394399,0.3488136,-2.28284,0.3116947,0.3614568,-2.285855,-0.0858924,0.3141624,-2.638856,0.2766021,0.3239817,-2.637185
-0.2041651,0.3973038,-1.998074,0.346994,0.4002752,-2.00178,-0.1394399,0.3488136,-2.28284,0.3116947,0.3614568,-2.285855,-0.0858924,0.3141624,-2.638856,0.2766021,0.3239817,-2.637185
-0.2041651,0.3973038,-1.998074,0.346994,0.4002752,-2.00178,-0.1394399,0.3488136,-2.28284,0.3116947,0.3614568,-2.285855,-0.0858924,0.3141624,-2.638856,0.2766021,0.3239817,-2.637185
-0.2679821,0.3962152,-2.024468,0.4037591,0.4034686,-2.019637,-0.1654556,0.3505758,-2.300466,0.3392128,0.3620554,-2.294714,-0.08589513,0.3141651,-2.638866,0.2765943,0.3240094,-2.637264
-0.2679821,0.3962152,-2.024468,0.4037591,0.4034686,-2.019637,-0.1654556,0.3505758,-2.300466,0.3392128,0.3620554,-2.294714,-0.08589513,0.3141651,-2.638866,0.2765943,0.3240094,-2.637264
-0.2679821,0.3962152,-2.024468,0.4037591,0.4034686,-2.019637,-0.1654556,0.3505758,-2.300466,0.3392128,0.3620554,-2.294714,-0.08589513,0.3141651,-2.638866,0.2765943,0.3240094,-2.637264
-0.2679821,0.3962152,-2.024468,0.4037591,0.4034686,-2.019637,-0.1654556,0.3505758,-2.300466,0.3392128,0.3620554,-2.294714,-0.08589513,0.3141651,-2.638866,0.2765943,0.3240094,-2.637264
-0.3764074,0.4026066,-2.080543,0.5067231,0.4119535,-2.055001,-0.2076412,0.3471431,-2.328434,0.3807469,0.3617365,-2.311839,-0.08589417,0.3141783,-2.638883,0.2766037,0.324075,-2.63747
-0.3764074,0.4026066,-2.080543,0.5067231,0.4119535,-2.055001,-0.2076412,0.3471431,-2.328434,0.3807469,0.3617365,-2.311839,-0.08589417,0.3141783,-2.638883,0.2766037,0.324075,-2.63747
-0.4237604,0.4055402,-2.11231,0.5693843,0.4070491,-2.076686,-0.2362595,0.3438884,-2.348826,0.409367,0.359802,-2.323265,-0.08589225,0.3141839,-2.638892,0.2766084,0.3240806,-2.637492
-0.4237604,0.4055402,-2.11231,0.5693843,0.4070491,-2.076686,-0.2362595,0.3438884,-2.348826,0.409367,0.359802,-2.323265,-0.08589225,0.3141839,-2.638892,0.2766084,0.3240806,-2.637492
-0.4237604,0.4055402,-2.11231,0.5693843,0.4070491,-2.076686,-0.2362595,0.3438884,-2.348826,0.409367,0.359802,-2.323265,-0.08589225,0.3141839,-2.638892,0.2766084,0.3240806,-2.637492
-0.4237604,0.4055402,-2.11231,0.5693843,0.4070491,-2.076686,-0.2362595,0.3438884,-2.348826,0.409367,0.359802,-2.323265,-0.08589225,0.3141839,-2.638892,0.2766084,0.3240806,-2.637492
-0.469321,0.410556,-2.153124,0.6078804,0.40651,-2.101368,-0.259262,0.3428773,-2.369482,0.4322538,0.3581066,-2.340453,-0.08589519,0.3141716,-2.638891,0.2766066,0.3240717,-2.637488
-0.469321,0.410556,-2.153124,0.6078804,0.40651,-2.101368,-0.259262,0.3428773,-2.369482,0.4322538,0.3581066,-2.340453,-0.08589519,0.3141716,-2.638891,0.2766066,0.3240717,-2.637488
-0.5048772,0.4141125,-2.192623,0.641573,0.4070545,-2.124714,-0.2775404,0.3436069,-2.388889,0.4517754,0.3572202,-2.356775,-0.08589549,0.3141715,-2.638891,0.2766058,0.324072,-2.637486
-0.5048772,0.4141125,-2.192623,0.641573,0.4070545,-2.124714,-0.2775404,0.3436069,-2.388889,0.4517754,0.3572202,-2.356775,-0.08589549,0.3141715,-2.638891,0.2766058,0.324072,-2.637486
-0.5048772,0.4141125,-2.192623,0.641573,0.4070545,-2.124714,-0.2775404,0.3436069,-2.388889,0.4517754,0.3572202,-2.356775,-0.08589549,0.3141715,-2.638891,0.2766058,0.324072,-2.637486
-0.5048772,0.4141125,-2.192623,0.641573,0.4070545,-2.124714,-0.2775404,0.3436069,-2.388889,0.4517754,0.3572202,-2.356775,-0.08589549,0.3141715,-2.638891,0.2766058,0.324072,-2.637486
-0.5259305,0.4148989,-2.220752,0.6772803,0.4080341,-2.157436,-0.2909986,0.3455542,-2.405915,0.4699429,0.3546033,-2.374228,-0.08589705,0.3141694,-2.63889,0.2766044,0.3240702,-2.637483
-0.5259305,0.4148989,-2.220752,0.6772803,0.4080341,-2.157436,-0.2909986,0.3455542,-2.405915,0.4699429,0.3546033,-2.374228,-0.08589705,0.3141694,-2.63889,0.2766044,0.3240702,-2.637483
-0.577176,0.4132173,-2.286676,0.724384,0.4010977,-2.204062,-0.3136699,0.3479554,-2.43252,0.4922697,0.3514035,-2.396146,-0.08589719,0.3141521,-2.638865,0.2766053,0.3240588,-2.637474
