Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.0537468,0.140564,-2.03744,0.1646117,0.2633006,-2.029434,-0.09333479,0.1354925,-2.404462,0.2186055,0.2987254,-2.336096,-0.05872509,0.3051552,-2.594959,0.2037444,0.3104178,-2.6171
-0.05569449,-0.3278942,-2.558645,0.1654871,0.213412,-2.036059,-0.09288827,0.1406188,-2.403191,0.218355,0.283358,-2.339071,-0.05031195,0.3039773,-2.593909,0.2039593,0.3099526,-2.617216
-0.05569449,-0.3278942,-2.558645,0.1654871,0.213412,-2.036059,-0.09288827,0.1406188,-2.403191,0.218355,0.283358,-2.339071,-0.05031195,0.3039773,-2.593909,0.2039593,0.3099526,-2.617216
-0.05569449,-0.3278942,-2.558645,0.1654871,0.213412,-2.036059,-0.09288827,0.1406188,-2.403191,0.218355,0.283358,-2.339071,-0.05031195,0.3039773,-2.593909,0.2039593,0.3099526,-2.617216
-0.05569449,-0.3278942,-2.558645,0.1654871,0.213412,-2.036059,-0.09288827,0.1406188,-2.403191,0.218355,0.283358,-2.339071,-0.05031195,0.3039773,-2.593909,0.2039593,0.3099526,-2.617216
-0.05596155,-0.3155377,-2.549515,0.163087,0.1793689,-2.04722,-0.09252755,0.1421822,-2.403019,0.2172486,0.2718782,-2.341704,-0.04960675,0.3037498,-2.593599,0.2039726,0.3098525,-2.61723
-0.05596155,-0.3155377,-2.549515,0.163087,0.1793689,-2.04722,-0.09252755,0.1421822,-2.403019,0.2172486,0.2718782,-2.341704,-0.04960675,0.3037498,-2.593599,0.2039726,0.3098525,-2.61723
-0.03192868,0.3130095,-1.996671,0.1634397,0.1385678,-2.064925,-0.0931868,0.2031938,-2.345426,0.2157655,0.2616697,-2.34375,-0.04935959,0.3036229,-2.593392,0.2039933,0.3097834,-2.617213
-0.03192868,0.3130095,-1.996671,0.1634397,0.1385678,-2.064925,-0.0931868,0.2031938,-2.345426,0.2157655,0.2616697,-2.34375,-0.04935959,0.3036229,-2.593392,0.2039933,0.3097834,-2.617213
-0.03192868,0.3130095,-1.996671,0.1634397,0.1385678,-2.064925,-0.0931868,0.2031938,-2.345426,0.2157655,0.2616697,-2.34375,-0.04935959,0.3036229,-2.593392,0.2039933,0.3097834,-2.617213
-0.03192868,0.3130095,-1.996671,0.1634397,0.1385678,-2.064925,-0.0931868,0.2031938,-2.345426,0.2157655,0.2616697,-2.34375,-0.04935959,0.3036229,-2.593392,0.2039933,0.3097834,-2.617213
