Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1535078,0.1105087,-2.078416,0.07497642,0.3342947,-2.037847,-0.1980611,0.3176303,-2.596729,0.0875518,0.306794,-2.602129
-0.1535078,0.1105087,-2.078416,0.07497642,0.3342947,-2.037847,-0.1980611,0.3176303,-2.596729,0.0875518,0.306794,-2.602129
-0.1341176,0.01287268,-2.188148,0.07309983,0.3054091,-2.034096,-0.1971029,0.3093278,-2.601847,0.08559527,0.2985673,-2.608967
-0.1341176,0.01287268,-2.188148,0.07309983,0.3054091,-2.034096,-0.1971029,0.3093278,-2.601847,0.08559527,0.2985673,-2.608967
-0.1341176,0.01287268,-2.188148,0.07309983,0.3054091,-2.034096,-0.1971029,0.3093278,-2.601847,0.08559527,0.2985673,-2.608967
-0.1341176,0.01287268,-2.188148,0.07309983,0.3054091,-2.034096,-0.1971029,0.3093278,-2.601847,0.08559527,0.2985673,-2.608967
-0.1183333,0.01438354,-2.217068,0.06939712,0.2842734,-2.146027,-0.1959994,0.3037682,-2.608591,0.08261916,0.2936812,-2.621498
-0.1183333,0.01438354,-2.217068,0.06939712,0.2842734,-2.146027,-0.1959994,0.3037682,-2.608591,0.08261916,0.2936812,-2.621498
-0.1053954,0.03774543,-2.224581,0.06436536,0.2440145,-2.156039,-0.1949039,0.3003103,-2.614581,0.07621979,0.2914778,-2.628249
-0.1053954,0.03774543,-2.224581,0.06436536,0.2440145,-2.156039,-0.1949039,0.3003103,-2.614581,0.07621979,0.2914778,-2.628249
-0.1009804,0.04163535,-2.215365,0.07879747,0.1185234,-2.090066,-0.1983861,0.3016197,-2.628426,0.06527392,0.2941561,-2.613649
-0.1009804,0.04163535,-2.215365,0.07879747,0.1185234,-2.090066,-0.1983861,0.3016197,-2.628426,0.06527392,0.2941561,-2.613649
-0.1647555,0.2825101,-2.07988,0.08363189,0.06922574,-2.121701,-0.2110827,0.3102612,-2.645784,0.06044708,0.3057468,-2.610173
-0.1647555,0.2825101,-2.07988,0.08363189,0.06922574,-2.121701,-0.2110827,0.3102612,-2.645784,0.06044708,0.3057468,-2.610173
-0.1647555,0.2825101,-2.07988,0.08363189,0.06922574,-2.121701,-0.2110827,0.3102612,-2.645784,0.06044708,0.3057468,-2.610173
-0.1647555,0.2825101,-2.07988,0.08363189,0.06922574,-2.121701,-0.2110827,0.3102612,-2.645784,0.06044708,0.3057468,-2.610173
-0.1647555,0.2825101,-2.07988,0.08363189,0.06922574,-2.121701,-0.2110827,0.3102612,-2.645784,0.06044708,0.3057468,-2.610173
-0.1869551,0.3362666,-2.085757,0.08316374,0.01768215,-2.1471,-0.2115205,0.3125908,-2.647736,0.05886632,0.3084995,-2.605483
-0.1869551,0.3362666,-2.085757,0.08316374,0.01768215,-2.1471,-0.2115205,0.3125908,-2.647736,0.05886632,0.3084995,-2.605483
-0.1532797,0.323952,-2.11465,0.0815594,-0.05397866,-2.204942,-0.21067,0.312466,-2.648514,0.05825121,0.3093032,-2.598947
-0.1532797,0.323952,-2.11465,0.0815594,-0.05397866,-2.204942,-0.21067,0.312466,-2.648514,0.05825121,0.3093032,-2.598947
-0.1463649,0.33809,-2.11343,0.08084378,-0.1005214,-2.218196,-0.2057756,0.3089145,-2.639808,0.05671926,0.3042654,-2.594278
-0.1463649,0.33809,-2.11343,0.08084378,-0.1005214,-2.218196,-0.2057756,0.3089145,-2.639808,0.05671926,0.3042654,-2.594278
-0.1425917,0.3763735,-2.124011,0.07684263,-0.1170213,-2.229979,-0.2066576,0.3035576,-2.632786,0.05391562,0.2983575,-2.587099
-0.1425917,0.3763735,-2.124011,0.07684263,-0.1170213,-2.229979,-0.2066576,0.3035576,-2.632786,0.05391562,0.2983575,-2.587099
