Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1594095,0.3201346,-2.009325,0.05759502,0.1027981,-2.04541,-0.207461,0.2958734,-2.601737,0.06081754,0.2961087,-2.608536
-0.1594095,0.3201346,-2.009325,0.05759502,0.1027981,-2.04541,-0.207461,0.2958734,-2.601737,0.06081754,0.2961087,-2.608536
-0.1538216,0.3461234,-2.0068,0.0576279,0.07358465,-2.058154,-0.2042229,0.3127757,-2.593823,0.06153861,0.3100382,-2.594554
-0.1523375,0.3700273,-2.004476,0.05479179,0.05515815,-2.076198,-0.201768,0.3214279,-2.591272,0.05817437,0.3178433,-2.584648
-0.1523375,0.3700273,-2.004476,0.05479179,0.05515815,-2.076198,-0.201768,0.3214279,-2.591272,0.05817437,0.3178433,-2.584648
-0.1523375,0.3700273,-2.004476,0.05479179,0.05515815,-2.076198,-0.201768,0.3214279,-2.591272,0.05817437,0.3178433,-2.584648
-0.1575199,0.3882643,-2.017758,0.04852322,0.03406287,-2.091167,-0.1990751,0.326543,-2.589019,0.05656195,0.3222432,-2.580573
-0.1575199,0.3882643,-2.017758,0.04852322,0.03406287,-2.091167,-0.1990751,0.326543,-2.589019,0.05656195,0.3222432,-2.580573
-0.1575199,0.3882643,-2.017758,0.04852322,0.03406287,-2.091167,-0.1990751,0.326543,-2.589019,0.05656195,0.3222432,-2.580573
-0.1297126,0.3326687,-2.066406,0.04638082,-0.008098261,-2.111957,-0.1987768,0.3260721,-2.591916,0.05343876,0.3217203,-2.571831
