Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1489355,0.4265608,-2.01665,0.06282625,-0.004801215,-2.098196,-0.2036637,0.300806,-2.600603,0.05421269,0.2975645,-2.604263
-0.1489355,0.4265608,-2.01665,0.06282625,-0.004801215,-2.098196,-0.2036637,0.300806,-2.600603,0.05421269,0.2975645,-2.604263
-0.1498366,0.4499845,-2.014503,0.05827414,-0.03035214,-2.12808,-0.2075701,0.3017704,-2.602697,0.05494707,0.2998953,-2.599619
-0.1498366,0.4499845,-2.014503,0.05827414,-0.03035214,-2.12808,-0.2075701,0.3017704,-2.602697,0.05494707,0.2998953,-2.599619
-0.1498366,0.4499845,-2.014503,0.05827414,-0.03035214,-2.12808,-0.2075701,0.3017704,-2.602697,0.05494707,0.2998953,-2.599619
-0.1498366,0.4499845,-2.014503,0.05827414,-0.03035214,-2.12808,-0.2075701,0.3017704,-2.602697,0.05494707,0.2998953,-2.599619
-0.1514587,0.4621059,-2.020344,0.05477899,-0.05441846,-2.151761,-0.2101124,0.3018238,-2.603991,0.0532014,0.3016391,-2.594853
-0.1514587,0.4621059,-2.020344,0.05477899,-0.05441846,-2.151761,-0.2101124,0.3018238,-2.603991,0.0532014,0.3016391,-2.594853
-0.1612661,0.4556876,-2.06924,0.05081827,-0.06855813,-2.151848,-0.2099501,0.3014397,-2.613921,0.05159799,0.3013272,-2.582532
-0.1612661,0.4556876,-2.06924,0.05081827,-0.06855813,-2.151848,-0.2099501,0.3014397,-2.613921,0.05159799,0.3013272,-2.582532
-0.1610318,0.4570204,-2.0747,0.05224836,-0.07547259,-2.163888,-0.2153326,0.3017596,-2.617829,0.05240995,0.3035277,-2.584861
-0.1610318,0.4570204,-2.0747,0.05224836,-0.07547259,-2.163888,-0.2153326,0.3017596,-2.617829,0.05240995,0.3035277,-2.584861
-0.1652984,0.4539112,-2.072673,0.04589286,-0.08023041,-2.17212,-0.2175382,0.3010221,-2.61953,0.05006651,0.3037619,-2.586095
-0.1652984,0.4539112,-2.072673,0.04589286,-0.08023041,-2.17212,-0.2175382,0.3010221,-2.61953,0.05006651,0.3037619,-2.586095
-0.1652984,0.4539112,-2.072673,0.04589286,-0.08023041,-2.17212,-0.2175382,0.3010221,-2.61953,0.05006651,0.3037619,-2.586095
-0.1652984,0.4539112,-2.072673,0.04589286,-0.08023041,-2.17212,-0.2175382,0.3010221,-2.61953,0.05006651,0.3037619,-2.586095
-0.1626728,0.4600986,-2.054275,0.04454561,-0.08775417,-2.17687,-0.219299,0.2980201,-2.626067,0.04916756,0.2993725,-2.589302
-0.1626728,0.4600986,-2.054275,0.04454561,-0.08775417,-2.17687,-0.219299,0.2980201,-2.626067,0.04916756,0.2993725,-2.589302
-0.1626728,0.4600986,-2.054275,0.04454561,-0.08775417,-2.17687,-0.219299,0.2980201,-2.626067,0.04916756,0.2993725,-2.589302
-0.1631706,0.4602878,-2.045176,0.04716108,-0.09405536,-2.184264,-0.2205185,0.2947094,-2.626998,0.05005913,0.2956331,-2.593547
-0.1631706,0.4602878,-2.045176,0.04716108,-0.09405536,-2.184264,-0.2205185,0.2947094,-2.626998,0.05005913,0.2956331,-2.593547
-0.1604142,0.4613914,-2.039957,0.04960093,-0.0930571,-2.190808,-0.2230947,0.2917013,-2.622937,0.05065672,0.2933873,-2.598442
-0.1604142,0.4613914,-2.039957,0.04960093,-0.0930571,-2.190808,-0.2230947,0.2917013,-2.622937,0.05065672,0.2933873,-2.598442
-0.1567098,0.4655456,-2.019183,0.05344393,-0.08841911,-2.188196,-0.2253401,0.2899306,-2.624118,0.050952,0.2909616,-2.598004
