Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1861562,0.2036681,-2.004941,0.06718243,0.2013392,-1.998499,-0.1996331,0.3147185,-2.581945,0.07073494,0.308675,-2.580004
-0.1787267,0.2896083,-2.021919,0.07698139,0.1060654,-2.028923,-0.2026136,0.3022159,-2.579876,0.06916809,0.2996126,-2.585429
-0.1787267,0.2896083,-2.021919,0.07698139,0.1060654,-2.028923,-0.2026136,0.3022159,-2.579876,0.06916809,0.2996126,-2.585429
-0.1787267,0.2896083,-2.021919,0.07698139,0.1060654,-2.028923,-0.2026136,0.3022159,-2.579876,0.06916809,0.2996126,-2.585429
-0.1768582,0.3200719,-2.024945,0.07643279,0.05626216,-2.043267,-0.1997018,0.3049958,-2.582793,0.0677754,0.3029131,-2.58417
-0.1768582,0.3200719,-2.024945,0.07643279,0.05626216,-2.043267,-0.1997018,0.3049958,-2.582793,0.0677754,0.3029131,-2.58417
-0.1783157,0.3485441,-2.021291,0.07564861,0.02330852,-2.067233,-0.1988519,0.3057403,-2.586664,0.06513733,0.3034348,-2.579186
-0.1783157,0.3485441,-2.021291,0.07564861,0.02330852,-2.067233,-0.1988519,0.3057403,-2.586664,0.06513733,0.3034348,-2.579186
-0.1795518,0.3769495,-2.013098,0.07533871,-0.01033827,-2.088196,-0.1991692,0.306309,-2.58734,0.0632185,0.3038416,-2.57686
-0.1795518,0.3769495,-2.013098,0.07533871,-0.01033827,-2.088196,-0.1991692,0.306309,-2.58734,0.0632185,0.3038416,-2.57686
-0.1795518,0.3769495,-2.013098,0.07533871,-0.01033827,-2.088196,-0.1991692,0.306309,-2.58734,0.0632185,0.3038416,-2.57686
-0.1795518,0.3769495,-2.013098,0.07533871,-0.01033827,-2.088196,-0.1991692,0.306309,-2.58734,0.0632185,0.3038416,-2.57686
-0.1795518,0.3769495,-2.013098,0.07533871,-0.01033827,-2.088196,-0.1991692,0.306309,-2.58734,0.0632185,0.3038416,-2.57686
-0.1795518,0.3769495,-2.013098,0.07533871,-0.01033827,-2.088196,-0.1991692,0.306309,-2.58734,0.0632185,0.3038416,-2.57686
-0.1794552,0.416578,-2.00574,0.07581041,-0.05693223,-2.130552,-0.1989127,0.3041362,-2.585767,0.05881094,0.3013599,-2.569571
-0.1794552,0.416578,-2.00574,0.07581041,-0.05693223,-2.130552,-0.1989127,0.3041362,-2.585767,0.05881094,0.3013599,-2.569571
-0.1801154,0.4409033,-1.992141,0.07287759,-0.07279674,-2.146197,-0.1996848,0.3017454,-2.586193,0.05701398,0.2975817,-2.564339
-0.1801154,0.4409033,-1.992141,0.07287759,-0.07279674,-2.146197,-0.1996848,0.3017454,-2.586193,0.05701398,0.2975817,-2.564339
-0.1801034,0.4445191,-1.994411,0.07222392,-0.07969366,-2.156596,-0.2012897,0.2995615,-2.586674,0.05467877,0.2951683,-2.561772
-0.1801034,0.4445191,-1.994411,0.07222392,-0.07969366,-2.156596,-0.2012897,0.2995615,-2.586674,0.05467877,0.2951683,-2.561772
-0.1824284,0.4385161,-1.99797,0.07254544,-0.0756943,-2.162485,-0.2103314,0.2976733,-2.584599,0.0534927,0.2945434,-2.557126
-0.1824284,0.4385161,-1.99797,0.07254544,-0.0756943,-2.162485,-0.2103314,0.2976733,-2.584599,0.0534927,0.2945434,-2.557126
-0.1809462,0.4393751,-1.992846,0.07136148,-0.07722421,-2.158425,-0.215453,0.2991759,-2.57935,0.05362697,0.2970831,-2.554753
-0.1809462,0.4393751,-1.992846,0.07136148,-0.07722421,-2.158425,-0.215453,0.2991759,-2.57935,0.05362697,0.2970831,-2.554753
-0.1858239,0.4310562,-2.000385,0.07033521,-0.07469896,-2.160899,-0.2176215,0.3003422,-2.576581,0.05398909,0.2983329,-2.552622
