Hand_R, , ,Shoulder_R, , 
0.342383,-0.2859336,-2.588338,0.1492573,0.2952186,-2.61374
0.3541486,-0.290321,-2.592813,0.1483902,0.2984216,-2.61341
0.3541486,-0.290321,-2.592813,0.1483902,0.2984216,-2.61341
0.3621847,-0.3006334,-2.592465,0.1475773,0.2951117,-2.604658
0.3621847,-0.3006334,-2.592465,0.1475773,0.2951117,-2.604658
0.3621847,-0.3006334,-2.592465,0.1475773,0.2951117,-2.604658
0.3621847,-0.3006334,-2.592465,0.1475773,0.2951117,-2.604658
0.3547893,-0.2997823,-2.590269,0.1505323,0.2923946,-2.607409
0.3547893,-0.2997823,-2.590269,0.1505323,0.2923946,-2.607409
0.3593209,-0.2962471,-2.594555,0.1529708,0.2981473,-2.609278
0.3593209,-0.2962471,-2.594555,0.1529708,0.2981473,-2.609278
0.3616083,-0.2953827,-2.59355,0.1504895,0.2934021,-2.609281
0.3616083,-0.2953827,-2.59355,0.1504895,0.2934021,-2.609281
0.3616083,-0.2953827,-2.59355,0.1504895,0.2934021,-2.609281
0.3616083,-0.2953827,-2.59355,0.1504895,0.2934021,-2.609281
0.3541254,-0.2970531,-2.597701,0.1504289,0.2954553,-2.607037
0.3541254,-0.2970531,-2.597701,0.1504289,0.2954553,-2.607037
0.36258,-0.2982549,-2.612879,0.1518395,0.2896221,-2.606251
0.36258,-0.2982549,-2.612879,0.1518395,0.2896221,-2.606251
0.36258,-0.2982549,-2.612879,0.1518395,0.2896221,-2.606251
0.3572721,-0.3009418,-2.610648,0.1491672,0.2952169,-2.606673
0.3572721,-0.3009418,-2.610648,0.1491672,0.2952169,-2.606673
0.3572721,-0.3009418,-2.610648,0.1491672,0.2952169,-2.606673
0.3572721,-0.3009418,-2.610648,0.1491672,0.2952169,-2.606673
0.363239,-0.2998668,-2.615022,0.1459638,0.2963498,-2.603441
0.363239,-0.2998668,-2.615022,0.1459638,0.2963498,-2.603441
0.3662519,-0.2889112,-2.612467,0.1485851,0.2931898,-2.605855
0.3662519,-0.2889112,-2.612467,0.1485851,0.2931898,-2.605855
0.3662519,-0.2889112,-2.612467,0.1485851,0.2931898,-2.605855
0.3662519,-0.2889112,-2.612467,0.1485851,0.2931898,-2.605855
0.3644611,-0.2816733,-2.604173,0.1501449,0.2938904,-2.607249
0.3644611,-0.2816733,-2.604173,0.1501449,0.2938904,-2.607249
0.3667083,-0.2758897,-2.600455,0.1502331,0.2936699,-2.612595
0.3667083,-0.2758897,-2.600455,0.1502331,0.2936699,-2.612595
0.3667083,-0.2758897,-2.600455,0.1502331,0.2936699,-2.612595
0.3667083,-0.2758897,-2.600455,0.1502331,0.2936699,-2.612595
0.3689122,-0.2716254,-2.598786,0.1490788,0.2946901,-2.608818
0.3689122,-0.2716254,-2.598786,0.1490788,0.2946901,-2.608818
0.3896949,-0.2696653,-2.587103,0.149226,0.3233488,-2.61789
0.3896949,-0.2696653,-2.587103,0.149226,0.3233488,-2.61789
0.3896949,-0.2696653,-2.587103,0.149226,0.3233488,-2.61789
0.3896949,-0.2696653,-2.587103,0.149226,0.3233488,-2.61789
0.4100445,-0.2613399,-2.569282,0.1489943,0.3046645,-2.615264
0.4100445,-0.2613399,-2.569282,0.1489943,0.3046645,-2.615264
0.4291019,-0.2393199,-2.557511,0.1465549,0.3054549,-2.618016
0.4291019,-0.2393199,-2.557511,0.1465549,0.3054549,-2.618016
0.4588452,-0.2173768,-2.530592,0.1410063,0.3060091,-2.617159
0.4588452,-0.2173768,-2.530592,0.1410063,0.3060091,-2.617159
0.4588452,-0.2173768,-2.530592,0.1410063,0.3060091,-2.617159
0.4588452,-0.2173768,-2.530592,0.1410063,0.3060091,-2.617159
0.4994507,-0.1910589,-2.517201,0.1389023,0.3009458,-2.617507
0.4994507,-0.1910589,-2.517201,0.1389023,0.3009458,-2.617507
0.5367316,-0.1478017,-2.497844,0.1394788,0.3011252,-2.616817
0.5367316,-0.1478017,-2.497844,0.1394788,0.3011252,-2.616817
