-1.230690360069275,4.765050888061523,4.083316802978516,-4.8328328132629395,6.350508213043213,-3.0433502197265625,-2.2516579627990723,5.162176609039307,2.688877820968628,-4.83275842666626,6.357313632965088,-1.2527830600738525,-4.124042987823486,5.2273335456848145,-0.4825751483440399,-4.113831520080566,6.301001071929932,2.174548625946045
-2.050651788711548,4.808557510375977,4.503897190093994,-4.761153221130371,6.567532062530518,-3.0781290531158447,-2.540933609008789,5.277281284332275,2.7715394496917725,-4.761089324951172,6.573044300079346,-1.2875574827194214,-4.2737650871276855,5.32464075088501,-0.5137519240379333,-4.139105319976807,6.3116936683654785,2.1648848056793213
-2.3995983600616455,4.7671074867248535,4.611142158508301,-4.7210612297058105,6.654129505157471,-3.114016056060791,-2.689484119415283,5.222742557525635,2.827521562576294,-4.721002101898193,6.659088611602783,-1.3234429359436035,-4.293584823608398,5.3760666847229,-0.534173309803009,-4.152504920959473,6.371811389923096,2.1426258087158203
-3.1758484840393066,4.8195061683654785,4.761776447296143,-4.725955009460449,6.644056797027588,-3.0953807830810547,-2.8211638927459717,5.131107807159424,2.9019582271575928,-4.725903511047363,6.648071765899658,-1.3048057556152344,-4.303122043609619,5.38842248916626,-0.5474175810813904,-4.1493096351623535,6.275204181671143,2.176201343536377
-3.6581804752349854,4.89123010635376,4.636322498321533,-4.878337383270264,6.4707722663879395,-3.0737457275390625,-2.819417715072632,5.113806247711182,2.8779702186584473,-4.878289699554443,6.474386692047119,-1.2831692695617676,-4.2501606941223145,5.356504917144775,-0.5758310556411743,-4.137314319610596,6.264301776885986,2.1390318870544434
-4.340219974517822,4.8564324378967285,4.059168338775635,-4.996041774749756,6.3771538734436035,-3.0647311210632324,-3.0112903118133545,5.0445427894592285,2.7305147647857666,-4.996001243591309,6.3800835609436035,-1.2741528749465942,-4.264613628387451,5.319595813751221,-0.566216766834259,-4.184224605560303,6.255722522735596,2.1378419399261475
-4.5556321144104,4.81963586807251,3.7185416221618652,-5.162349224090576,6.351450443267822,-3.061588764190674,-3.085324764251709,5.10745096206665,2.615941047668457,-5.162312030792236,6.354086399078369,-1.2710096836090088,-4.316730499267578,5.326614856719971,-0.5092989802360535,-4.327661991119385,6.1816582679748535,2.1621875762939453
-5.029547691345215,4.972010135650635,3.4447360038757324,-5.00794792175293,6.635063648223877,-3.054659366607666,-3.398954153060913,4.959808826446533,2.687664031982422,-5.007916450500488,6.637199878692627,-1.2640808820724487,-4.231986999511719,5.492514133453369,-0.43226897716522217,-4.433866500854492,6.168642520904541,2.1474087238311768
-5.059554100036621,4.9075398445129395,3.389741897583008,-5.126368045806885,6.49014139175415,-3.008390426635742,-3.438842535018921,4.907637119293213,2.688722610473633,-5.126338005065918,6.492062091827393,-1.2178118228912354,-4.3216166496276855,5.388834476470947,-0.4093361496925354,-4.459622859954834,6.149252414703369,2.1831984519958496
-4.930327892303467,5.0167927742004395,3.353443145751953,-4.866179466247559,6.839579105377197,-3.1735615730285645,-3.347696542739868,5.017277240753174,2.5856950283050537,-4.866150856018066,6.841135501861572,-1.382982850074768,-4.264280796051025,5.546595096588135,-0.4812580645084381,-4.461876392364502,6.153763294219971,2.154920816421509
