Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.4394421,0.4161565,-2.092112,0.3193107,0.2695567,-2.282868,0.1482448,0.2879166,-2.54404
0.4909454,0.3701243,-2.102947,0.3356616,0.2585972,-2.296586,0.1483393,0.2876683,-2.543915
0.4909454,0.3701243,-2.102947,0.3356616,0.2585972,-2.296586,0.1483393,0.2876683,-2.543915
0.5368656,0.3067372,-2.123046,0.3517137,0.2396003,-2.311893,0.1483444,0.2878025,-2.543746
0.5368656,0.3067372,-2.123046,0.3517137,0.2396003,-2.311893,0.1483444,0.2878025,-2.543746
0.5705504,0.2496556,-2.136955,0.3688034,0.214743,-2.32649,0.1483128,0.2879632,-2.543642
0.5705504,0.2496556,-2.136955,0.3688034,0.214743,-2.32649,0.1483128,0.2879632,-2.543642
0.583338,0.1696207,-2.163086,0.3746257,0.1858869,-2.346312,0.1482883,0.2882531,-2.543588
0.583338,0.1696207,-2.163086,0.3746257,0.1858869,-2.346312,0.1482883,0.2882531,-2.543588
0.5671592,0.08772,-2.192737,0.3701742,0.1612481,-2.367142,0.1482848,0.2885108,-2.543507
0.5671592,0.08772,-2.192737,0.3701742,0.1612481,-2.367142,0.1482848,0.2885108,-2.543507
0.5671592,0.08772,-2.192737,0.3701742,0.1612481,-2.367142,0.1482848,0.2885108,-2.543507
0.5671592,0.08772,-2.192737,0.3701742,0.1612481,-2.367142,0.1482848,0.2885108,-2.543507
0.5414461,0.009161444,-2.23896,0.3622815,0.1437406,-2.386929,0.1482788,0.2887187,-2.543503
0.5414461,0.009161444,-2.23896,0.3622815,0.1437406,-2.386929,0.1482788,0.2887187,-2.543503
0.5414461,0.009161444,-2.23896,0.3622815,0.1437406,-2.386929,0.1482788,0.2887187,-2.543503
0.5141217,-0.05139801,-2.274797,0.3462585,0.1191216,-2.408471,0.1482469,0.2891772,-2.543549
0.5141217,-0.05139801,-2.274797,0.3462585,0.1191216,-2.408471,0.1482469,0.2891772,-2.543549
0.4859004,-0.09546769,-2.289516,0.3291955,0.09386587,-2.424493,0.1483135,0.2894044,-2.543569
0.4859004,-0.09546769,-2.289516,0.3291955,0.09386587,-2.424493,0.1483135,0.2894044,-2.543569
