Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.1015869,0.3146789,-2.167691,0.110932,0.1626777,-2.313687,0.1507988,0.2951363,-2.558299
-0.1015869,0.3146789,-2.167691,0.110932,0.1626777,-2.313687,0.1507988,0.2951363,-2.558299
-0.08801671,0.3658099,-2.160121,0.108944,0.1866511,-2.2981,0.150741,0.2950403,-2.557938
-0.08801671,0.3658099,-2.160121,0.108944,0.1866511,-2.2981,0.150741,0.2950403,-2.557938
-0.07000182,0.4061882,-2.157179,0.1112788,0.2065025,-2.287119,0.1501971,0.2897326,-2.555675
-0.07000182,0.4061882,-2.157179,0.1112788,0.2065025,-2.287119,0.1501971,0.2897326,-2.555675
-0.07000182,0.4061882,-2.157179,0.1112788,0.2065025,-2.287119,0.1501971,0.2897326,-2.555675
-0.07000182,0.4061882,-2.157179,0.1112788,0.2065025,-2.287119,0.1501971,0.2897326,-2.555675
-0.05024177,0.4390495,-2.156283,0.117105,0.2247073,-2.279692,0.1497556,0.2838061,-2.553205
-0.05024177,0.4390495,-2.156283,0.117105,0.2247073,-2.279692,0.1497556,0.2838061,-2.553205
-0.02808829,0.4673685,-2.157485,0.1234985,0.2386251,-2.27364,0.1497412,0.2820776,-2.552364
-0.02808829,0.4673685,-2.157485,0.1234985,0.2386251,-2.27364,0.1497412,0.2820776,-2.552364
-0.008401101,0.4870737,-2.159042,0.1330228,0.2517542,-2.26959,0.1497381,0.2811531,-2.551836
-0.008401101,0.4870737,-2.159042,0.1330228,0.2517542,-2.26959,0.1497381,0.2811531,-2.551836
0.00954596,0.5027921,-2.160964,0.1413517,0.261244,-2.266068,0.1497029,0.2782993,-2.550641
0.00954596,0.5027921,-2.160964,0.1413517,0.261244,-2.266068,0.1497029,0.2782993,-2.550641
0.03269886,0.5196877,-2.160188,0.1503994,0.2704009,-2.263137,0.1497912,0.2755432,-2.549607
0.03269886,0.5196877,-2.160188,0.1503994,0.2704009,-2.263137,0.1497912,0.2755432,-2.549607
0.03269886,0.5196877,-2.160188,0.1503994,0.2704009,-2.263137,0.1497912,0.2755432,-2.549607
0.03269886,0.5196877,-2.160188,0.1503994,0.2704009,-2.263137,0.1497912,0.2755432,-2.549607
0.04761591,0.5281239,-2.159914,0.1588287,0.2767988,-2.260238,0.1499053,0.2738325,-2.548872
0.04761591,0.5281239,-2.159914,0.1588287,0.2767988,-2.260238,0.1499053,0.2738325,-2.548872
0.06582541,0.5355807,-2.157976,0.1699345,0.2833582,-2.258184,0.1500541,0.272287,-2.548246
0.06582541,0.5355807,-2.157976,0.1699345,0.2833582,-2.258184,0.1500541,0.272287,-2.548246
0.07948412,0.5369298,-2.156448,0.1778032,0.2857993,-2.25882,0.149975,0.272644,-2.548198
0.07948412,0.5369298,-2.156448,0.1778032,0.2857993,-2.25882,0.149975,0.272644,-2.548198
0.09054768,0.5369731,-2.153923,0.184392,0.2870401,-2.259578,0.1498322,0.2735287,-2.548294
