Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.469852,0.3588393,-2.189085,0.3388348,0.2631346,-2.431979,0.1401563,0.2948759,-2.563714
0.5222358,0.2601806,-2.230098,0.360281,0.2441665,-2.452141,0.1400837,0.2948827,-2.56371
0.5222358,0.2601806,-2.230098,0.360281,0.2441665,-2.452141,0.1400837,0.2948827,-2.56371
0.5395205,0.2079221,-2.251083,0.3700663,0.2242592,-2.468744,0.1400324,0.2948841,-2.563706
0.5395205,0.2079221,-2.251083,0.3700663,0.2242592,-2.468744,0.1400324,0.2948841,-2.563706
0.5395205,0.2079221,-2.251083,0.3700663,0.2242592,-2.468744,0.1400324,0.2948841,-2.563706
0.5395205,0.2079221,-2.251083,0.3700663,0.2242592,-2.468744,0.1400324,0.2948841,-2.563706
0.4957045,0.1244226,-2.333221,0.3732989,0.19971,-2.488296,0.1399983,0.2948814,-2.563704
0.4957045,0.1244226,-2.333221,0.3732989,0.19971,-2.488296,0.1399983,0.2948814,-2.563704
0.4947762,0.07978586,-2.342398,0.3651415,0.18258,-2.503169,0.1399639,0.294878,-2.563708
0.4947762,0.07978586,-2.342398,0.3651415,0.18258,-2.503169,0.1399639,0.294878,-2.563708
0.4843742,0.02438413,-2.357503,0.3557078,0.1682958,-2.514275,0.1399326,0.2948699,-2.563713
0.4843742,0.02438413,-2.357503,0.3557078,0.1682958,-2.514275,0.1399326,0.2948699,-2.563713
0.4843742,0.02438413,-2.357503,0.3557078,0.1682958,-2.514275,0.1399326,0.2948699,-2.563713
0.4843742,0.02438413,-2.357503,0.3557078,0.1682958,-2.514275,0.1399326,0.2948699,-2.563713
0.4667859,-0.02190768,-2.36899,0.3442197,0.1437511,-2.527476,0.139914,0.294856,-2.56371
0.4667859,-0.02190768,-2.36899,0.3442197,0.1437511,-2.527476,0.139914,0.294856,-2.56371
0.4405342,-0.06508689,-2.381783,0.3283307,0.112498,-2.538393,0.1398991,0.2948399,-2.563706
0.4405342,-0.06508689,-2.381783,0.3283307,0.112498,-2.538393,0.1398991,0.2948399,-2.563706
0.4405342,-0.06508689,-2.381783,0.3283307,0.112498,-2.538393,0.1398991,0.2948399,-2.563706
0.4405342,-0.06508689,-2.381783,0.3283307,0.112498,-2.538393,0.1398991,0.2948399,-2.563706
0.4007386,-0.1065648,-2.387968,0.3160491,0.09756084,-2.545796,0.139898,0.2947915,-2.563688
0.4007386,-0.1065648,-2.387968,0.3160491,0.09756084,-2.545796,0.139898,0.2947915,-2.563688
0.4007386,-0.1065648,-2.387968,0.3160491,0.09756084,-2.545796,0.139898,0.2947915,-2.563688
0.3502583,-0.1314785,-2.398955,0.2983109,0.0935772,-2.54877,0.1398917,0.2947251,-2.563663
0.3502583,-0.1314785,-2.398955,0.2983109,0.0935772,-2.54877,0.1398917,0.2947251,-2.563663
0.3502583,-0.1314785,-2.398955,0.2983109,0.0935772,-2.54877,0.1398917,0.2947251,-2.563663
0.3502583,-0.1314785,-2.398955,0.2983109,0.0935772,-2.54877,0.1398917,0.2947251,-2.563663
0.297278,-0.153009,-2.389971,0.2746543,0.0817155,-2.554693,0.1398992,0.2945975,-2.563615
0.297278,-0.153009,-2.389971,0.2746543,0.0817155,-2.554693,0.1398992,0.2945975,-2.563615
0.2129713,-0.1763645,-2.325751,0.2654638,0.07753613,-2.556187,0.1398952,0.2943054,-2.563372
0.2129713,-0.1763645,-2.325751,0.2654638,0.07753613,-2.556187,0.1398952,0.2943054,-2.563372
0.2129713,-0.1763645,-2.325751,0.2654638,0.07753613,-2.556187,0.1398952,0.2943054,-2.563372
0.2129713,-0.1763645,-2.325751,0.2654638,0.07753613,-2.556187,0.1398952,0.2943054,-2.563372
0.1775723,-0.174642,-2.311779,0.2411956,0.0606178,-2.553654,0.1399159,0.2939257,-2.563107
0.1775723,-0.174642,-2.311779,0.2411956,0.0606178,-2.553654,0.1399159,0.2939257,-2.563107
0.1380221,-0.154981,-2.297901,0.217403,0.04238421,-2.54866,0.1399021,0.2936342,-2.562924
0.1380221,-0.154981,-2.297901,0.217403,0.04238421,-2.54866,0.1399021,0.2936342,-2.562924
0.1380221,-0.154981,-2.297901,0.217403,0.04238421,-2.54866,0.1399021,0.2936342,-2.562924
0.1380221,-0.154981,-2.297901,0.217403,0.04238421,-2.54866,0.1399021,0.2936342,-2.562924
0.09399523,-0.125461,-2.291547,0.1989092,0.03560739,-2.537419,0.1398734,0.2934289,-2.562799
0.09399523,-0.125461,-2.291547,0.1989092,0.03560739,-2.537419,0.1398734,0.2934289,-2.562799
0.01721302,-0.0705688,-2.23121,0.187552,0.03142259,-2.528251,0.1398047,0.293089,-2.562486
0.01721302,-0.0705688,-2.23121,0.187552,0.03142259,-2.528251,0.1398047,0.293089,-2.562486
0.01721302,-0.0705688,-2.23121,0.187552,0.03142259,-2.528251,0.1398047,0.293089,-2.562486
0.01721302,-0.0705688,-2.23121,0.187552,0.03142259,-2.528251,0.1398047,0.293089,-2.562486
-0.01615117,-0.02679364,-2.213704,0.1738366,0.02852905,-2.51367,0.1397222,0.292877,-2.562301
-0.01615117,-0.02679364,-2.213704,0.1738366,0.02852905,-2.51367,0.1397222,0.292877,-2.562301
