Hand_R, , ,Shoulder_R, , 
-0.1594689,0.4537844,-2.139076,0.07951817,0.2514289,-2.544318
-0.1594689,0.4537844,-2.139076,0.07951817,0.2514289,-2.544318
-0.1963067,0.4065276,-2.149539,0.09010004,0.2869091,-2.538289
-0.1963067,0.4065276,-2.149539,0.09010004,0.2869091,-2.538289
-0.2362028,0.3573986,-2.15767,0.09561626,0.2980311,-2.535849
-0.2362028,0.3573986,-2.15767,0.09561626,0.2980311,-2.535849
-0.2572873,0.2916201,-2.190699,0.09832306,0.2957701,-2.535747
-0.2572873,0.2916201,-2.190699,0.09832306,0.2957701,-2.535747
-0.2572873,0.2916201,-2.190699,0.09832306,0.2957701,-2.535747
-0.2572873,0.2916201,-2.190699,0.09832306,0.2957701,-2.535747
-0.2776535,0.2239787,-2.226756,0.1019689,0.2925725,-2.536167
-0.2776535,0.2239787,-2.226756,0.1019689,0.2925725,-2.536167
-0.2846119,0.145183,-2.245947,0.1018019,0.2890566,-2.534926
-0.2846119,0.145183,-2.245947,0.1018019,0.2890566,-2.534926
-0.2735089,0.06980094,-2.27401,0.1022741,0.2864545,-2.535857
-0.2735089,0.06980094,-2.27401,0.1022741,0.2864545,-2.535857
-0.2490152,0.002001663,-2.294876,0.1025391,0.2868429,-2.538369
-0.2490152,0.002001663,-2.294876,0.1025391,0.2868429,-2.538369
-0.2211193,-0.06110936,-2.300919,0.1027639,0.2896241,-2.543833
-0.2211193,-0.06110936,-2.300919,0.1027639,0.2896241,-2.543833
-0.1725903,-0.1123299,-2.346272,0.1030678,0.2977066,-2.558078
-0.1725903,-0.1123299,-2.346272,0.1030678,0.2977066,-2.558078
-0.1725903,-0.1123299,-2.346272,0.1030678,0.2977066,-2.558078
-0.1725903,-0.1123299,-2.346272,0.1030678,0.2977066,-2.558078
-0.1725903,-0.1123299,-2.346272,0.1030678,0.2977066,-2.558078
-0.09673752,-0.1703798,-2.387703,0.1028206,0.2942692,-2.560179
-0.09673752,-0.1703798,-2.387703,0.1028206,0.2942692,-2.560179
-0.006150126,-0.2146952,-2.374133,0.1024492,0.2996396,-2.571658
-0.006150126,-0.2146952,-2.374133,0.1024492,0.2996396,-2.571658
0.04747064,-0.2192236,-2.342522,0.1004129,0.2950144,-2.571556
0.04747064,-0.2192236,-2.342522,0.1004129,0.2950144,-2.571556
0.1029252,-0.2341256,-2.314212,0.1022752,0.2945184,-2.574745
0.1029252,-0.2341256,-2.314212,0.1022752,0.2945184,-2.574745
0.1803257,-0.2240679,-2.303268,0.101748,0.2928972,-2.569955
0.1803257,-0.2240679,-2.303268,0.101748,0.2928972,-2.569955
0.2607876,-0.1964535,-2.286968,0.1003711,0.2899237,-2.568714
0.2607876,-0.1964535,-2.286968,0.1003711,0.2899237,-2.568714
0.3208851,-0.1559499,-2.265151,0.0979602,0.2919424,-2.571513
0.3208851,-0.1559499,-2.265151,0.0979602,0.2919424,-2.571513
0.3208851,-0.1559499,-2.265151,0.0979602,0.2919424,-2.571513
0.3208851,-0.1559499,-2.265151,0.0979602,0.2919424,-2.571513
0.3700817,-0.1022969,-2.238768,0.09639241,0.2909346,-2.569069
0.3700817,-0.1022969,-2.238768,0.09639241,0.2909346,-2.569069
0.4035278,-0.03342715,-2.237683,0.09606898,0.2930567,-2.568302
0.4035278,-0.03342715,-2.237683,0.09606898,0.2930567,-2.568302
0.4565415,0.04009881,-2.222949,0.09684095,0.2943569,-2.568812
0.4565415,0.04009881,-2.222949,0.09684095,0.2943569,-2.568812
0.4782141,0.1129048,-2.206184,0.09701782,0.2983532,-2.57216
0.4782141,0.1129048,-2.206184,0.09701782,0.2983532,-2.57216
0.4805803,0.1823792,-2.196079,0.09808654,0.2988474,-2.573754
0.4805803,0.1823792,-2.196079,0.09808654,0.2988474,-2.573754
0.4740712,0.2499714,-2.180798,0.09775669,0.3040013,-2.576468
0.4740712,0.2499714,-2.180798,0.09775669,0.3040013,-2.576468
0.4740712,0.2499714,-2.180798,0.09775669,0.3040013,-2.576468
0.4740712,0.2499714,-2.180798,0.09775669,0.3040013,-2.576468
0.4558714,0.3149579,-2.16637,0.09785466,0.3063228,-2.576107
0.4558714,0.3149579,-2.16637,0.09785466,0.3063228,-2.576107
0.4346444,0.3750633,-2.156767,0.09839354,0.3065789,-2.576761
0.4346444,0.3750633,-2.156767,0.09839354,0.3065789,-2.576761
0.4007776,0.4284847,-2.145037,0.09864457,0.3065625,-2.57581
0.4007776,0.4284847,-2.145037,0.09864457,0.3065625,-2.57581
0.3603678,0.4695494,-2.13317,0.1006623,0.3061458,-2.579153
0.3603678,0.4695494,-2.13317,0.1006623,0.3061458,-2.579153
0.3603678,0.4695494,-2.13317,0.1006623,0.3061458,-2.579153
0.3160425,0.5110471,-2.122261,0.1024385,0.3009322,-2.578966
0.3160425,0.5110471,-2.122261,0.1024385,0.3009322,-2.578966
0.3160425,0.5110471,-2.122261,0.1024385,0.3009322,-2.578966
0.3160425,0.5110471,-2.122261,0.1024385,0.3009322,-2.578966
0.2731763,0.537788,-2.120183,0.1031204,0.3016889,-2.568223
0.2731763,0.537788,-2.120183,0.1031204,0.3016889,-2.568223
0.2242763,0.5612049,-2.116989,0.1026566,0.2982377,-2.562245
0.2242763,0.5612049,-2.116989,0.1026566,0.2982377,-2.562245
0.1753888,0.5731185,-2.11437,0.1017111,0.2971169,-2.558335
0.1753888,0.5731185,-2.11437,0.1017111,0.2971169,-2.558335
