Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.4455924,0.4021195,-2.122236,0.3368258,0.2552432,-2.312431,0.147334,0.3015661,-2.560635
0.4455924,0.4021195,-2.122236,0.3368258,0.2552432,-2.312431,0.147334,0.3015661,-2.560635
0.4921302,0.3627987,-2.126462,0.3531962,0.2450195,-2.324505,0.1474043,0.3016719,-2.560403
0.4921302,0.3627987,-2.126462,0.3531962,0.2450195,-2.324505,0.1474043,0.3016719,-2.560403
0.4921302,0.3627987,-2.126462,0.3531962,0.2450195,-2.324505,0.1474043,0.3016719,-2.560403
0.4921302,0.3627987,-2.126462,0.3531962,0.2450195,-2.324505,0.1474043,0.3016719,-2.560403
0.5368972,0.3116107,-2.148414,0.3668597,0.2272359,-2.341761,0.1474805,0.3016478,-2.560206
0.5368972,0.3116107,-2.148414,0.3668597,0.2272359,-2.341761,0.1474805,0.3016478,-2.560206
0.5595775,0.2689855,-2.159655,0.3773723,0.209542,-2.354992,0.1475176,0.301638,-2.560116
0.5595775,0.2689855,-2.159655,0.3773723,0.209542,-2.354992,0.1475176,0.301638,-2.560116
0.5595775,0.2689855,-2.159655,0.3773723,0.209542,-2.354992,0.1475176,0.301638,-2.560116
0.5595775,0.2689855,-2.159655,0.3773723,0.209542,-2.354992,0.1475176,0.301638,-2.560116
0.5595775,0.2689855,-2.159655,0.3773723,0.209542,-2.354992,0.1475176,0.301638,-2.560116
0.5802044,0.2284483,-2.171324,0.3847545,0.1957746,-2.366239,0.1475676,0.3016413,-2.559925
0.5802044,0.2284483,-2.171324,0.3847545,0.1957746,-2.366239,0.1475676,0.3016413,-2.559925
0.5802044,0.2284483,-2.171324,0.3847545,0.1957746,-2.366239,0.1475676,0.3016413,-2.559925
0.5802044,0.2284483,-2.171324,0.3847545,0.1957746,-2.366239,0.1475676,0.3016413,-2.559925
0.5908432,0.1045172,-2.221603,0.3829964,0.1607879,-2.394052,0.1476043,0.3016527,-2.559713
0.5908432,0.1045172,-2.221603,0.3829964,0.1607879,-2.394052,0.1476043,0.3016527,-2.559713
0.5861503,0.05369147,-2.237078,0.3782419,0.1379368,-2.408322,0.147678,0.3017122,-2.559513
0.5861503,0.05369147,-2.237078,0.3782419,0.1379368,-2.408322,0.147678,0.3017122,-2.559513
0.5861503,0.05369147,-2.237078,0.3782419,0.1379368,-2.408322,0.147678,0.3017122,-2.559513
0.5861503,0.05369147,-2.237078,0.3782419,0.1379368,-2.408322,0.147678,0.3017122,-2.559513
0.5556131,-0.009190704,-2.262469,0.3664709,0.1219703,-2.421293,0.1477039,0.3017308,-2.55946
0.5556131,-0.009190704,-2.262469,0.3664709,0.1219703,-2.421293,0.1477039,0.3017308,-2.55946
0.5272551,-0.05495338,-2.284559,0.3517039,0.1077184,-2.431993,0.1477282,0.3018483,-2.559127
0.5272551,-0.05495338,-2.284559,0.3517039,0.1077184,-2.431993,0.1477282,0.3018483,-2.559127
0.5272551,-0.05495338,-2.284559,0.3517039,0.1077184,-2.431993,0.1477282,0.3018483,-2.559127
0.5272551,-0.05495338,-2.284559,0.3517039,0.1077184,-2.431993,0.1477282,0.3018483,-2.559127
0.4994395,-0.09019396,-2.289307,0.3351884,0.09099753,-2.438372,0.1477332,0.3018526,-2.559122
0.4994395,-0.09019396,-2.289307,0.3351884,0.09099753,-2.438372,0.1477332,0.3018526,-2.559122
0.4523186,-0.1309393,-2.288122,0.320327,0.07747179,-2.442418,0.1477759,0.3019288,-2.559137
0.4523186,-0.1309393,-2.288122,0.320327,0.07747179,-2.442418,0.1477759,0.3019288,-2.559137
0.4523186,-0.1309393,-2.288122,0.320327,0.07747179,-2.442418,0.1477759,0.3019288,-2.559137
0.4523186,-0.1309393,-2.288122,0.320327,0.07747179,-2.442418,0.1477759,0.3019288,-2.559137
0.3930048,-0.1580452,-2.288721,0.3012299,0.06872113,-2.446434,0.1477935,0.3019393,-2.559121
0.3930048,-0.1580452,-2.288721,0.3012299,0.06872113,-2.446434,0.1477935,0.3019393,-2.559121
0.3930048,-0.1580452,-2.288721,0.3012299,0.06872113,-2.446434,0.1477935,0.3019393,-2.559121
0.3930048,-0.1580452,-2.288721,0.3012299,0.06872113,-2.446434,0.1477935,0.3019393,-2.559121
0.3233449,-0.177772,-2.279826,0.2879629,0.06193754,-2.448041,0.1478469,0.3020059,-2.55911
0.3233449,-0.177772,-2.279826,0.2879629,0.06193754,-2.448041,0.1478469,0.3020059,-2.55911
0.2512771,-0.1856778,-2.260212,0.2657697,0.05228693,-2.446754,0.1479079,0.3020384,-2.559103
0.2512771,-0.1856778,-2.260212,0.2657697,0.05228693,-2.446754,0.1479079,0.3020384,-2.559103
0.2512771,-0.1856778,-2.260212,0.2657697,0.05228693,-2.446754,0.1479079,0.3020384,-2.559103
0.2512771,-0.1856778,-2.260212,0.2657697,0.05228693,-2.446754,0.1479079,0.3020384,-2.559103
