Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.2189884,0.3280196,-2.117362,-0.001147269,0.2309412,-2.258783,-0.06847111,0.2852276,-2.541805
0.2330179,0.2800803,-2.125532,0.005143526,0.2117217,-2.266138,-0.0685533,0.2855892,-2.541153
0.2330179,0.2800803,-2.125532,0.005143526,0.2117217,-2.266138,-0.0685533,0.2855892,-2.541153
0.2400009,0.2294645,-2.134422,0.01042307,0.183072,-2.280401,-0.06856569,0.2860165,-2.5408
0.2400009,0.2294645,-2.134422,0.01042307,0.183072,-2.280401,-0.06856569,0.2860165,-2.5408
0.2400009,0.2294645,-2.134422,0.01042307,0.183072,-2.280401,-0.06856569,0.2860165,-2.5408
0.2400009,0.2294645,-2.134422,0.01042307,0.183072,-2.280401,-0.06856569,0.2860165,-2.5408
0.2358688,0.1731155,-2.147053,0.008537112,0.1611516,-2.295303,-0.06868021,0.2861337,-2.540711
0.2358688,0.1731155,-2.147053,0.008537112,0.1611516,-2.295303,-0.06868021,0.2861337,-2.540711
0.225239,0.1198525,-2.158748,0.00435082,0.1442102,-2.308223,-0.06882029,0.2863499,-2.540704
0.225239,0.1198525,-2.158748,0.00435082,0.1442102,-2.308223,-0.06882029,0.2863499,-2.540704
0.225239,0.1198525,-2.158748,0.00435082,0.1442102,-2.308223,-0.06882029,0.2863499,-2.540704
0.225239,0.1198525,-2.158748,0.00435082,0.1442102,-2.308223,-0.06882029,0.2863499,-2.540704
0.225239,0.1198525,-2.158748,0.00435082,0.1442102,-2.308223,-0.06882029,0.2863499,-2.540704
0.2128733,0.073805,-2.169677,-0.002268854,0.1242156,-2.323656,-0.06897531,0.2865333,-2.540781
0.2128733,0.073805,-2.169677,-0.002268854,0.1242156,-2.323656,-0.06897531,0.2865333,-2.540781
0.1880956,0.02571115,-2.175246,-0.007809204,0.1084741,-2.336439,-0.06926197,0.2870162,-2.54093
0.1880956,0.02571115,-2.175246,-0.007809204,0.1084741,-2.336439,-0.06926197,0.2870162,-2.54093
0.1880956,0.02571115,-2.175246,-0.007809204,0.1084741,-2.336439,-0.06926197,0.2870162,-2.54093
0.1880956,0.02571115,-2.175246,-0.007809204,0.1084741,-2.336439,-0.06926197,0.2870162,-2.54093
0.1638343,-0.01001752,-2.174962,-0.01478994,0.09306825,-2.346856,-0.06985343,0.2876624,-2.541469
0.1638343,-0.01001752,-2.174962,-0.01478994,0.09306825,-2.346856,-0.06985343,0.2876624,-2.541469
0.127823,-0.04596871,-2.177337,-0.0288858,0.07546721,-2.359216,-0.07042912,0.287934,-2.541881
0.127823,-0.04596871,-2.177337,-0.0288858,0.07546721,-2.359216,-0.07042912,0.287934,-2.541881
0.127823,-0.04596871,-2.177337,-0.0288858,0.07546721,-2.359216,-0.07042912,0.287934,-2.541881
0.127823,-0.04596871,-2.177337,-0.0288858,0.07546721,-2.359216,-0.07042912,0.287934,-2.541881
0.07865396,-0.08135042,-2.190733,-0.04382306,0.06441051,-2.371867,-0.07121103,0.2883288,-2.542389
0.07865396,-0.08135042,-2.190733,-0.04382306,0.06441051,-2.371867,-0.07121103,0.2883288,-2.542389
0.04152064,-0.09734646,-2.19855,-0.06070802,0.05609958,-2.38783,-0.07189963,0.2887896,-2.54293
0.04152064,-0.09734646,-2.19855,-0.06070802,0.05609958,-2.38783,-0.07189963,0.2887896,-2.54293
-0.005929257,-0.1130076,-2.198939,-0.07765237,0.04808851,-2.398162,-0.07236642,0.2887862,-2.543098
-0.005929257,-0.1130076,-2.198939,-0.07765237,0.04808851,-2.398162,-0.07236642,0.2887862,-2.543098
-0.005929257,-0.1130076,-2.198939,-0.07765237,0.04808851,-2.398162,-0.07236642,0.2887862,-2.543098
-0.005929257,-0.1130076,-2.198939,-0.07765237,0.04808851,-2.398162,-0.07236642,0.2887862,-2.543098
-0.05102649,-0.1176243,-2.195587,-0.09056311,0.04300741,-2.406572,-0.07267128,0.2887617,-2.543323
-0.05102649,-0.1176243,-2.195587,-0.09056311,0.04300741,-2.406572,-0.07267128,0.2887617,-2.543323
-0.1029748,-0.1195124,-2.193111,-0.1073826,0.04074892,-2.412853,-0.07312003,0.288984,-2.543819
-0.1029748,-0.1195124,-2.193111,-0.1073826,0.04074892,-2.412853,-0.07312003,0.288984,-2.543819
-0.1470355,-0.1067669,-2.180886,-0.1262002,0.03829448,-2.41614,-0.07361755,0.2893468,-2.544476
-0.1470355,-0.1067669,-2.180886,-0.1262002,0.03829448,-2.41614,-0.07361755,0.2893468,-2.544476
-0.1470355,-0.1067669,-2.180886,-0.1262002,0.03829448,-2.41614,-0.07361755,0.2893468,-2.544476
-0.1470355,-0.1067669,-2.180886,-0.1262002,0.03829448,-2.41614,-0.07361755,0.2893468,-2.544476
-0.1767328,-0.09367167,-2.177215,-0.1383275,0.03989008,-2.419076,-0.07410575,0.2896285,-2.545194
-0.1767328,-0.09367167,-2.177215,-0.1383275,0.03989008,-2.419076,-0.07410575,0.2896285,-2.545194
-0.2246322,-0.06210136,-2.165456,-0.1549882,0.04444586,-2.417764,-0.07444309,0.2898584,-2.545651
-0.2246322,-0.06210136,-2.165456,-0.1549882,0.04444586,-2.417764,-0.07444309,0.2898584,-2.545651
-0.2246322,-0.06210136,-2.165456,-0.1549882,0.04444586,-2.417764,-0.07444309,0.2898584,-2.545651
-0.2246322,-0.06210136,-2.165456,-0.1549882,0.04444586,-2.417764,-0.07444309,0.2898584,-2.545651
-0.2614492,-0.0293493,-2.15208,-0.1715772,0.05028288,-2.412968,-0.07463291,0.2898841,-2.545788
-0.2614492,-0.0293493,-2.15208,-0.1715772,0.05028288,-2.412968,-0.07463291,0.2898841,-2.545788
-0.2875441,0.003320488,-2.137259,-0.1925266,0.05872324,-2.405771,-0.07490121,0.2898633,-2.546071
-0.2875441,0.003320488,-2.137259,-0.1925266,0.05872324,-2.405771,-0.07490121,0.2898633,-2.546071
-0.2875441,0.003320488,-2.137259,-0.1925266,0.05872324,-2.405771,-0.07490121,0.2898633,-2.546071
-0.2875441,0.003320488,-2.137259,-0.1925266,0.05872324,-2.405771,-0.07490121,0.2898633,-2.546071
-0.3152194,0.05031115,-2.125916,-0.2063442,0.06732375,-2.399756,-0.07517646,0.2897769,-2.546225
-0.3152194,0.05031115,-2.125916,-0.2063442,0.06732375,-2.399756,-0.07517646,0.2897769,-2.546225
-0.3289216,0.09153365,-2.113015,-0.2238883,0.08460814,-2.388995,-0.07529501,0.2897922,-2.546299
-0.3289216,0.09153365,-2.113015,-0.2238883,0.08460814,-2.388995,-0.07529501,0.2897922,-2.546299
-0.3289216,0.09153365,-2.113015,-0.2238883,0.08460814,-2.388995,-0.07529501,0.2897922,-2.546299
-0.3365913,0.130447,-2.104508,-0.2367109,0.1012912,-2.380206,-0.07547912,0.2899298,-2.546464
-0.3365913,0.130447,-2.104508,-0.2367109,0.1012912,-2.380206,-0.07547912,0.2899298,-2.546464
-0.3420439,0.1802316,-2.093915,-0.2438313,0.1173845,-2.370732,-0.07566668,0.2900526,-2.546631
-0.3420439,0.1802316,-2.093915,-0.2438313,0.1173845,-2.370732,-0.07566668,0.2900526,-2.546631
-0.3420439,0.1802316,-2.093915,-0.2438313,0.1173845,-2.370732,-0.07566668,0.2900526,-2.546631
-0.3420439,0.1802316,-2.093915,-0.2438313,0.1173845,-2.370732,-0.07566668,0.2900526,-2.546631
-0.3453301,0.22463,-2.086836,-0.2481066,0.1370629,-2.359098,-0.07579976,0.2901303,-2.546766
-0.3453301,0.22463,-2.086836,-0.2481066,0.1370629,-2.359098,-0.07579976,0.2901303,-2.546766
-0.3437445,0.2636645,-2.080479,-0.2491202,0.1570943,-2.347832,-0.07582558,0.2901398,-2.546765
-0.3437445,0.2636645,-2.080479,-0.2491202,0.1570943,-2.347832,-0.07582558,0.2901398,-2.546765
-0.3437445,0.2636645,-2.080479,-0.2491202,0.1570943,-2.347832,-0.07582558,0.2901398,-2.546765
-0.3437445,0.2636645,-2.080479,-0.2491202,0.1570943,-2.347832,-0.07582558,0.2901398,-2.546765
-0.3360107,0.2984545,-2.073166,-0.2499069,0.1781217,-2.336636,-0.07585857,0.2901453,-2.546762
-0.3360107,0.2984545,-2.073166,-0.2499069,0.1781217,-2.336636,-0.07585857,0.2901453,-2.546762
-0.3223672,0.3418582,-2.065825,-0.2476138,0.196626,-2.31817,-0.07590339,0.2901677,-2.546768
-0.3223672,0.3418582,-2.065825,-0.2476138,0.196626,-2.31817,-0.07590339,0.2901677,-2.546768
-0.3223672,0.3418582,-2.065825,-0.2476138,0.196626,-2.31817,-0.07590339,0.2901677,-2.546768
-0.3223672,0.3418582,-2.065825,-0.2476138,0.196626,-2.31817,-0.07590339,0.2901677,-2.546768
-0.3050809,0.3787803,-2.062503,-0.2425455,0.2131669,-2.304541,-0.07598923,0.2901938,-2.546775
-0.3050809,0.3787803,-2.062503,-0.2425455,0.2131669,-2.304541,-0.07598923,0.2901938,-2.546775
-0.2659679,0.428291,-2.057931,-0.2241627,0.2404987,-2.28821,-0.07606486,0.290288,-2.546779
-0.2659679,0.428291,-2.057931,-0.2241627,0.2404987,-2.28821,-0.07606486,0.290288,-2.546779
-0.2659679,0.428291,-2.057931,-0.2241627,0.2404987,-2.28821,-0.07606486,0.290288,-2.546779
-0.2659679,0.428291,-2.057931,-0.2241627,0.2404987,-2.28821,-0.07606486,0.290288,-2.546779
-0.2400901,0.454947,-2.055653,-0.2145321,0.2543307,-2.279316,-0.07611776,0.2903488,-2.546757
-0.2400901,0.454947,-2.055653,-0.2145321,0.2543307,-2.279316,-0.07611776,0.2903488,-2.546757
-0.212266,0.4793574,-2.053014,-0.2022955,0.2688633,-2.268157,-0.07624326,0.2905589,-2.546799
-0.212266,0.4793574,-2.053014,-0.2022955,0.2688633,-2.268157,-0.07624326,0.2905589,-2.546799
-0.1856382,0.4977391,-2.051032,-0.1911881,0.2805187,-2.258893,-0.07630102,0.2905901,-2.546773
-0.1856382,0.4977391,-2.051032,-0.1911881,0.2805187,-2.258893,-0.07630102,0.2905901,-2.546773
-0.1856382,0.4977391,-2.051032,-0.1911881,0.2805187,-2.258893,-0.07630102,0.2905901,-2.546773
-0.1856382,0.4977391,-2.051032,-0.1911881,0.2805187,-2.258893,-0.07630102,0.2905901,-2.546773
-0.1657214,0.5128584,-2.05122,-0.1807097,0.2915147,-2.250495,-0.07640668,0.2907791,-2.546724
-0.1657214,0.5128584,-2.05122,-0.1807097,0.2915147,-2.250495,-0.07640668,0.2907791,-2.546724
-0.1657214,0.5128584,-2.05122,-0.1807097,0.2915147,-2.250495,-0.07640668,0.2907791,-2.546724
