Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.125308,-0.1715942,-2.273,-0.119364,0.03356832,-2.44992,-0.08953686,0.2875979,-2.559472
-0.187525,-0.1504507,-2.262399,-0.1412062,0.03217292,-2.457555,-0.08980927,0.2877144,-2.55985
-0.187525,-0.1504507,-2.262399,-0.1412062,0.03217292,-2.457555,-0.08980927,0.2877144,-2.55985
-0.187525,-0.1504507,-2.262399,-0.1412062,0.03217292,-2.457555,-0.08980927,0.2877144,-2.55985
-0.187525,-0.1504507,-2.262399,-0.1412062,0.03217292,-2.457555,-0.08980927,0.2877144,-2.55985
-0.2371997,-0.1216001,-2.2485,-0.1634611,0.03714354,-2.460083,-0.09010506,0.2879785,-2.560417
-0.2371997,-0.1216001,-2.2485,-0.1634611,0.03714354,-2.460083,-0.09010506,0.2879785,-2.560417
-0.2945081,-0.07069922,-2.221392,-0.1891338,0.04662666,-2.45689,-0.09035274,0.2883002,-2.561089
-0.2945081,-0.07069922,-2.221392,-0.1891338,0.04662666,-2.45689,-0.09035274,0.2883002,-2.561089
-0.3372487,-0.02071276,-2.202391,-0.2112722,0.05871027,-2.450904,-0.0904527,0.2884181,-2.561237
-0.3372487,-0.02071276,-2.202391,-0.2112722,0.05871027,-2.450904,-0.0904527,0.2884181,-2.561237
-0.3663551,0.03890973,-2.178856,-0.2302876,0.07456212,-2.441244,-0.09048557,0.2884248,-2.561289
-0.3663551,0.03890973,-2.178856,-0.2302876,0.07456212,-2.441244,-0.09048557,0.2884248,-2.561289
-0.3879134,0.09996384,-2.163557,-0.2469879,0.09226665,-2.429258,-0.09062451,0.2886613,-2.561623
-0.3879134,0.09996384,-2.163557,-0.2469879,0.09226665,-2.429258,-0.09062451,0.2886613,-2.561623
-0.3879134,0.09996384,-2.163557,-0.2469879,0.09226665,-2.429258,-0.09062451,0.2886613,-2.561623
-0.3879134,0.09996384,-2.163557,-0.2469879,0.09226665,-2.429258,-0.09062451,0.2886613,-2.561623
-0.3969798,0.1557632,-2.149855,-0.2596567,0.1192246,-2.413325,-0.09073831,0.2888037,-2.561822
-0.3969798,0.1557632,-2.149855,-0.2596567,0.1192246,-2.413325,-0.09073831,0.2888037,-2.561822
-0.400158,0.219264,-2.137907,-0.2645747,0.1410797,-2.396047,-0.09088839,0.2889908,-2.562115
-0.400158,0.219264,-2.137907,-0.2645747,0.1410797,-2.396047,-0.09088839,0.2889908,-2.562115
-0.3898896,0.279931,-2.125641,-0.2691186,0.1621877,-2.377673,-0.09106131,0.2892858,-2.562405
-0.3898896,0.279931,-2.125641,-0.2691186,0.1621877,-2.377673,-0.09106131,0.2892858,-2.562405
-0.3740969,0.3344941,-2.117563,-0.2694331,0.1879007,-2.358106,-0.09110261,0.2893215,-2.562402
-0.3740969,0.3344941,-2.117563,-0.2694331,0.1879007,-2.358106,-0.09110261,0.2893215,-2.562402
-0.3455582,0.3836438,-2.106443,-0.26934,0.2100179,-2.34442,-0.09113754,0.2893449,-2.562397
-0.3455582,0.3836438,-2.106443,-0.26934,0.2100179,-2.34442,-0.09113754,0.2893449,-2.562397
-0.3455582,0.3836438,-2.106443,-0.26934,0.2100179,-2.34442,-0.09113754,0.2893449,-2.562397
-0.3195273,0.4232361,-2.102773,-0.2642282,0.2298535,-2.331328,-0.09118903,0.2893952,-2.562422
-0.3195273,0.4232361,-2.102773,-0.2642282,0.2298535,-2.331328,-0.09118903,0.2893952,-2.562422
-0.3195273,0.4232361,-2.102773,-0.2642282,0.2298535,-2.331328,-0.09118903,0.2893952,-2.562422
-0.3195273,0.4232361,-2.102773,-0.2642282,0.2298535,-2.331328,-0.09118903,0.2893952,-2.562422
-0.288473,0.4585625,-2.09929,-0.2534222,0.2513145,-2.31742,-0.09121799,0.289393,-2.562424
-0.288473,0.4585625,-2.09929,-0.2534222,0.2513145,-2.31742,-0.09121799,0.289393,-2.562424
-0.2447326,0.4929702,-2.096016,-0.2385148,0.270345,-2.303122,-0.09126812,0.2893946,-2.562408
-0.2447326,0.4929702,-2.096016,-0.2385148,0.270345,-2.303122,-0.09126812,0.2893946,-2.562408
-0.2071387,0.5130161,-2.09569,-0.2213994,0.2831826,-2.291234,-0.09131306,0.2894061,-2.562414
-0.2071387,0.5130161,-2.09569,-0.2213994,0.2831826,-2.291234,-0.09131306,0.2894061,-2.562414
-0.161874,0.5278716,-2.09504,-0.2052379,0.2922882,-2.2802,-0.09137497,0.2894397,-2.562426
-0.161874,0.5278716,-2.09504,-0.2052379,0.2922882,-2.2802,-0.09137497,0.2894397,-2.562426
-0.161874,0.5278716,-2.09504,-0.2052379,0.2922882,-2.2802,-0.09137497,0.2894397,-2.562426
-0.161874,0.5278716,-2.09504,-0.2052379,0.2922882,-2.2802,-0.09137497,0.2894397,-2.562426
-0.1206546,0.5348973,-2.096604,-0.1909607,0.2986542,-2.270584,-0.09144715,0.289468,-2.562493
-0.1206546,0.5348973,-2.096604,-0.1909607,0.2986542,-2.270584,-0.09144715,0.289468,-2.562493
-0.08284979,0.5322326,-2.099026,-0.1794376,0.3012967,-2.266692,-0.09162614,0.289481,-2.562711
-0.08284979,0.5322326,-2.099026,-0.1794376,0.3012967,-2.266692,-0.09162614,0.289481,-2.562711
-0.05453385,0.5292218,-2.101412,-0.1647199,0.3018645,-2.263145,-0.09186131,0.2909024,-2.563783
-0.05453385,0.5292218,-2.101412,-0.1647199,0.3018645,-2.263145,-0.09186131,0.2909024,-2.563783
-0.03308913,0.5254894,-2.101551,-0.1533741,0.3024116,-2.260612,-0.09118995,0.2928707,-2.565159
