Hand_L, , ,Hand_R, , 
-0.2500492,0.3529127,-1.61714,-0.05929286,-0.4249729,-1.675545
-0.2500492,0.3529127,-1.61714,-0.05929286,-0.4249729,-1.675545
-0.2258889,0.3495006,-1.603477,-0.05738848,-0.4287589,-1.68672
-0.2258889,0.3495006,-1.603477,-0.05738848,-0.4287589,-1.68672
-0.2038731,0.3364909,-1.590182,-0.05731937,-0.4326311,-1.700184
-0.2038731,0.3364909,-1.590182,-0.05731937,-0.4326311,-1.700184
-0.177779,0.3219697,-1.571736,-0.05823186,-0.4323771,-1.700759
-0.177779,0.3219697,-1.571736,-0.05823186,-0.4323771,-1.700759
-0.1521196,0.2985615,-1.549652,-0.05788624,-0.4416287,-1.73202
-0.1521196,0.2985615,-1.549652,-0.05788624,-0.4416287,-1.73202
-0.1161806,0.2814968,-1.532026,-0.0710839,-0.4448285,-1.738518
-0.1161806,0.2814968,-1.532026,-0.0710839,-0.4448285,-1.738518
-0.08888068,0.2541705,-1.520281,-0.07213583,-0.4463056,-1.738619
-0.08888068,0.2541705,-1.520281,-0.07213583,-0.4463056,-1.738619
-0.05857339,0.2305239,-1.513016,-0.0621048,-0.4693979,-1.732517
-0.05857339,0.2305239,-1.513016,-0.0621048,-0.4693979,-1.732517
-0.03162783,0.1958019,-1.50286,-0.08827945,-0.4801334,-1.716241
-0.03162783,0.1958019,-1.50286,-0.08827945,-0.4801334,-1.716241
-0.007621819,0.1572178,-1.498083,-0.1094491,-0.4543175,-1.670743
-0.007621819,0.1572178,-1.498083,-0.1094491,-0.4543175,-1.670743
0.01492289,0.09772319,-1.492755,-0.1262933,-0.4492645,-1.659607
0.01492289,0.09772319,-1.492755,-0.1262933,-0.4492645,-1.659607
0.0323658,0.03719991,-1.487056,-0.1357767,-0.4179739,-1.695753
0.0323658,0.03719991,-1.487056,-0.1357767,-0.4179739,-1.695753
0.04155395,-0.03761848,-1.482625,-0.1386318,-0.3852637,-1.725428
0.04155395,-0.03761848,-1.482625,-0.1386318,-0.3852637,-1.725428
0.0383746,-0.1207856,-1.487682,-0.1362059,-0.3472452,-1.77437
0.0383746,-0.1207856,-1.487682,-0.1362059,-0.3472452,-1.77437
0.02056277,-0.1983917,-1.506844,-0.1318159,-0.3758018,-1.700879
0.02056277,-0.1983917,-1.506844,-0.1318159,-0.3758018,-1.700879
0.02056277,-0.1983917,-1.506844,-0.1318159,-0.3758018,-1.700879
0.02056277,-0.1983917,-1.506844,-0.1318159,-0.3758018,-1.700879
0.02056277,-0.1983917,-1.506844,-0.1318159,-0.3758018,-1.700879
0.01296775,-0.382809,-1.527872,-0.1164166,-0.3810043,-1.682777
0.01296775,-0.382809,-1.527872,-0.1164166,-0.3810043,-1.682777
-0.05407434,-0.3845011,-1.552897,-0.1008684,-0.4084115,-1.671206
-0.05407434,-0.3845011,-1.552897,-0.1008684,-0.4084115,-1.671206
-0.1116976,-0.4791903,-1.549254,-0.0971567,-0.4235038,-1.671557
-0.1116976,-0.4791903,-1.549254,-0.0971567,-0.4235038,-1.671557
-0.1868609,-0.4445602,-1.576996,-0.09377601,-0.4445894,-1.672123
-0.1868609,-0.4445602,-1.576996,-0.09377601,-0.4445894,-1.672123
-0.2278525,-0.5047941,-1.567174,-0.08872972,-0.4654053,-1.671953
-0.2278525,-0.5047941,-1.567174,-0.08872972,-0.4654053,-1.671953
-0.2828579,-0.4732786,-1.607034,-0.08626895,-0.465526,-1.672657
-0.2828579,-0.4732786,-1.607034,-0.08626895,-0.465526,-1.672657
-0.3251286,-0.4407357,-1.610759,-0.08327462,-0.4667651,-1.673623
-0.3251286,-0.4407357,-1.610759,-0.08327462,-0.4667651,-1.673623
-0.3367096,-0.4317822,-1.621173,-0.08100846,-0.4675845,-1.675297
-0.3367096,-0.4317822,-1.621173,-0.08100846,-0.4675845,-1.675297
-0.3483054,-0.4230394,-1.632728,-0.07811058,-0.4702339,-1.677032
-0.3483054,-0.4230394,-1.632728,-0.07811058,-0.4702339,-1.677032
-0.3532752,-0.4194718,-1.638639,-0.07749132,-0.4787459,-1.68181
-0.3532752,-0.4194718,-1.638639,-0.07749132,-0.4787459,-1.68181
-0.3573068,-0.4184471,-1.640885,-0.07776886,-0.4806724,-1.685413
-0.3573068,-0.4184471,-1.640885,-0.07776886,-0.4806724,-1.685413
-0.3597287,-0.4184154,-1.640779,-0.07861222,-0.4803441,-1.690209
-0.3597287,-0.4184154,-1.640779,-0.07861222,-0.4803441,-1.690209
-0.370353,-0.4093509,-1.640272,-0.07966672,-0.4810698,-1.694757
