Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.1043108,0.4963267,-2.229095,-0.2465979,0.2591222,-2.262044,-0.1843314,0.203011,-2.525648,-0.01189924,-0.01412272,-2.541332
-0.08779718,0.496867,-2.238286,-0.2367766,0.2597618,-2.25764,-0.1852212,0.204503,-2.525313,-0.01285372,-0.01265773,-2.541391
-0.08779718,0.496867,-2.238286,-0.2367766,0.2597618,-2.25764,-0.1852212,0.204503,-2.525313,-0.01285372,-0.01265773,-2.541391
-0.07890768,0.497638,-2.234709,-0.2268032,0.2585278,-2.248628,-0.1855616,0.2075132,-2.529545,-0.0120715,-0.009051719,-2.540154
-0.07890768,0.497638,-2.234709,-0.2268032,0.2585278,-2.248628,-0.1855616,0.2075132,-2.529545,-0.0120715,-0.009051719,-2.540154
-0.07890768,0.497638,-2.234709,-0.2268032,0.2585278,-2.248628,-0.1855616,0.2075132,-2.529545,-0.0120715,-0.009051719,-2.540154
-0.05699852,0.4808739,-2.23424,-0.2175048,0.2524773,-2.252185,-0.1872757,0.2050979,-2.533406,-0.01415964,-0.0118138,-2.543445
-0.05699852,0.4808739,-2.23424,-0.2175048,0.2524773,-2.252185,-0.1872757,0.2050979,-2.533406,-0.01415964,-0.0118138,-2.543445
-0.03295986,0.4621349,-2.233513,-0.1985744,0.2385753,-2.253597,-0.1915608,0.2014136,-2.53268,-0.01762138,-0.01500597,-2.537709
-0.03295986,0.4621349,-2.233513,-0.1985744,0.2385753,-2.253597,-0.1915608,0.2014136,-2.53268,-0.01762138,-0.01500597,-2.537709
0.0004731742,0.4350428,-2.230886,-0.1871019,0.2314537,-2.256033,-0.1932183,0.1959268,-2.531557,-0.01843654,-0.01983147,-2.536278
0.0004731742,0.4350428,-2.230886,-0.1871019,0.2314537,-2.256033,-0.1932183,0.1959268,-2.531557,-0.01843654,-0.01983147,-2.536278
0.0004731742,0.4350428,-2.230886,-0.1871019,0.2314537,-2.256033,-0.1932183,0.1959268,-2.531557,-0.01843654,-0.01983147,-2.536278
0.0004731742,0.4350428,-2.230886,-0.1871019,0.2314537,-2.256033,-0.1932183,0.1959268,-2.531557,-0.01843654,-0.01983147,-2.536278
0.04158195,0.3936236,-2.243419,-0.1719222,0.2161273,-2.256739,-0.194411,0.1921176,-2.52941,-0.01909134,-0.02310064,-2.537522
0.04158195,0.3936236,-2.243419,-0.1719222,0.2161273,-2.256739,-0.194411,0.1921176,-2.52941,-0.01909134,-0.02310064,-2.537522
0.07820201,0.3370124,-2.252938,-0.1532475,0.1838853,-2.263977,-0.1938684,0.1867331,-2.523761,-0.01769662,-0.0276118,-2.535612
0.07820201,0.3370124,-2.252938,-0.1532475,0.1838853,-2.263977,-0.1938684,0.1867331,-2.523761,-0.01769662,-0.0276118,-2.535612
0.1116007,0.2728343,-2.240175,-0.1307236,0.140083,-2.271926,-0.1899796,0.1597731,-2.525584,-0.01033221,-0.05156433,-2.538853
0.1116007,0.2728343,-2.240175,-0.1307236,0.140083,-2.271926,-0.1899796,0.1597731,-2.525584,-0.01033221,-0.05156433,-2.538853
0.1003552,0.167533,-2.258032,-0.1627964,0.1022099,-2.294017,-0.1867297,0.1886045,-2.516849,-0.00661604,-0.02223317,-2.531993
0.1003552,0.167533,-2.258032,-0.1627964,0.1022099,-2.294017,-0.1867297,0.1886045,-2.516849,-0.00661604,-0.02223317,-2.531993
0.132935,0.08871014,-2.266177,-0.1397666,0.05804877,-2.309362,-0.1863817,0.1966619,-2.513725,-0.006720973,-0.01413096,-2.533855
0.132935,0.08871014,-2.266177,-0.1397666,0.05804877,-2.309362,-0.1863817,0.1966619,-2.513725,-0.006720973,-0.01413096,-2.533855
0.132935,0.08871014,-2.266177,-0.1397666,0.05804877,-2.309362,-0.1863817,0.1966619,-2.513725,-0.006720973,-0.01413096,-2.533855
0.132935,0.08871014,-2.266177,-0.1397666,0.05804877,-2.309362,-0.1863817,0.1966619,-2.513725,-0.006720973,-0.01413096,-2.533855
0.0553292,0.006093784,-2.301111,-0.1929793,0.03148986,-2.351147,-0.187883,0.2019196,-2.524105,-0.007594312,-0.00897021,-2.534784
0.0553292,0.006093784,-2.301111,-0.1929793,0.03148986,-2.351147,-0.187883,0.2019196,-2.524105,-0.007594312,-0.00897021,-2.534784
0.03559702,-0.1002687,-2.308937,-0.2036228,0.007379588,-2.370466,-0.1878303,0.2056332,-2.526613,-0.007232374,-0.004974358,-2.538677
0.03559702,-0.1002687,-2.308937,-0.2036228,0.007379588,-2.370466,-0.1878303,0.2056332,-2.526613,-0.007232374,-0.004974358,-2.538677
0.02304317,-0.1801922,-2.313316,-0.1910069,-0.02114064,-2.389537,-0.1887704,0.1958462,-2.525275,-0.007349431,-0.01402259,-2.537667
0.02304317,-0.1801922,-2.313316,-0.1910069,-0.02114064,-2.389537,-0.1887704,0.1958462,-2.525275,-0.007349431,-0.01402259,-2.537667
0.02304317,-0.1801922,-2.313316,-0.1910069,-0.02114064,-2.389537,-0.1887704,0.1958462,-2.525275,-0.007349431,-0.01402259,-2.537667
0.02304317,-0.1801922,-2.313316,-0.1910069,-0.02114064,-2.389537,-0.1887704,0.1958462,-2.525275,-0.007349431,-0.01402259,-2.537667
-0.08168082,-0.2713464,-2.342425,-0.2201266,-0.04308575,-2.426346,-0.1897908,0.2045688,-2.54068,-0.01026952,-0.007186593,-2.539195
-0.08168082,-0.2713464,-2.342425,-0.2201266,-0.04308575,-2.426346,-0.1897908,0.2045688,-2.54068,-0.01026952,-0.007186593,-2.539195
-0.08168082,-0.2713464,-2.342425,-0.2201266,-0.04308575,-2.426346,-0.1897908,0.2045688,-2.54068,-0.01026952,-0.007186593,-2.539195
-0.08168082,-0.2713464,-2.342425,-0.2201266,-0.04308575,-2.426346,-0.1897908,0.2045688,-2.54068,-0.01026952,-0.007186593,-2.539195
-0.1530912,-0.2947978,-2.323964,-0.2311873,-0.05356044,-2.44215,-0.1922954,0.2061866,-2.545738,-0.01392397,-0.006497443,-2.538318
-0.1530912,-0.2947978,-2.323964,-0.2311873,-0.05356044,-2.44215,-0.1922954,0.2061866,-2.545738,-0.01392397,-0.006497443,-2.538318
-0.2265024,-0.3049279,-2.300792,-0.251063,-0.06968693,-2.455172,-0.1875597,0.2047414,-2.537557,-0.01226875,-0.01032393,-2.543513
-0.2265024,-0.3049279,-2.300792,-0.251063,-0.06968693,-2.455172,-0.1875597,0.2047414,-2.537557,-0.01226875,-0.01032393,-2.543513
-0.301643,-0.2952218,-2.301595,-0.2804412,-0.06890061,-2.46943,-0.1875888,0.2038002,-2.533452,-0.01344558,-0.01218414,-2.544292
-0.301643,-0.2952218,-2.301595,-0.2804412,-0.06890061,-2.46943,-0.1875888,0.2038002,-2.533452,-0.01344558,-0.01218414,-2.544292
-0.301643,-0.2952218,-2.301595,-0.2804412,-0.06890061,-2.46943,-0.1875888,0.2038002,-2.533452,-0.01344558,-0.01218414,-2.544292
-0.301643,-0.2952218,-2.301595,-0.2804412,-0.06890061,-2.46943,-0.1875888,0.2038002,-2.533452,-0.01344558,-0.01218414,-2.544292
-0.3846378,-0.2568626,-2.285378,-0.3196863,-0.05623811,-2.469519,-0.1859687,0.2103374,-2.538978,-0.01403698,-0.007651226,-2.544093
