Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.04433916,0.4838309,-2.178862,-0.1971338,0.2566631,-2.237247,-0.1908761,0.1920481,-2.529207,-0.01156103,-0.01968826,-2.54087
-0.04433916,0.4838309,-2.178862,-0.1971338,0.2566631,-2.237247,-0.1908761,0.1920481,-2.529207,-0.01156103,-0.01968826,-2.54087
-0.04433916,0.4838309,-2.178862,-0.1971338,0.2566631,-2.237247,-0.1908761,0.1920481,-2.529207,-0.01156103,-0.01968826,-2.54087
-0.009585439,0.4615318,-2.17835,-0.1777955,0.2463294,-2.237794,-0.1899173,0.19047,-2.527949,-0.009437444,-0.02012273,-2.5421
-0.009585439,0.4615318,-2.17835,-0.1777955,0.2463294,-2.237794,-0.1899173,0.19047,-2.527949,-0.009437444,-0.02012273,-2.5421
0.02096948,0.4322947,-2.178614,-0.1640324,0.2324284,-2.237253,-0.1881042,0.1862677,-2.528013,-0.007571292,-0.02427237,-2.542398
0.02096948,0.4322947,-2.178614,-0.1640324,0.2324284,-2.237253,-0.1881042,0.1862677,-2.528013,-0.007571292,-0.02427237,-2.542398
0.02096948,0.4322947,-2.178614,-0.1640324,0.2324284,-2.237253,-0.1881042,0.1862677,-2.528013,-0.007571292,-0.02427237,-2.542398
0.02096948,0.4322947,-2.178614,-0.1640324,0.2324284,-2.237253,-0.1881042,0.1862677,-2.528013,-0.007571292,-0.02427237,-2.542398
0.05579866,0.3952757,-2.182271,-0.1474334,0.2162356,-2.240575,-0.1907243,0.1849532,-2.527689,-0.009481607,-0.02489592,-2.543165
0.05579866,0.3952757,-2.182271,-0.1474334,0.2162356,-2.240575,-0.1907243,0.1849532,-2.527689,-0.009481607,-0.02489592,-2.543165
0.09027646,0.3442979,-2.189842,-0.1347156,0.1902409,-2.250823,-0.194454,0.1835454,-2.52862,-0.0126869,-0.02579272,-2.544878
0.09027646,0.3442979,-2.189842,-0.1347156,0.1902409,-2.250823,-0.194454,0.1835454,-2.52862,-0.0126869,-0.02579272,-2.544878
0.1325696,0.2596261,-2.201776,-0.1176566,0.1463525,-2.255441,-0.1931742,0.1556394,-2.5225,-0.01021329,-0.05250385,-2.540483
0.1325696,0.2596261,-2.201776,-0.1176566,0.1463525,-2.255441,-0.1931742,0.1556394,-2.5225,-0.01021329,-0.05250385,-2.540483
0.1430675,0.1389454,-2.227576,-0.1223885,0.1082726,-2.271459,-0.1921972,0.1434281,-2.518871,-0.007310382,-0.06258234,-2.540863
0.1430675,0.1389454,-2.227576,-0.1223885,0.1082726,-2.271459,-0.1921972,0.1434281,-2.518871,-0.007310382,-0.06258234,-2.540863
0.1532651,0.0512162,-2.241935,-0.114465,0.06054746,-2.291992,-0.1860132,0.1816225,-2.513028,-0.005179404,-0.02708602,-2.541953
0.1532651,0.0512162,-2.241935,-0.114465,0.06054746,-2.291992,-0.1860132,0.1816225,-2.513028,-0.005179404,-0.02708602,-2.541953
0.1224261,-0.06162699,-2.256939,-0.1311994,0.02296777,-2.323375,-0.1971569,0.1723958,-2.51514,-0.0198548,-0.04068268,-2.528692
0.1224261,-0.06162699,-2.256939,-0.1311994,0.02296777,-2.323375,-0.1971569,0.1723958,-2.51514,-0.0198548,-0.04068268,-2.528692
0.1224261,-0.06162699,-2.256939,-0.1311994,0.02296777,-2.323375,-0.1971569,0.1723958,-2.51514,-0.0198548,-0.04068268,-2.528692
0.1224261,-0.06162699,-2.256939,-0.1311994,0.02296777,-2.323375,-0.1971569,0.1723958,-2.51514,-0.0198548,-0.04068268,-2.528692
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.203771,0.1660145,-2.519767,-0.02507624,-0.04641838,-2.520958
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.203771,0.1660145,-2.519767,-0.02507624,-0.04641838,-2.520958
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.206999,0.153294,-2.522676,-0.02835424,-0.05927679,-2.522532
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.206999,0.153294,-2.522676,-0.02835424,-0.05927679,-2.522532
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.1995759,0.1885788,-2.538826,-0.02914282,-0.03047,-2.537706
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.1995759,0.1885788,-2.538826,-0.02914282,-0.03047,-2.537706
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.1995759,0.1885788,-2.538826,-0.02914282,-0.03047,-2.537706
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.1995759,0.1885788,-2.538826,-0.02914282,-0.03047,-2.537706
0.0771842,-0.1587872,-2.266964,-0.1378182,-0.007481484,-2.353549,-0.1962767,0.2092184,-2.546951,-0.03151251,-0.01416037,-2.541264
