Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.05696681,0.4487891,-2.173599,-0.2318282,0.2452087,-2.247397,-0.1924311,0.1491606,-2.507887,-0.008740845,-0.0573496,-2.534952
-0.04829429,0.4478055,-2.165844,-0.2183036,0.2423064,-2.246483,-0.1935489,0.1492413,-2.508885,-0.009566896,-0.05715648,-2.534898
-0.04829429,0.4478055,-2.165844,-0.2183036,0.2423064,-2.246483,-0.1935489,0.1492413,-2.508885,-0.009566896,-0.05715648,-2.534898
-0.04829429,0.4478055,-2.165844,-0.2183036,0.2423064,-2.246483,-0.1935489,0.1492413,-2.508885,-0.009566896,-0.05715648,-2.534898
-0.04829429,0.4478055,-2.165844,-0.2183036,0.2423064,-2.246483,-0.1935489,0.1492413,-2.508885,-0.009566896,-0.05715648,-2.534898
-0.02920532,0.4416621,-2.168548,-0.1986776,0.2349675,-2.242573,-0.1914482,0.1521665,-2.508241,-0.01027759,-0.05609032,-2.538589
-0.02920532,0.4416621,-2.168548,-0.1986776,0.2349675,-2.242573,-0.1914482,0.1521665,-2.508241,-0.01027759,-0.05609032,-2.538589
0.0292639,0.3939098,-2.181425,-0.1653251,0.205763,-2.254432,-0.1942104,0.1561631,-2.510183,-0.01700356,-0.05570551,-2.539037
0.0292639,0.3939098,-2.181425,-0.1653251,0.205763,-2.254432,-0.1942104,0.1561631,-2.510183,-0.01700356,-0.05570551,-2.539037
0.0292639,0.3939098,-2.181425,-0.1653251,0.205763,-2.254432,-0.1942104,0.1561631,-2.510183,-0.01700356,-0.05570551,-2.539037
0.0292639,0.3939098,-2.181425,-0.1653251,0.205763,-2.254432,-0.1942104,0.1561631,-2.510183,-0.01700356,-0.05570551,-2.539037
0.06011492,0.3487013,-2.184481,-0.1426885,0.1731103,-2.257765,-0.1972521,0.1597058,-2.508383,-0.02157307,-0.05335755,-2.537825
0.06011492,0.3487013,-2.184481,-0.1426885,0.1731103,-2.257765,-0.1972521,0.1597058,-2.508383,-0.02157307,-0.05335755,-2.537825
0.06011492,0.3487013,-2.184481,-0.1426885,0.1731103,-2.257765,-0.1974771,0.1580571,-2.507946,-0.02052649,-0.05345668,-2.540702
0.07653897,0.2736702,-2.198654,-0.1423534,0.1284216,-2.276311,-0.1974771,0.1580571,-2.507946,-0.02052649,-0.05345668,-2.540702
