Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.04348289,0.4424595,-2.15763,-0.2137836,0.2461955,-2.254323,-0.2008563,0.1595492,-2.52726,-0.01882186,-0.04956833,-2.543293
-0.02516743,0.4448553,-2.162888,-0.198985,0.2458302,-2.252714,-0.1986292,0.160054,-2.527505,-0.01641346,-0.04886772,-2.544127
-0.02516743,0.4448553,-2.162888,-0.198985,0.2458302,-2.252714,-0.1986292,0.160054,-2.527505,-0.01641346,-0.04886772,-2.544127
-0.002033199,0.4338152,-2.177375,-0.1887227,0.2438308,-2.252825,-0.1964741,0.1591983,-2.525194,-0.01487831,-0.05006872,-2.544062
-0.002033199,0.4338152,-2.177375,-0.1887227,0.2438308,-2.252825,-0.1964741,0.1591983,-2.525194,-0.01487831,-0.05006872,-2.544062
0.02269363,0.419468,-2.189438,-0.1680455,0.2270821,-2.255691,-0.1954957,0.1595152,-2.524471,-0.01492689,-0.05056028,-2.544226
0.02269363,0.419468,-2.189438,-0.1680455,0.2270821,-2.255691,-0.1954957,0.1595152,-2.524471,-0.01492689,-0.05056028,-2.544226
0.05624351,0.3871564,-2.196426,-0.1491186,0.2047316,-2.257341,-0.1960407,0.1597705,-2.522309,-0.01625494,-0.05079366,-2.543905
0.05624351,0.3871564,-2.196426,-0.1491186,0.2047316,-2.257341,-0.1960407,0.1597705,-2.522309,-0.01625494,-0.05079366,-2.543905
0.0844287,0.3310754,-2.205322,-0.1400562,0.17473,-2.262724,-0.1967077,0.1621727,-2.518305,-0.01850958,-0.04933475,-2.543468
0.0844287,0.3310754,-2.205322,-0.1400562,0.17473,-2.262724,-0.1967077,0.1621727,-2.518305,-0.01850958,-0.04933475,-2.543468
0.1206962,0.2654184,-2.204337,-0.1179303,0.1395615,-2.265866,-0.1983718,0.1389523,-2.516608,-0.01533164,-0.06762458,-2.54695
0.1206962,0.2654184,-2.204337,-0.1179303,0.1395615,-2.265866,-0.1983718,0.1389523,-2.516608,-0.01533164,-0.06762458,-2.54695
0.1236076,0.1418587,-2.217458,-0.1315484,0.101597,-2.287892,-0.1914646,0.1861176,-2.531649,-0.01025896,-0.02365564,-2.543741
0.1236076,0.1418587,-2.217458,-0.1315484,0.101597,-2.287892,-0.1914646,0.1861176,-2.531649,-0.01025896,-0.02365564,-2.543741
0.1446757,0.05146161,-2.221841,-0.1180925,0.05644936,-2.307589,-0.1902633,0.2012689,-2.532611,-0.00957726,-0.009401052,-2.539899
0.1446757,0.05146161,-2.221841,-0.1180925,0.05644936,-2.307589,-0.1902633,0.2012689,-2.532611,-0.00957726,-0.009401052,-2.539899
0.1585136,-0.03190686,-2.228857,-0.1028686,0.01333886,-2.324641,-0.1912878,0.2071248,-2.533124,-0.009883813,-0.003100983,-2.53555
0.1585136,-0.03190686,-2.228857,-0.1028686,0.01333886,-2.324641,-0.1912878,0.2071248,-2.533124,-0.009883813,-0.003100983,-2.53555
0.1585136,-0.03190686,-2.228857,-0.1028686,0.01333886,-2.324641,-0.1912878,0.2071248,-2.533124,-0.009883813,-0.003100983,-2.53555
0.1585136,-0.03190686,-2.228857,-0.1028686,0.01333886,-2.324641,-0.1912878,0.2071248,-2.533124,-0.009883813,-0.003100983,-2.53555
0.1585136,-0.03190686,-2.228857,-0.1028686,0.01333886,-2.324641,-0.1912878,0.2071248,-2.533124,-0.009092421,-0.005488385,-2.532921
0.09131267,-0.1457866,-2.270859,-0.1316275,-0.008783297,-2.363837,-0.1907967,0.2045094,-2.532509,-0.009092421,-0.005488385,-2.532921
0.09131267,-0.1457866,-2.270859,-0.1316275,-0.008783297,-2.363837,-0.1907967,0.2045094,-2.532509,-0.009092421,-0.005488385,-2.532921
0.03127604,-0.2326179,-2.313788,-0.1464269,-0.03167698,-2.39308,-0.1963005,0.2208374,-2.54966,-0.02418894,0.003584492,-2.53658
0.03127604,-0.2326179,-2.313788,-0.1464269,-0.03167698,-2.39308,-0.1963005,0.2208374,-2.54966,-0.02418894,0.003584492,-2.53658
-0.03786938,-0.259957,-2.357979,-0.1811162,-0.02553713,-2.4246,-0.1985399,0.2198122,-2.547073,-0.02739505,0.001343826,-2.541601
-0.03786938,-0.259957,-2.357979,-0.1811162,-0.02553713,-2.4246,-0.1985399,0.2198122,-2.547073,-0.02739505,0.001343826,-2.541601
-0.1147394,-0.3026792,-2.365312,-0.2071642,-0.04725545,-2.443634,-0.2004468,0.2152148,-2.54984,-0.02622703,-0.0009606807,-2.545704
-0.1147394,-0.3026792,-2.365312,-0.2071642,-0.04725545,-2.443634,-0.2004468,0.2152148,-2.54984,-0.02622703,-0.0009606807,-2.545704
-0.1147394,-0.3026792,-2.365312,-0.2071642,-0.04725545,-2.443634,-0.2004468,0.2152148,-2.54984,-0.02622703,-0.0009606807,-2.545704
-0.1147394,-0.3026792,-2.365312,-0.2071642,-0.04725545,-2.443634,-0.2004468,0.2152148,-2.54984,-0.02622703,-0.0009606807,-2.545704
-0.2003663,-0.3313033,-2.335213,-0.2345093,-0.07514954,-2.448617,-0.1960607,0.2246937,-2.551968,-0.02421651,0.006575137,-2.550003
-0.2003663,-0.3313033,-2.335213,-0.2345093,-0.07514954,-2.448617,-0.1960607,0.2246937,-2.551968,-0.02421651,0.006575137,-2.550003
-0.2003663,-0.3313033,-2.335213,-0.2345093,-0.07514954,-2.448617,-0.1960607,0.2246937,-2.551968,-0.02421651,0.006575137,-2.550003
-0.2003663,-0.3313033,-2.335213,-0.2345093,-0.07514954,-2.448617,-0.1960607,0.2246937,-2.551968,-0.02421651,0.006575137,-2.550003
-0.2805926,-0.3252669,-2.31491,-0.2665917,-0.08212627,-2.458878,-0.1989374,0.2070765,-2.547469,-0.02547196,-0.009759065,-2.548111
-0.2805926,-0.3252669,-2.31491,-0.2665917,-0.08212627,-2.458878,-0.1989374,0.2070765,-2.547469,-0.02547196,-0.009759065,-2.548111
-0.3676204,-0.2835423,-2.312034,-0.302275,-0.06881975,-2.478296,-0.1964425,0.2037579,-2.547702,-0.02174821,-0.0121005,-2.546098
