Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
0.04566645,-0.03477968,-2.310455,-0.2081608,0.01091481,-2.372835,-0.1848726,0.2034665,-2.531784,-0.007554837,-0.01007652,-2.538551
0.04566645,-0.03477968,-2.310455,-0.2081608,0.01091481,-2.372835,-0.1848726,0.2034665,-2.531784,-0.007554837,-0.01007652,-2.538551
0.04163454,-0.1153978,-2.321567,-0.2009005,-0.009720484,-2.39695,-0.1841836,0.2029433,-2.533179,-0.007043329,-0.01083472,-2.538881
0.04163454,-0.1153978,-2.321567,-0.2009005,-0.009720484,-2.39695,-0.1841836,0.2029433,-2.533179,-0.007043329,-0.01083472,-2.538881
0.0139482,-0.2016828,-2.318671,-0.1857869,-0.03525979,-2.413902,-0.1862828,0.2040678,-2.531663,-0.01104195,-0.01114643,-2.540916
0.0139482,-0.2016828,-2.318671,-0.1857869,-0.03525979,-2.413902,-0.1862828,0.2040678,-2.531663,-0.01104195,-0.01114643,-2.540916
-0.05000874,-0.2579166,-2.33813,-0.1963465,-0.04474355,-2.440321,-0.1873405,0.203155,-2.529791,-0.01275716,-0.01240547,-2.542436
-0.05000874,-0.2579166,-2.33813,-0.1963465,-0.04474355,-2.440321,-0.1873405,0.203155,-2.529791,-0.01275716,-0.01240547,-2.542436
-0.05000874,-0.2579166,-2.33813,-0.1963465,-0.04474355,-2.440321,-0.1873405,0.203155,-2.529791,-0.01275716,-0.01240547,-2.542436
-0.05000874,-0.2579166,-2.33813,-0.1963465,-0.04474355,-2.440321,-0.1873405,0.203155,-2.529791,-0.01275716,-0.01240547,-2.542436
-0.2424696,-0.3443895,-2.385278,-0.2332329,-0.08046095,-2.472124,-0.1854644,0.2002101,-2.536137,-0.01167276,-0.01631067,-2.542239
-0.2424696,-0.3443895,-2.385278,-0.2332329,-0.08046095,-2.472124,-0.1854644,0.2002101,-2.536137,-0.01167276,-0.01631067,-2.542239
-0.3325616,-0.3493274,-2.413769,-0.2617433,-0.08920733,-2.492208,-0.1851992,0.2043151,-2.538668,-0.01184915,-0.01263554,-2.540913
-0.3325616,-0.3493274,-2.413769,-0.2617433,-0.08920733,-2.492208,-0.1851992,0.2043151,-2.538668,-0.01184915,-0.01263554,-2.540913
-0.3325616,-0.3493274,-2.413769,-0.2617433,-0.08920733,-2.492208,-0.1851992,0.2043151,-2.538668,-0.01184915,-0.01263554,-2.540913
-0.3325616,-0.3493274,-2.413769,-0.2617433,-0.08920733,-2.492208,-0.1851992,0.2043151,-2.538668,-0.01184915,-0.01263554,-2.540913
