Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.03159729,0.4467035,-2.166516,-0.2094604,0.2444972,-2.230478,-0.1672866,0.1446732,-2.478009,0.002906454,-0.06580926,-2.540067
-0.008568593,0.424012,-2.170353,-0.191249,0.2254534,-2.229497,-0.1672233,0.1432565,-2.490566,0.005712552,-0.0682916,-2.539665
-0.008568593,0.424012,-2.170353,-0.191249,0.2254534,-2.229497,-0.1672233,0.1432565,-2.490566,0.005712552,-0.0682916,-2.539665
0.02386225,0.3931414,-2.175663,-0.1743578,0.204192,-2.230538,-0.1679056,0.1468188,-2.493483,0.001924038,-0.06757576,-2.541408
0.02386225,0.3931414,-2.175663,-0.1743578,0.204192,-2.230538,-0.1679056,0.1468188,-2.493483,0.001924038,-0.06757576,-2.541408
0.0559321,0.3426587,-2.187381,-0.1532203,0.1682437,-2.23797,-0.1777035,0.1643297,-2.502063,-0.008527567,-0.0523387,-2.541188
0.0559321,0.3426587,-2.187381,-0.1532203,0.1682437,-2.23797,-0.1777035,0.1643297,-2.502063,-0.008527567,-0.0523387,-2.541188
0.0559321,0.3426587,-2.187381,-0.1532203,0.1682437,-2.23797,-0.1777035,0.1643297,-2.502063,-0.008527567,-0.0523387,-2.541188
0.0559321,0.3426587,-2.187381,-0.1532203,0.1682437,-2.23797,-0.1777035,0.1643297,-2.502063,-0.008527567,-0.0523387,-2.541188
0.08618125,0.2738858,-2.191003,-0.1370446,0.1227247,-2.252998,-0.1848648,0.1874854,-2.513604,-0.006569725,-0.02387724,-2.536909
0.08618125,0.2738858,-2.191003,-0.1370446,0.1227247,-2.252998,-0.1848648,0.1874854,-2.513604,-0.006569725,-0.02387724,-2.536909
0.09107602,0.1437916,-2.203065,-0.1577731,0.07799067,-2.285112,-0.189092,0.191101,-2.514303,-0.007175409,-0.0172472,-2.538529
0.09107602,0.1437916,-2.203065,-0.1577731,0.07799067,-2.285112,-0.189092,0.191101,-2.514303,-0.007175409,-0.0172472,-2.538529
0.1249207,0.07029407,-2.216392,-0.1386882,0.03028205,-2.303493,-0.1863137,0.2053945,-2.518631,-0.006812654,-0.005499199,-2.538703
0.1249207,0.07029407,-2.216392,-0.1386882,0.03028205,-2.303493,-0.1863137,0.2053945,-2.518631,-0.006812654,-0.005499199,-2.538703
0.1249207,0.07029407,-2.216392,-0.1386882,0.03028205,-2.303493,-0.1863137,0.2053945,-2.518631,-0.006812654,-0.005499199,-2.538703
0.1249207,0.07029407,-2.216392,-0.1386882,0.03028205,-2.303493,-0.1863137,0.2053945,-2.518631,-0.006812654,-0.005499199,-2.538703
0.04118067,-0.03642588,-2.264076,-0.1927872,0.01547779,-2.357959,-0.1889941,0.2076019,-2.532063,-0.006570044,-0.001528315,-2.535158
0.04118067,-0.03642588,-2.264076,-0.1927872,0.01547779,-2.357959,-0.1889941,0.2076019,-2.532063,-0.006570044,-0.001528315,-2.535158
0.04118067,-0.03642588,-2.264076,-0.1927872,0.01547779,-2.357959,-0.1889941,0.2076019,-2.532063,-0.006570044,-0.001528315,-2.535158
-0.02654217,-0.1753136,-2.309377,-0.199721,-0.0009809921,-2.401485,-0.2017169,0.1967929,-2.53856,-0.0253609,-0.01750725,-2.538928
-0.02654217,-0.1753136,-2.309377,-0.199721,-0.0009809921,-2.401485,-0.2017169,0.1967929,-2.53856,-0.0253609,-0.01750725,-2.538928
-0.02654217,-0.1753136,-2.309377,-0.199721,-0.0009809921,-2.401485,-0.2017169,0.1967929,-2.53856,-0.0253609,-0.01750725,-2.538928
-0.02654217,-0.1753136,-2.309377,-0.199721,-0.0009809921,-2.401485,-0.2017169,0.1967929,-2.53856,-0.0253609,-0.01750725,-2.538928
-0.06178222,-0.2656439,-2.3471,-0.1937702,-0.03664404,-2.423613,-0.2137454,0.1612936,-2.531096,-0.02979339,-0.0465771,-2.530565
-0.06178222,-0.2656439,-2.3471,-0.1937702,-0.03664404,-2.423613,-0.2137454,0.1612936,-2.531096,-0.02979339,-0.0465771,-2.530565
-0.1111346,-0.3262182,-2.358429,-0.20732,-0.07526583,-2.436625,-0.2042757,0.2001046,-2.540668,-0.02924439,-0.0152856,-2.540059
-0.1111346,-0.3262182,-2.358429,-0.20732,-0.07526583,-2.436625,-0.2042757,0.2001046,-2.540668,-0.02924439,-0.0152856,-2.540059
-0.1636823,-0.3416818,-2.363114,-0.2271879,-0.07888686,-2.452058,-0.1999352,0.2177707,-2.546726,-0.02791434,-0.0001058651,-2.541494
-0.1636823,-0.3416818,-2.363114,-0.2271879,-0.07888686,-2.452058,-0.1999352,0.2177707,-2.546726,-0.02791434,-0.0001058651,-2.541494
-0.2362863,-0.3480253,-2.36381,-0.2543933,-0.07976833,-2.46794,-0.2090894,0.1683573,-2.532048,-0.02725303,-0.04133072,-2.533039
-0.2362863,-0.3480253,-2.36381,-0.2543933,-0.07976833,-2.46794,-0.2090894,0.1683573,-2.532048,-0.02725303,-0.04133072,-2.533039
-0.2362863,-0.3480253,-2.36381,-0.2543933,-0.07976833,-2.46794,-0.2090894,0.1683573,-2.532048,-0.02725303,-0.04133072,-2.533039
-0.2362863,-0.3480253,-2.36381,-0.2543933,-0.07976833,-2.46794,-0.2090894,0.1683573,-2.532048,-0.02725303,-0.04133072,-2.533039
-0.3318742,-0.3427735,-2.358345,-0.2928886,-0.08915254,-2.478182,-0.2156677,0.1314398,-2.525182,-0.02215363,-0.0667543,-2.539234
-0.3318742,-0.3427735,-2.358345,-0.2928886,-0.08915254,-2.478182,-0.2156677,0.1314398,-2.525182,-0.02215363,-0.0667543,-2.539234
-0.4201336,-0.3000722,-2.342414,-0.3356131,-0.08226218,-2.484669,-0.2222094,0.115222,-2.521783,-0.02304307,-0.07748385,-2.537839
-0.4201336,-0.3000722,-2.342414,-0.3356131,-0.08226218,-2.484669,-0.2222094,0.115222,-2.521783,-0.02304307,-0.07748385,-2.537839
