Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.07910278,0.4821978,-2.177612,-0.2413744,0.2621234,-2.240688,-0.1686983,0.2341129,-2.531918,-0.004023105,0.01101191,-2.546142
-0.07910278,0.4821978,-2.177612,-0.2413744,0.2621234,-2.240688,-0.1686983,0.2341129,-2.531918,-0.002150138,0.02160695,-2.549986
-0.07910278,0.4821978,-2.177612,-0.2413744,0.2621234,-2.240688,-0.1686983,0.2341129,-2.531918,-0.002150138,0.02160695,-2.549986
-0.07887085,0.4826987,-2.178893,-0.2325058,0.2563109,-2.240203,-0.1670603,0.244588,-2.535774,-0.002150138,0.02160695,-2.549986
-0.07887085,0.4826987,-2.178893,-0.2325058,0.2563109,-2.240203,-0.1670603,0.244588,-2.535774,-0.002150138,0.02160695,-2.549986
-0.07887085,0.4826987,-2.178893,-0.2325058,0.2563109,-2.240203,-0.1670603,0.244588,-2.535774,-0.001629691,0.01982177,-2.550367
-0.06186623,0.4841055,-2.177276,-0.2170914,0.2580667,-2.230191,-0.1652522,0.2438817,-2.538249,-0.001629691,0.01982177,-2.550367
-0.06186623,0.4841055,-2.177276,-0.2170914,0.2580667,-2.230191,-0.1652522,0.2438817,-2.538249,-0.001629691,0.01982177,-2.550367
-0.06186623,0.4841055,-2.177276,-0.2170914,0.2580667,-2.230191,-0.1652522,0.2438817,-2.538249,-0.001629691,0.01982177,-2.550367
-0.06186623,0.4841055,-2.177276,-0.2170914,0.2580667,-2.230191,-0.1652522,0.2438817,-2.538249,-0.001629691,0.01982177,-2.550367
-0.03137851,0.4578652,-2.176213,-0.1925962,0.2389737,-2.231207,-0.1656559,0.2306063,-2.532796,-0.003767823,0.005545593,-2.547935
-0.03137851,0.4578652,-2.176213,-0.1925962,0.2389737,-2.231207,-0.1656559,0.2306063,-2.532796,-0.003767823,0.005545593,-2.547935
0.003502807,0.4335255,-2.173371,-0.1704008,0.22367,-2.234592,-0.1669651,0.2098027,-2.524253,-0.002341153,-0.01295517,-2.543811
0.003502807,0.4335255,-2.173371,-0.1704008,0.22367,-2.234592,-0.1669651,0.2098027,-2.524253,-0.002341153,-0.01295517,-2.543811
0.003502807,0.4335255,-2.173371,-0.1704008,0.22367,-2.234592,-0.1669651,0.2098027,-2.524253,-0.002341153,-0.01295517,-2.543811
0.003502807,0.4335255,-2.173371,-0.1704008,0.22367,-2.234592,-0.1669651,0.2098027,-2.524253,-0.002341153,-0.01295517,-2.543811
0.03916083,0.3886921,-2.184712,-0.1561536,0.1974014,-2.245579,-0.1736554,0.2021373,-2.524822,-0.007311831,-0.01966939,-2.540569
0.03916083,0.3886921,-2.184712,-0.1561536,0.1974014,-2.245579,-0.1736554,0.2021373,-2.524822,-0.007311831,-0.01966939,-2.540569
0.06747074,0.3333603,-2.19501,-0.1443968,0.1632742,-2.251771,-0.179404,0.1976453,-2.522352,-0.01175473,-0.0228704,-2.54195
0.06747074,0.3333603,-2.19501,-0.1443968,0.1632742,-2.251771,-0.179404,0.1976453,-2.522352,-0.01175473,-0.0228704,-2.54195
0.1007141,0.2617221,-2.207478,-0.1310966,0.1156195,-2.263372,-0.183584,0.1768145,-2.523354,-0.01282031,-0.04155898,-2.539258
0.1007141,0.2617221,-2.207478,-0.1310966,0.1156195,-2.263372,-0.183584,0.1768145,-2.523354,-0.01282031,-0.04155898,-2.539258
