Hand_L, , ,Elbow_L, , ,Shoulder_L, , ,Body, , 
-0.1659928,0.4724877,-2.12954,-0.2993242,0.2630271,-2.247141,-0.1907774,0.2010981,-2.511535,-0.01499098,-0.0123713,-2.537097
-0.1659928,0.4724877,-2.12954,-0.2993242,0.2630271,-2.247141,-0.1907774,0.2010981,-2.511535,-0.01499098,-0.0123713,-2.537097
-0.163353,0.4681076,-2.135237,-0.3019542,0.2616016,-2.250566,-0.1897765,0.2063937,-2.515712,-0.01630522,-0.009526961,-2.535505
-0.163353,0.4681076,-2.135237,-0.3019542,0.2616016,-2.250566,-0.1897765,0.2063937,-2.515712,-0.01630522,-0.009526961,-2.535505
-0.1535232,0.4652327,-2.141318,-0.2935806,0.2576122,-2.250221,-0.1899403,0.2003909,-2.513224,-0.01709486,-0.01599561,-2.533787
-0.1535232,0.4652327,-2.141318,-0.2935806,0.2576122,-2.250221,-0.1899403,0.2003909,-2.513224,-0.01709486,-0.01599561,-2.533787
-0.1448102,0.4639401,-2.148295,-0.2908232,0.2542408,-2.249355,-0.1898022,0.2056514,-2.517717,-0.01686905,-0.01075879,-2.537086
-0.1448102,0.4639401,-2.148295,-0.2908232,0.2542408,-2.249355,-0.1898022,0.2056514,-2.517717,-0.01686905,-0.01075879,-2.537086
-0.1240621,0.4539337,-2.147121,-0.2838268,0.2511486,-2.24767,-0.191528,0.2108193,-2.522769,-0.01643761,-0.003940679,-2.541184
-0.1240621,0.4539337,-2.147121,-0.2838268,0.2511486,-2.24767,-0.191528,0.2108193,-2.522769,-0.01643761,-0.003940679,-2.541184
-0.1240621,0.4539337,-2.147121,-0.2838268,0.2511486,-2.24767,-0.191528,0.2108193,-2.522769,-0.01643761,-0.003940679,-2.541184
-0.1240621,0.4539337,-2.147121,-0.2838268,0.2511486,-2.24767,-0.191528,0.2108193,-2.522769,-0.01643761,-0.003940679,-2.541184
-0.1102403,0.4383216,-2.146498,-0.2788432,0.2424893,-2.247908,-0.1955445,0.2106034,-2.524602,-0.01978082,-0.003731699,-2.541699
-0.1102403,0.4383216,-2.146498,-0.2788432,0.2424893,-2.247908,-0.1955445,0.2106034,-2.524602,-0.01978082,-0.003731699,-2.541699
-0.08839486,0.4212217,-2.142083,-0.2625798,0.2278194,-2.239506,-0.1873566,0.216317,-2.527844,-0.01802807,-0.003311704,-2.541375
-0.08839486,0.4212217,-2.142083,-0.2625798,0.2278194,-2.239506,-0.1873566,0.216317,-2.527844,-0.01802807,-0.003311704,-2.541375
-0.08839486,0.4212217,-2.142083,-0.2625798,0.2278194,-2.239506,-0.1873566,0.216317,-2.527844,-0.01802807,-0.003311704,-2.541375
-0.0620157,0.3834816,-2.137966,-0.2504495,0.2063953,-2.238935,-0.1865199,0.2167833,-2.529008,-0.01934845,-0.004677698,-2.539755
-0.0620157,0.3834816,-2.137966,-0.2504495,0.2063953,-2.238935,-0.1865199,0.2167833,-2.529008,-0.01934845,-0.004677698,-2.539755
-0.0620157,0.3834816,-2.137966,-0.2504495,0.2063953,-2.238935,-0.1865199,0.2167833,-2.529008,-0.01934845,-0.004677698,-2.539755
