Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.5788403,-0.05913459,-2.422428,0.2285738,-0.2998036,-2.576751,-0.3188097,0.06188984,-2.537999,0.2477023,-0.009956049,-2.692335,-0.1394924,0.2892849,-2.605718,0.2167152,0.3050242,-2.687179
-0.5788403,-0.05913459,-2.422428,0.2285738,-0.2998036,-2.576751,-0.3188097,0.06188984,-2.537999,0.2477023,-0.009956049,-2.692335,-0.1394924,0.2892849,-2.605718,0.2167152,0.3050242,-2.687179
-0.5788403,-0.05913459,-2.422428,0.2285738,-0.2998036,-2.576751,-0.3188097,0.06188984,-2.537999,0.2477023,-0.009956049,-2.692335,-0.1394924,0.2892849,-2.605718,0.2167152,0.3050242,-2.687179
-0.5788403,-0.05913459,-2.422428,0.2285738,-0.2998036,-2.576751,-0.3188097,0.06188984,-2.537999,0.2477023,-0.009956049,-2.692335,-0.1394924,0.2892849,-2.605718,0.2167152,0.3050242,-2.687179
-0.6003777,0.008083614,-2.381676,0.2285738,-0.2998036,-2.576751,-0.3322027,0.08864855,-2.516214,0.2477023,-0.009956049,-2.692335,-0.1394597,0.2897281,-2.606146,0.216809,0.3052096,-2.687169
-0.6003777,0.008083614,-2.381676,0.2285738,-0.2998036,-2.576751,-0.3322027,0.08864855,-2.516214,0.2477023,-0.009956049,-2.692335,-0.1394597,0.2897281,-2.606146,0.216809,0.3052096,-2.687169
-0.6168867,0.06882703,-2.355686,0.2285738,-0.2998036,-2.576751,-0.3435561,0.1177842,-2.495806,0.2477023,-0.009956049,-2.692335,-0.1393996,0.2901012,-2.606473,0.2169052,0.3053843,-2.687208
-0.6168867,0.06882703,-2.355686,0.2285738,-0.2998036,-2.576751,-0.3435561,0.1177842,-2.495806,0.2477023,-0.009956049,-2.692335,-0.1393996,0.2901012,-2.606473,0.2169052,0.3053843,-2.687208
-0.6271393,0.1394622,-2.325627,0.2285738,-0.2998036,-2.576751,-0.3538077,0.1518024,-2.473498,0.2477023,-0.009956049,-2.692335,-0.1394019,0.2901212,-2.606487,0.2169252,0.305447,-2.687191
-0.6271393,0.1394622,-2.325627,0.2285738,-0.2998036,-2.576751,-0.3538077,0.1518024,-2.473498,0.2477023,-0.009956049,-2.692335,-0.1394019,0.2901212,-2.606487,0.2169252,0.305447,-2.687191
-0.6283946,0.2176281,-2.295442,0.2285738,-0.2998036,-2.576751,-0.3615012,0.1796751,-2.456202,0.2477023,-0.009956049,-2.692335,-0.1394011,0.2901592,-2.606517,0.2169409,0.3054929,-2.687224
-0.6283946,0.2176281,-2.295442,0.2285738,-0.2998036,-2.576751,-0.3615012,0.1796751,-2.456202,0.2477023,-0.009956049,-2.692335,-0.1394011,0.2901592,-2.606517,0.2169409,0.3054929,-2.687224
-0.6283946,0.2176281,-2.295442,0.2285738,-0.2998036,-2.576751,-0.3615012,0.1796751,-2.456202,0.2477023,-0.009956049,-2.692335,-0.1394011,0.2901592,-2.606517,0.2169409,0.3054929,-2.687224
-0.6283946,0.2176281,-2.295442,0.2285738,-0.2998036,-2.576751,-0.3615012,0.1796751,-2.456202,0.2477023,-0.009956049,-2.692335,-0.1394011,0.2901592,-2.606517,0.2169409,0.3054929,-2.687224
-0.6128101,0.2978232,-2.269401,0.2285738,-0.2998036,-2.576751,-0.3661163,0.207223,-2.441334,0.2477023,-0.009956049,-2.692335,-0.1393986,0.29022,-2.606557,0.2169608,0.3055592,-2.687281
