Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.02031026,0.4936723,-1.774548,0.1103232,0.2966066,-1.958388,-0.003234172,0.1986808,-2.209982,-0.1883721,-0.00515509,-2.25289
0.02186068,0.4954468,-1.775185,0.1105367,0.2956721,-1.956738,-0.004429445,0.2061308,-2.213864,-0.1882883,0.0004863513,-2.253534
0.02186068,0.4954468,-1.775185,0.1105367,0.2956721,-1.956738,-0.004429445,0.2061308,-2.213864,-0.1882883,0.0004863513,-2.253534
0.02167738,0.4936493,-1.776103,0.1127987,0.2943609,-1.956989,-0.003758987,0.2068578,-2.210925,-0.18802,0.002531153,-2.255253
0.02167738,0.4936493,-1.776103,0.1127987,0.2943609,-1.956989,-0.003758987,0.2068578,-2.210925,-0.18802,0.002531153,-2.255253
0.02464911,0.4968227,-1.775185,0.1135508,0.2961084,-1.955599,-0.003467971,0.1999562,-2.209032,-0.1879758,-0.004064419,-2.253837
0.02464911,0.4968227,-1.775185,0.1135508,0.2961084,-1.955599,-0.003467971,0.1999562,-2.209032,-0.1879758,-0.004064419,-2.253837
0.02427846,0.4973831,-1.774664,0.1139842,0.2970865,-1.955153,-0.003014331,0.2005016,-2.209592,-0.1876394,-0.003297138,-2.254946
0.02427846,0.4973831,-1.774664,0.1139842,0.2970865,-1.955153,-0.003014331,0.2005016,-2.209592,-0.1876394,-0.003297138,-2.254946
0.02643757,0.4980272,-1.775002,0.1141337,0.2975967,-1.956326,-0.003507614,0.2008771,-2.208489,-0.1886737,-0.002391688,-2.254018
0.02643757,0.4980272,-1.775002,0.1141337,0.2975967,-1.956326,-0.003507614,0.2008771,-2.208489,-0.1886737,-0.002391688,-2.254018
0.02612859,0.4993759,-1.77325,0.1141338,0.2977298,-1.953071,-0.00485034,0.1985079,-2.207939,-0.1899915,-0.004703247,-2.253829
0.02612859,0.4993759,-1.77325,0.1141338,0.2977298,-1.953071,-0.00485034,0.1985079,-2.207939,-0.1899915,-0.004703247,-2.253829
0.02926207,0.4974229,-1.774164,0.1157384,0.2967058,-1.955754,-0.005474807,0.1993584,-2.210039,-0.1911097,-0.003564943,-2.255193
0.02926207,0.4974229,-1.774164,0.1157384,0.2967058,-1.955754,-0.005474807,0.1993584,-2.210039,-0.1911097,-0.003564943,-2.255193
0.02926207,0.4974229,-1.774164,0.1157384,0.2967058,-1.955754,-0.005474807,0.1993584,-2.210039,-0.1911097,-0.003564943,-2.255193
0.02926207,0.4974229,-1.774164,0.1157384,0.2967058,-1.955754,-0.005474807,0.1993584,-2.210039,-0.1911097,-0.003564943,-2.255193
0.02926207,0.4974229,-1.774164,0.1157384,0.2967058,-1.955754,-0.005474807,0.1993584,-2.210039,-0.1911097,-0.003564943,-2.255193
0.02926207,0.4974229,-1.774164,0.1157384,0.2967058,-1.955754,-0.005474807,0.1993584,-2.210039,-0.1911097,-0.003564943,-2.255193
0.03692167,0.4977837,-1.775864,0.1206826,0.2972712,-1.958944,-0.0046049,0.2026701,-2.210929,-0.1907063,0.0001632726,-2.256027
0.03692167,0.4977837,-1.775864,0.1206826,0.2972712,-1.958944,-0.0046049,0.2026701,-2.210929,-0.1907063,0.0001632726,-2.256027
0.04339835,0.5034677,-1.777143,0.1232053,0.3001251,-1.958845,-0.002402967,0.201493,-2.211167,-0.1893375,-0.0005139125,-2.255041
0.04339835,0.5034677,-1.777143,0.1232053,0.3001251,-1.958845,-0.002402967,0.201493,-2.211167,-0.1893375,-0.0005139125,-2.255041
0.05340574,0.508481,-1.778503,0.1239863,0.3004974,-1.958671,-0.0007745847,0.201835,-2.212459,-0.1881081,2.511979E-05,-2.255541
0.05340574,0.508481,-1.778503,0.1239863,0.3004974,-1.958671,-0.0007745847,0.201835,-2.212459,-0.1881081,2.511979E-05,-2.255541
0.06382289,0.5109556,-1.775048,0.1252558,0.3019057,-1.957327,-0.002695868,0.2025859,-2.21084,-0.1889101,0.000113842,-2.255622
0.06382289,0.5109556,-1.775048,0.1252558,0.3019057,-1.957327,-0.002695868,0.2025859,-2.21084,-0.1889101,0.000113842,-2.255622
0.08099059,0.503409,-1.781116,0.1396215,0.2992726,-1.969787,-0.002561495,0.2058417,-2.213067,-0.1888211,0.002789892,-2.254881
0.08099059,0.503409,-1.781116,0.1396215,0.2992726,-1.969787,-0.002561495,0.2058417,-2.213067,-0.1888211,0.002789892,-2.254881
0.09926473,0.5029879,-1.784987,0.1486645,0.2972412,-1.974533,-0.002730472,0.2005634,-2.211062,-0.1891188,-0.002068918,-2.254337
0.09926473,0.5029879,-1.784987,0.1486645,0.2972412,-1.974533,-0.002730472,0.2005634,-2.211062,-0.1891188,-0.002068918,-2.254337
0.09926473,0.5029879,-1.784987,0.1486645,0.2972412,-1.974533,-0.002730472,0.2005634,-2.211062,-0.1891188,-0.002068918,-2.254337
0.09926473,0.5029879,-1.784987,0.1486645,0.2972412,-1.974533,-0.002730472,0.2005634,-2.211062,-0.1891188,-0.002068918,-2.254337
0.09926473,0.5029879,-1.784987,0.1486645,0.2972412,-1.974533,-0.002730472,0.2005634,-2.211062,-0.1891188,-0.002068918,-2.254337
0.1225206,0.4963986,-1.783513,0.1548057,0.2909918,-1.976857,-0.00348835,0.2019014,-2.210058,-0.1897849,-0.0004343765,-2.25511
0.1225206,0.4963986,-1.783513,0.1548057,0.2909918,-1.976857,-0.00348835,0.2019014,-2.210058,-0.1897849,-0.0004343765,-2.25511
0.1498466,0.4921096,-1.784429,0.1650587,0.2865633,-1.979697,-0.002118803,0.2029104,-2.210425,-0.1893737,0.001066814,-2.253678
0.1498466,0.4921096,-1.784429,0.1650587,0.2865633,-1.979697,-0.002118803,0.2029104,-2.210425,-0.1893737,0.001066814,-2.253678
0.1877805,0.4831519,-1.787933,0.1772674,0.2794152,-1.985026,-0.001721165,0.2001734,-2.212145,-0.1903781,-0.001293597,-2.250739
0.1877805,0.4831519,-1.787933,0.1772674,0.2794152,-1.985026,-0.001721165,0.2001734,-2.212145,-0.1903781,-0.001293597,-2.250739
0.1877805,0.4831519,-1.787933,0.1772674,0.2794152,-1.985026,-0.001721165,0.2001734,-2.212145,-0.1903781,-0.001293597,-2.250739
0.1877805,0.4831519,-1.787933,0.1772674,0.2794152,-1.985026,-0.001721165,0.2001734,-2.212145,-0.1903781,-0.001293597,-2.250739
0.2111131,0.4814128,-1.797472,0.1900913,0.2725878,-1.984438,-0.0005805811,0.1989501,-2.215174,-0.1907998,-0.001547494,-2.251084
0.2111131,0.4814128,-1.797472,0.1900913,0.2725878,-1.984438,-0.0005805811,0.1989501,-2.215174,-0.1907998,-0.001547494,-2.251084
0.2456821,0.4703433,-1.802633,0.2058764,0.2621202,-1.984817,-0.002056229,0.2005315,-2.212479,-0.1911032,-0.0007884426,-2.249968
0.2456821,0.4703433,-1.802633,0.2058764,0.2621202,-1.984817,-0.002056229,0.2005315,-2.212479,-0.1911032,-0.0007884426,-2.249968
0.2852953,0.4487984,-1.804946,0.2211801,0.2476586,-1.986358,-0.002249651,0.2018577,-2.211884,-0.1907855,0.0002055125,-2.25019
0.2852953,0.4487984,-1.804946,0.2211801,0.2476586,-1.986358,-0.002249651,0.2018577,-2.211884,-0.1907855,0.0002055125,-2.25019
0.3241445,0.4131524,-1.809695,0.2390869,0.222834,-1.999556,-0.001838923,0.1983977,-2.212487,-0.1908359,-0.003301577,-2.248166
0.3241445,0.4131524,-1.809695,0.2390869,0.222834,-1.999556,-0.001838923,0.1983977,-2.212487,-0.1908359,-0.003301577,-2.248166
0.3241445,0.4131524,-1.809695,0.2390869,0.222834,-1.999556,-0.001838923,0.1983977,-2.212487,-0.1908359,-0.003301577,-2.248166
