Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.02717113,0.4759784,-1.802295,0.1205527,0.2575615,-1.948795,0.0004541122,0.2156055,-2.219173,-0.179234,0.004484668,-2.247724
0.02717113,0.4759784,-1.802295,0.1205527,0.2575615,-1.948795,0.0004541122,0.2156055,-2.219173,-0.179234,0.004484668,-2.247724
0.02717113,0.4759784,-1.802295,0.1205527,0.2575615,-1.948795,0.0004541122,0.2156055,-2.219173,-0.179234,0.004484668,-2.247724
0.02717113,0.4759784,-1.802295,0.1205527,0.2575615,-1.948795,0.0004541122,0.2156055,-2.219173,-0.179234,0.004484668,-2.247724
0.05243006,0.4841641,-1.804479,0.1309152,0.2607923,-1.953963,0.005434695,0.2178047,-2.218531,-0.1737438,0.006184071,-2.246558
0.05243006,0.4841641,-1.804479,0.1309152,0.2607923,-1.953963,0.005434695,0.2178047,-2.218531,-0.1737438,0.006184071,-2.246558
0.05243006,0.4841641,-1.804479,0.1309152,0.2607923,-1.953963,0.005434695,0.2178047,-2.218531,-0.1737438,0.006184071,-2.246558
0.05243006,0.4841641,-1.804479,0.1309152,0.2607923,-1.953963,0.005434695,0.2178047,-2.218531,-0.1737438,0.006184071,-2.246558
0.083911,0.4874856,-1.804651,0.1446518,0.2603131,-1.957665,0.007478027,0.2192123,-2.221297,-0.1723149,0.007842791,-2.247222
0.083911,0.4874856,-1.804651,0.1446518,0.2603131,-1.957665,0.007478027,0.2192123,-2.221297,-0.1723149,0.007842791,-2.247222
0.1092018,0.4859337,-1.801125,0.1600646,0.2600801,-1.957988,0.004854406,0.2171545,-2.220203,-0.1746238,0.005710812,-2.247677
0.1092018,0.4859337,-1.801125,0.1600646,0.2600801,-1.957988,0.004854406,0.2171545,-2.220203,-0.1746238,0.005710812,-2.247677
0.1092018,0.4859337,-1.801125,0.1600646,0.2600801,-1.957988,0.004854406,0.2171545,-2.220203,-0.1746238,0.005710812,-2.247677
0.1092018,0.4859337,-1.801125,0.1600646,0.2600801,-1.957988,0.004854406,0.2171545,-2.220203,-0.1746238,0.005710812,-2.247677
0.1482698,0.4761517,-1.802173,0.1830211,0.2550584,-1.969328,0.004948863,0.2142983,-2.220662,-0.1749784,0.003188841,-2.247795
0.1482698,0.4761517,-1.802173,0.1830211,0.2550584,-1.969328,0.004948863,0.2142983,-2.220662,-0.1749784,0.003188841,-2.247795
0.1482698,0.4761517,-1.802173,0.1830211,0.2550584,-1.969328,0.004948863,0.2142983,-2.220662,-0.1749784,0.003188841,-2.247795
0.1482698,0.4761517,-1.802173,0.1830211,0.2550584,-1.969328,0.004948863,0.2142983,-2.220662,-0.1749784,0.003188841,-2.247795
0.1837153,0.4669319,-1.798497,0.1977232,0.249231,-1.977164,0.005223629,0.214013,-2.222422,-0.1760538,0.003905675,-2.248299
0.1837153,0.4669319,-1.798497,0.1977232,0.249231,-1.977164,0.005223629,0.214013,-2.222422,-0.1760538,0.003905675,-2.248299
0.1837153,0.4669319,-1.798497,0.1977232,0.249231,-1.977164,0.005223629,0.214013,-2.222422,-0.1760538,0.003905675,-2.248299
0.1837153,0.4669319,-1.798497,0.1977232,0.249231,-1.977164,0.005223629,0.214013,-2.222422,-0.1760538,0.003905675,-2.248299
0.1837153,0.4669319,-1.798497,0.1977232,0.249231,-1.977164,0.005223629,0.214013,-2.222422,-0.1760538,0.003905675,-2.248299
0.2330396,0.4546831,-1.804971,0.2152326,0.2383338,-1.982207,0.003838153,0.2135677,-2.224524,-0.1778653,0.003668102,-2.249077
0.2330396,0.4546831,-1.804971,0.2152326,0.2383338,-1.982207,0.003838153,0.2135677,-2.224524,-0.1778653,0.003668102,-2.249077
0.2330396,0.4546831,-1.804971,0.2152326,0.2383338,-1.982207,0.003838153,0.2135677,-2.224524,-0.1787778,0.003998566,-2.248342
0.2330396,0.4546831,-1.804971,0.2152326,0.2383338,-1.982207,0.003838153,0.2135677,-2.224524,-0.1787778,0.003998566,-2.248342
0.2786005,0.4310915,-1.805366,0.2296257,0.2258241,-1.993456,0.00275471,0.2138669,-2.222301,-0.1787778,0.003998566,-2.248342
0.2786005,0.4310915,-1.805366,0.2296257,0.2258241,-1.993456,0.00275471,0.2138669,-2.222301,-0.1787778,0.003998566,-2.248342
0.2786005,0.4310915,-1.805366,0.2296257,0.2258241,-1.993456,0.00275471,0.2138669,-2.222301,-0.1787778,0.003998566,-2.248342
0.2786005,0.4310915,-1.805366,0.2296257,0.2258241,-1.993456,0.00275471,0.2138669,-2.222301,-0.1787778,0.003998566,-2.248342
