Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.04615075,0.4900893,-1.783268,0.1212584,0.2880534,-1.961543,0.01354688,0.2184409,-2.224792,-0.1688349,0.009059464,-2.248662
0.04615075,0.4900893,-1.783268,0.1212584,0.2880534,-1.961543,0.01354688,0.2184409,-2.224792,-0.1688349,0.009059464,-2.248662
0.06468289,0.4827504,-1.777909,0.1260193,0.2843568,-1.969416,0.01265459,0.2187351,-2.22591,-0.1695126,0.009193826,-2.250078
0.06468289,0.4827504,-1.777909,0.1260193,0.2843568,-1.969416,0.01265459,0.2187351,-2.22591,-0.1695126,0.009193826,-2.250078
0.06468289,0.4827504,-1.777909,0.1260193,0.2843568,-1.969416,0.01265459,0.2187351,-2.22591,-0.1695126,0.009193826,-2.250078
0.06468289,0.4827504,-1.777909,0.1260193,0.2843568,-1.969416,0.01265459,0.2187351,-2.22591,-0.1695126,0.009193826,-2.250078
0.08562767,0.4816658,-1.782783,0.1352241,0.2816623,-1.977729,0.01255917,0.2203708,-2.22787,-0.1706109,0.01151836,-2.250355
0.08562767,0.4816658,-1.782783,0.1352241,0.2816623,-1.977729,0.01255917,0.2203708,-2.22787,-0.1706109,0.01151836,-2.250355
0.08562767,0.4816658,-1.782783,0.1352241,0.2816623,-1.977729,0.01255917,0.2203708,-2.22787,-0.1706109,0.01151836,-2.250355
0.08562767,0.4816658,-1.782783,0.1352241,0.2816623,-1.977729,0.01255917,0.2203708,-2.22787,-0.1706109,0.01151836,-2.250355
0.1033374,0.4792032,-1.78494,0.1471677,0.2824389,-1.984995,0.01063075,0.2161015,-2.229173,-0.1730517,0.007638904,-2.251116
0.1033374,0.4792032,-1.78494,0.1471677,0.2824389,-1.984995,0.01063075,0.2161015,-2.229173,-0.1730517,0.007638904,-2.251116
0.1312964,0.4774903,-1.791599,0.1527745,0.279146,-1.993398,0.01194954,0.2145726,-2.232987,-0.1732327,0.007119409,-2.25153
0.1312964,0.4774903,-1.791599,0.1527745,0.279146,-1.993398,0.01194954,0.2145726,-2.232987,-0.1732327,0.007119409,-2.25153
0.1811741,0.4680216,-1.80232,0.1723969,0.2727806,-2.007625,0.01323111,0.2168156,-2.234431,-0.17205,0.009379071,-2.252244
0.1811741,0.4680216,-1.80232,0.1723969,0.2727806,-2.007625,0.01323111,0.2168156,-2.234431,-0.17205,0.009379071,-2.252244
0.2119916,0.478474,-1.808724,0.1902608,0.2748877,-2.003318,0.01307887,0.2165535,-2.234692,-0.1723655,0.009225068,-2.252091
0.2119916,0.478474,-1.808724,0.1902608,0.2748877,-2.003318,0.01307887,0.2165535,-2.234692,-0.1723655,0.009225068,-2.252091
0.2119916,0.478474,-1.808724,0.1902608,0.2748877,-2.003318,0.01307887,0.2165535,-2.234692,-0.1723655,0.009225068,-2.252091
0.2119916,0.478474,-1.808724,0.1902608,0.2748877,-2.003318,0.01307887,0.2165535,-2.234692,-0.1723655,0.009225068,-2.252091
0.2486961,0.4835368,-1.816098,0.2131148,0.2714913,-1.997339,0.01356793,0.2181911,-2.235549,-0.1719803,0.01094652,-2.252851
0.2486961,0.4835368,-1.816098,0.2131148,0.2714913,-1.997339,0.01356793,0.2181911,-2.235549,-0.1719803,0.01094652,-2.252851
0.2803652,0.4728707,-1.817603,0.2227967,0.2682305,-2.001182,0.01378479,0.2158202,-2.23583,-0.1720819,0.008851571,-2.253015
0.2803652,0.4728707,-1.817603,0.2227967,0.2682305,-2.001182,0.01378479,0.2158202,-2.23583,-0.1720819,0.008851571,-2.253015
0.3152981,0.4502189,-1.824556,0.2365874,0.2545722,-2.007507,0.01604997,0.2140314,-2.233526,-0.1680997,0.005814601,-2.253579
0.3152981,0.4502189,-1.824556,0.2365874,0.2545722,-2.007507,0.01604997,0.2140314,-2.233526,-0.1680997,0.005814601,-2.253579
0.3583857,0.4186096,-1.840182,0.2449951,0.2397082,-2.020014,0.01714347,0.2130792,-2.236217,-0.1668371,0.004362131,-2.252246
0.3583857,0.4186096,-1.840182,0.2449951,0.2397082,-2.020014,0.01714347,0.2130792,-2.236217,-0.1668371,0.004362131,-2.252246
0.3923115,0.3833822,-1.848739,0.2614441,0.2148404,-2.029491,0.01479181,0.2163022,-2.234269,-0.1680196,0.006847783,-2.253759
0.3923115,0.3833822,-1.848739,0.2614441,0.2148404,-2.029491,0.01479181,0.2163022,-2.234269,-0.1680196,0.006847783,-2.253759
0.4289998,0.3328494,-1.861784,0.2714293,0.1903247,-2.046321,0.01470421,0.2130952,-2.232961,-0.1679788,0.003618526,-2.2535
0.4289998,0.3328494,-1.861784,0.2714293,0.1903247,-2.046321,0.01470421,0.2130952,-2.232961,-0.1679788,0.003618526,-2.2535
0.4289998,0.3328494,-1.861784,0.2714293,0.1903247,-2.046321,0.01470421,0.2130952,-2.232961,-0.1679788,0.003618526,-2.2535
0.4289998,0.3328494,-1.861784,0.2714293,0.1903247,-2.046321,0.01470421,0.2130952,-2.232961,-0.1679788,0.003618526,-2.2535
0.4548028,0.2763439,-1.875429,0.2749089,0.1690044,-2.062756,0.01522017,0.2127051,-2.235157,-0.1674893,0.003148564,-2.254631
0.4548028,0.2763439,-1.875429,0.2749089,0.1690044,-2.062756,0.01522017,0.2127051,-2.235157,-0.1674893,0.003148564,-2.254631
0.4658921,0.2078621,-1.889304,0.274358,0.1388201,-2.079582,0.01606654,0.213559,-2.237923,-0.1670676,0.004141237,-2.254683
0.4658921,0.2078621,-1.889304,0.274358,0.1388201,-2.079582,0.01606654,0.213559,-2.237923,-0.1670676,0.004141237,-2.254683
0.4658921,0.2078621,-1.889304,0.274358,0.1388201,-2.079582,0.01606654,0.213559,-2.237923,-0.1670676,0.004141237,-2.254683
0.4658921,0.2078621,-1.889304,0.274358,0.1388201,-2.079582,0.01606654,0.213559,-2.237923,-0.1670676,0.004141237,-2.254683
0.4740384,0.1376284,-1.903307,0.272019,0.1134366,-2.091564,0.01547166,0.2103476,-2.237906,-0.167915,0.001121464,-2.254369
