Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.02269964,0.4863161,-1.799534,0.1115845,0.2641794,-1.947179,0.001643076,0.2117886,-2.220268,-0.1802783,0.003342636,-2.253894
0.0234102,0.4881534,-1.799195,0.1146569,0.2668607,-1.948465,0.004994728,0.2120274,-2.22012,-0.1755005,0.00206091,-2.251801
0.0234102,0.4881534,-1.799195,0.1146569,0.2668607,-1.948465,0.004994728,0.2120274,-2.22012,-0.1755005,0.00206091,-2.251801
0.02420107,0.4954553,-1.800492,0.1199162,0.2733757,-1.947454,0.00605577,0.2068653,-2.216437,-0.175258,-0.001584269,-2.252999
0.02420107,0.4954553,-1.800492,0.1199162,0.2733757,-1.947454,0.00605577,0.2068653,-2.216437,-0.175258,-0.001584269,-2.252999
0.02420107,0.4954553,-1.800492,0.1199162,0.2733757,-1.947454,0.00605577,0.2068653,-2.216437,-0.175258,-0.001584269,-2.252999
0.02420107,0.4954553,-1.800492,0.1199162,0.2733757,-1.947454,0.00605577,0.2068653,-2.216437,-0.175258,-0.001584269,-2.252999
0.02903032,0.5016909,-1.804319,0.125044,0.2789179,-1.947111,0.00492402,0.2126664,-2.221578,-0.177647,0.004503604,-2.253094
0.02903032,0.5016909,-1.804319,0.125044,0.2789179,-1.947111,0.00492402,0.2126664,-2.221578,-0.177647,0.004503604,-2.253094
0.03722471,0.5022666,-1.803766,0.1300914,0.2791123,-1.945628,0.004974137,0.2164723,-2.223928,-0.1780476,0.008481856,-2.254177
0.03722471,0.5022666,-1.803766,0.1300914,0.2791123,-1.945628,0.004974137,0.2164723,-2.223928,-0.1780476,0.008481856,-2.254177
0.03722471,0.5022666,-1.803766,0.1300914,0.2791123,-1.945628,0.004974137,0.2164723,-2.223928,-0.1780476,0.008481856,-2.254177
0.03722471,0.5022666,-1.803766,0.1300914,0.2791123,-1.945628,0.004974137,0.2164723,-2.223928,-0.1780476,0.008481856,-2.254177
0.05740736,0.491217,-1.79296,0.1413902,0.2764731,-1.956234,0.003752722,0.2175187,-2.225502,-0.1795228,0.009566493,-2.254522
0.05740736,0.491217,-1.79296,0.1413902,0.2764731,-1.956234,0.003752722,0.2175187,-2.225502,-0.1795228,0.009566493,-2.254522
0.05740736,0.491217,-1.79296,0.1413902,0.2764731,-1.956234,0.003752722,0.2175187,-2.225502,-0.1795228,0.009566493,-2.254522
