Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.04295143,0.5154621,-1.793053,0.1048132,0.2962828,-1.962983,-0.005250018,0.2038393,-2.224188,-0.1887565,-0.002065037,-2.264155
0.04295143,0.5154621,-1.793053,0.1048132,0.2962828,-1.962983,-0.005250018,0.2038393,-2.224188,-0.1887565,-0.002065037,-2.264155
0.04588189,0.5163406,-1.793515,0.1083607,0.2974765,-1.963629,-0.006325789,0.2133204,-2.227068,-0.1894382,0.006127281,-2.261413
0.04588189,0.5163406,-1.793515,0.1083607,0.2974765,-1.963629,-0.006325789,0.2133204,-2.227068,-0.1894382,0.006127281,-2.261413
0.04588189,0.5163406,-1.793515,0.1083607,0.2974765,-1.963629,-0.006325789,0.2133204,-2.227068,-0.1894382,0.006127281,-2.261413
0.04588189,0.5163406,-1.793515,0.1083607,0.2974765,-1.963629,-0.006325789,0.2133204,-2.227068,-0.1894382,0.006127281,-2.261413
0.04888336,0.513768,-1.796437,0.1112437,0.2939423,-1.965348,-0.008143849,0.2086415,-2.225687,-0.1915841,0.001936609,-2.261545
0.04888336,0.513768,-1.796437,0.1112437,0.2939423,-1.965348,-0.008143849,0.2086415,-2.225687,-0.1915841,0.001936609,-2.261545
0.05396073,0.5114122,-1.799474,0.1189543,0.2935956,-1.969972,-0.008610241,0.2065206,-2.224268,-0.1923789,0.0002554874,-2.261117
0.05396073,0.5114122,-1.799474,0.1189543,0.2935956,-1.969972,-0.008610241,0.2065206,-2.224268,-0.1923789,0.0002554874,-2.261117
0.05743544,0.5125824,-1.799195,0.1212184,0.2943344,-1.969609,-0.007341583,0.203014,-2.222081,-0.1910623,-0.002695325,-2.262041
0.05743544,0.5125824,-1.799195,0.1212184,0.2943344,-1.969609,-0.007341583,0.203014,-2.222081,-0.1910623,-0.002695325,-2.262041
0.05743544,0.5125824,-1.799195,0.1212184,0.2943344,-1.969609,-0.007341583,0.203014,-2.222081,-0.1910623,-0.002695325,-2.262041
0.06113497,0.515372,-1.798044,0.1229758,0.2956687,-1.967297,-0.003064591,0.2000313,-2.220284,-0.1875088,-0.004803906,-2.261443
0.06113497,0.515372,-1.798044,0.1229758,0.2956687,-1.967297,-0.003064591,0.2000313,-2.220284,-0.1875088,-0.004803906,-2.261443
0.06113497,0.515372,-1.798044,0.1229758,0.2956687,-1.967297,-0.003064591,0.2000313,-2.220284,-0.1875088,-0.004803906,-2.261443
0.06113497,0.515372,-1.798044,0.1229758,0.2956687,-1.967297,-0.003064591,0.2000313,-2.220284,-0.1875088,-0.004803906,-2.261443
0.07152744,0.5219802,-1.796391,0.1240692,0.2984153,-1.963601,-0.005687745,0.2029642,-2.220901,-0.1888412,-0.003337902,-2.260482
0.07152744,0.5219802,-1.796391,0.1240692,0.2984153,-1.963601,-0.005687745,0.2029642,-2.220901,-0.1888412,-0.003337902,-2.260482
0.0853252,0.5179147,-1.797905,0.1276844,0.2937832,-1.967213,-0.005085387,0.2024586,-2.220893,-0.1882931,-0.004041519,-2.259219
0.0853252,0.5179147,-1.797905,0.1276844,0.2937832,-1.967213,-0.005085387,0.2024586,-2.220893,-0.1882931,-0.004041519,-2.259219
0.09856696,0.5168777,-1.800342,0.1362616,0.2922811,-1.970229,-0.006570206,0.2068753,-2.223665,-0.1899627,-0.0001728335,-2.257814
0.09856696,0.5168777,-1.800342,0.1362616,0.2922811,-1.970229,-0.006570206,0.2068753,-2.223665,-0.1899627,-0.0001728335,-2.257814
0.1178189,0.5122331,-1.802292,0.1447272,0.2881028,-1.974728,-0.005087563,0.2005914,-2.216823,-0.1895414,-0.003859916,-2.259444
0.1178189,0.5122331,-1.802292,0.1447272,0.2881028,-1.974728,-0.005087563,0.2005914,-2.216823,-0.1895414,-0.003859916,-2.259444
0.1178189,0.5122331,-1.802292,0.1447272,0.2881028,-1.974728,-0.005087563,0.2005914,-2.216823,-0.1895414,-0.003859916,-2.259444
0.1178189,0.5122331,-1.802292,0.1447272,0.2881028,-1.974728,-0.005087563,0.2005914,-2.216823,-0.1895414,-0.003859916,-2.259444
0.140863,0.5060345,-1.802403,0.1574536,0.2818471,-1.976066,-0.005726886,0.1996534,-2.214912,-0.1903894,-0.003974646,-2.26075
0.140863,0.5060345,-1.802403,0.1574536,0.2818471,-1.976066,-0.005726886,0.1996534,-2.214912,-0.1903894,-0.003974646,-2.26075
0.1632821,0.4949014,-1.797974,0.1656117,0.2743635,-1.976857,-0.005931689,0.2017922,-2.21732,-0.1904851,-0.002981796,-2.258201
0.1632821,0.4949014,-1.797974,0.1656117,0.2743635,-1.976857,-0.005931689,0.2017922,-2.21732,-0.1904851,-0.002981796,-2.258201
0.1632821,0.4949014,-1.797974,0.1656117,0.2743635,-1.976857,-0.005931689,0.2017922,-2.21732,-0.1904851,-0.002981796,-2.258201
0.1632821,0.4949014,-1.797974,0.1656117,0.2743635,-1.976857,-0.005931689,0.2017922,-2.21732,-0.1904851,-0.002981796,-2.258201
0.1632821,0.4949014,-1.797974,0.1656117,0.2743635,-1.976857,-0.005931689,0.2017922,-2.21732,-0.1904851,-0.002981796,-2.258201
0.1912028,0.4757676,-1.801225,0.1775425,0.2612818,-1.98672,-0.004383403,0.2002504,-2.217393,-0.189031,-0.004509758,-2.258002
0.1912028,0.4757676,-1.801225,0.1775425,0.2612818,-1.98672,-0.004383403,0.2002504,-2.217393,-0.189031,-0.004509758,-2.258002
0.214651,0.473511,-1.805073,0.1859318,0.2579246,-1.985759,-0.002919503,0.201174,-2.218875,-0.1884213,-0.003139038,-2.257852
0.214651,0.473511,-1.805073,0.1859318,0.2579246,-1.985759,-0.002919503,0.201174,-2.218875,-0.1884213,-0.003139038,-2.257852
0.214651,0.473511,-1.805073,0.1859318,0.2579246,-1.985759,-0.002919503,0.201174,-2.218875,-0.1884213,-0.003139038,-2.257852
0.214651,0.473511,-1.805073,0.1859318,0.2579246,-1.985759,-0.002919503,0.201174,-2.218875,-0.1884213,-0.003139038,-2.257852
0.2461106,0.4627492,-1.808496,0.2017177,0.2437795,-1.984493,-0.00285263,0.1999669,-2.216404,-0.1882997,-0.004150835,-2.25667
0.2461106,0.4627492,-1.808496,0.2017177,0.2437795,-1.984493,-0.00285263,0.1999669,-2.216404,-0.1882997,-0.004150835,-2.25667
0.2827975,0.4467471,-1.811425,0.2114942,0.2322829,-1.984818,-0.003138232,0.1982557,-2.21424,-0.1887758,-0.005374086,-2.256076
0.2827975,0.4467471,-1.811425,0.2114942,0.2322829,-1.984818,-0.003138232,0.1982557,-2.21424,-0.1887758,-0.005374086,-2.256076
