Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
-0.03902795,0.4560673,-1.795321,0.06449652,0.2368612,-1.935204,-0.03121808,0.1830254,-2.189773,-0.1806151,-0.04237961,-2.257206
-0.03902795,0.4560673,-1.795321,0.06449652,0.2368612,-1.935204,-0.03121808,0.1830254,-2.189773,-0.1806151,-0.04237961,-2.257206
-0.03902795,0.4560673,-1.795321,0.06449652,0.2368612,-1.935204,-0.03121808,0.1830254,-2.189773,-0.1806151,-0.04237961,-2.257206
-0.03902795,0.4560673,-1.795321,0.06449652,0.2368612,-1.935204,-0.02935696,0.1823501,-2.190524,-0.1805575,-0.04196543,-2.257575
-0.03902795,0.4560673,-1.795321,0.06449652,0.2368612,-1.935204,-0.02935696,0.1823501,-2.190524,-0.1805575,-0.04196543,-2.257575
-0.02973239,0.4653708,-1.794888,0.06925149,0.2419612,-1.933056,-0.02935696,0.1823501,-2.190524,-0.1805575,-0.04196543,-2.257575
-0.02973239,0.4653708,-1.794888,0.06925149,0.2419612,-1.933056,-0.02935696,0.1823501,-2.190524,-0.1805575,-0.04196543,-2.257575
-0.02491991,0.4689717,-1.796516,0.07414576,0.2442245,-1.932243,-0.03024228,0.1790571,-2.190544,-0.1830477,-0.04367326,-2.259218
-0.02491991,0.4689717,-1.796516,0.07414576,0.2442245,-1.932243,-0.03024228,0.1790571,-2.190544,-0.1830477,-0.04367326,-2.259218
-0.02491991,0.4689717,-1.796516,0.07414576,0.2442245,-1.932243,-0.03024228,0.1790571,-2.190544,-0.1830477,-0.04367326,-2.259218
-0.02491991,0.4689717,-1.796516,0.07414576,0.2442245,-1.932243,-0.03024228,0.1790571,-2.190544,-0.1830477,-0.04367326,-2.259218
-0.01133908,0.4649623,-1.792213,0.08121838,0.2448327,-1.939817,-0.03226197,0.1712209,-2.189122,-0.181263,-0.05377789,-2.258702
-0.01133908,0.4649623,-1.792213,0.08121838,0.2448327,-1.939817,-0.03226197,0.1712209,-2.189122,-0.181263,-0.05377789,-2.258702
0.008821536,0.4600886,-1.787686,0.09535456,0.2428512,-1.943672,-0.031471,0.1677132,-2.18834,-0.1797018,-0.05783205,-2.257849
0.008821536,0.4600886,-1.787686,0.09535456,0.2428512,-1.943672,-0.031471,0.1677132,-2.18834,-0.1797018,-0.05783205,-2.257849
0.008821536,0.4600886,-1.787686,0.09535456,0.2428512,-1.943672,-0.031471,0.1677132,-2.18834,-0.1797018,-0.05783205,-2.257849
0.008821536,0.4600886,-1.787686,0.09535456,0.2428512,-1.943672,-0.031471,0.1677132,-2.18834,-0.1797018,-0.05783205,-2.257849
0.03644958,0.4591924,-1.784653,0.1145268,0.2407982,-1.945404,-0.03079766,0.1613827,-2.178137,-0.1758514,-0.0632391,-2.256575
0.03644958,0.4591924,-1.784653,0.1145268,0.2407982,-1.945404,-0.03079766,0.1613827,-2.178137,-0.1758514,-0.0632391,-2.256575
0.06784789,0.4542509,-1.776864,0.1338726,0.2360934,-1.94659,-0.008834068,0.1979374,-2.205715,-0.1778188,-0.01746684,-2.251458
0.06784789,0.4542509,-1.776864,0.1338726,0.2360934,-1.94659,-0.008834068,0.1979374,-2.205715,-0.1778188,-0.01746684,-2.251458
0.06784789,0.4542509,-1.776864,0.1338726,0.2360934,-1.94659,-0.008834068,0.1979374,-2.205715,-0.1778188,-0.01746684,-2.251458
0.06784789,0.4542509,-1.776864,0.1338726,0.2360934,-1.94659,-0.008834068,0.1979374,-2.205715,-0.1778188,-0.01746684,-2.251458
