Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.0656741,0.4727221,-1.757358,0.1351213,0.2613463,-1.930687,-0.002574901,0.2178177,-2.218585,-0.180174,0.005324894,-2.245306
0.0656741,0.4727221,-1.757358,0.1351213,0.2613463,-1.930687,-0.002574901,0.2178177,-2.218585,-0.180174,0.005324894,-2.245306
0.1037882,0.4632384,-1.757353,0.1567177,0.2548003,-1.935869,-0.001394618,0.2234361,-2.221696,-0.1799473,0.01088406,-2.245343
0.1037882,0.4632384,-1.757353,0.1567177,0.2548003,-1.935869,-0.001394618,0.2234361,-2.221696,-0.1799473,0.01088406,-2.245343
0.1037882,0.4632384,-1.757353,0.1567177,0.2548003,-1.935869,-0.001394618,0.2234361,-2.221696,-0.1799473,0.01088406,-2.245343
0.1037882,0.4632384,-1.757353,0.1567177,0.2548003,-1.935869,-0.001394618,0.2234361,-2.221696,-0.1799473,0.01088406,-2.245343
0.1483982,0.4490257,-1.749153,0.1708671,0.2477112,-1.945971,0.0002508351,0.2220137,-2.220911,-0.1774071,0.008985648,-2.247595
0.1483982,0.4490257,-1.749153,0.1708671,0.2477112,-1.945971,0.0002508351,0.2220137,-2.220911,-0.1774071,0.008985648,-2.247595
0.1993638,0.4241621,-1.749655,0.1882493,0.2314979,-1.954718,0.00362527,0.2179729,-2.218966,-0.1739054,0.004944959,-2.246688
0.1993638,0.4241621,-1.749655,0.1882493,0.2314979,-1.954718,0.00362527,0.2179729,-2.218966,-0.1739054,0.004944959,-2.246688
0.1993638,0.4241621,-1.749655,0.1882493,0.2314979,-1.954718,0.00362527,0.2179729,-2.218966,-0.1739054,0.004944959,-2.246688
0.1993638,0.4241621,-1.749655,0.1882493,0.2314979,-1.954718,0.00362527,0.2179729,-2.218966,-0.1739054,0.004944959,-2.246688
0.2539187,0.3896949,-1.75099,0.2054504,0.2159124,-1.968539,0.002243739,0.2179935,-2.21955,-0.1751047,0.004982251,-2.248654
0.2539187,0.3896949,-1.75099,0.2054504,0.2159124,-1.968539,0.002243739,0.2179935,-2.21955,-0.1751047,0.004982251,-2.248654
0.3034099,0.3371363,-1.755361,0.2239311,0.188752,-1.981928,0.002493584,0.2161553,-2.219434,-0.1759597,0.003995666,-2.248039
0.3034099,0.3371363,-1.755361,0.2239311,0.188752,-1.981928,0.002493584,0.2161553,-2.219434,-0.1759597,0.003995666,-2.248039
0.3034099,0.3371363,-1.755361,0.2239311,0.188752,-1.981928,0.002493584,0.2161553,-2.219434,-0.1759597,0.003995666,-2.248039
0.3034099,0.3371363,-1.755361,0.2239311,0.188752,-1.981928,0.002493584,0.2161553,-2.219434,-0.1759597,0.003995666,-2.248039
0.3528965,0.2693735,-1.771315,0.2350236,0.1628381,-2.002759,-0.001029922,0.2168097,-2.218505,-0.1786523,0.004197631,-2.248875
0.3528965,0.2693735,-1.771315,0.2350236,0.1628381,-2.002759,-0.001029922,0.2168097,-2.218505,-0.1786523,0.004197631,-2.248875
0.3877634,0.1861569,-1.784515,0.2472992,0.1368783,-2.019709,-0.001313087,0.2176305,-2.219695,-0.1792321,0.005221277,-2.249767
0.3877634,0.1861569,-1.784515,0.2472992,0.1368783,-2.019709,-0.001313087,0.2176305,-2.219695,-0.1792321,0.005221277,-2.249767
0.3877634,0.1861569,-1.784515,0.2472992,0.1368783,-2.019709,-0.001313087,0.2176305,-2.219695,-0.1792321,0.005221277,-2.249767
0.3877634,0.1861569,-1.784515,0.2472992,0.1368783,-2.019709,-0.001313087,0.2176305,-2.219695,-0.1792321,0.005221277,-2.249767
0.3996154,0.09457496,-1.800459,0.250228,0.1059531,-2.03868,-0.004194117,0.2158458,-2.219908,-0.1822984,0.003661802,-2.250471
0.3996154,0.09457496,-1.800459,0.250228,0.1059531,-2.03868,-0.004194117,0.2158458,-2.219908,-0.1822984,0.003661802,-2.250471
0.4013637,0.0116054,-1.829384,0.2501356,0.07414843,-2.061975,-0.002461157,0.2119514,-2.217786,-0.1790652,-0.001495304,-2.248204
0.4013637,0.0116054,-1.829384,0.2501356,0.07414843,-2.061975,-0.002461157,0.2119514,-2.217786,-0.1790652,-0.001495304,-2.248204
0.4013637,0.0116054,-1.829384,0.2501356,0.07414843,-2.061975,-0.002461157,0.2119514,-2.217786,-0.1790652,-0.001495304,-2.248204
0.4013637,0.0116054,-1.829384,0.2501356,0.07414843,-2.061975,-0.002461157,0.2119514,-2.217786,-0.1790652,-0.001495304,-2.248204
0.3808325,-0.06745607,-1.867685,0.2415648,0.04712573,-2.086585,-0.001191856,0.2149672,-2.219173,-0.1770486,0.000832723,-2.249115
0.3808325,-0.06745607,-1.867685,0.2415648,0.04712573,-2.086585,-0.001191856,0.2149672,-2.219173,-0.1770486,0.000832723,-2.249115
0.3498966,-0.1320226,-1.901419,0.218371,0.01459207,-2.107277,0.0005073806,0.2166533,-2.222157,-0.1758023,0.002583162,-2.2498
0.3498966,-0.1320226,-1.901419,0.218371,0.01459207,-2.107277,0.0005073806,0.2166533,-2.222157,-0.1758023,0.002583162,-2.2498
0.3498966,-0.1320226,-1.901419,0.218371,0.01459207,-2.107277,0.0005073806,0.2166533,-2.222157,-0.1758023,0.002583162,-2.2498
0.3498966,-0.1320226,-1.901419,0.218371,0.01459207,-2.107277,0.0005073806,0.2166533,-2.222157,-0.1758023,0.002583162,-2.2498
0.2858429,-0.2266231,-1.939431,0.1843575,-0.03605087,-2.12597,0.001123318,0.2180111,-2.227,-0.1763692,0.004395339,-2.250129
0.2858429,-0.2266231,-1.939431,0.1843575,-0.03605087,-2.12597,0.001123318,0.2180111,-2.227,-0.1763692,0.004395339,-2.250129
0.2145666,-0.2832569,-1.961005,0.1571378,-0.06201332,-2.137774,0.002877309,0.2133219,-2.227665,-0.1763246,0.0008077699,-2.247578
0.2145666,-0.2832569,-1.961005,0.1571378,-0.06201332,-2.137774,0.002877309,0.2133219,-2.227665,-0.1763246,0.0008077699,-2.247578
0.2145666,-0.2832569,-1.961005,0.1571378,-0.06201332,-2.137774,0.002877309,0.2133219,-2.227665,-0.1763246,0.0008077699,-2.247578
0.2145666,-0.2832569,-1.961005,0.1571378,-0.06201332,-2.137774,0.002877309,0.2133219,-2.227665,-0.1763246,0.0008077699,-2.247578
0.2145666,-0.2832569,-1.961005,0.1571378,-0.06201332,-2.137774,0.002877309,0.2133219,-2.227665,-0.1763246,0.0008077699,-2.247578
0.1332181,-0.319224,-1.974309,0.1274134,-0.08101464,-2.143875,0.004179271,0.2098213,-2.227712,-0.1752883,-0.002518722,-2.247195
0.1332181,-0.319224,-1.974309,0.1274134,-0.08101464,-2.143875,0.004179271,0.2098213,-2.227712,-0.1752883,-0.002518722,-2.247195
0.07124447,-0.331404,-1.97516,0.09744713,-0.08926533,-2.142016,0.005175236,0.204536,-2.227492,-0.1750899,-0.007191923,-2.246272
0.07124447,-0.331404,-1.97516,0.09744713,-0.08926533,-2.142016,0.005175236,0.204536,-2.227492,-0.1750899,-0.007191923,-2.246272
0.07124447,-0.331404,-1.97516,0.09744713,-0.08926533,-2.142016,0.005175236,0.204536,-2.227492,-0.1750899,-0.007191923,-2.246272
0.07124447,-0.331404,-1.97516,0.09744713,-0.08926533,-2.142016,0.005175236,0.204536,-2.227492,-0.1750899,-0.007191923,-2.246272
0.001324831,-0.3203116,-1.975328,0.07591404,-0.0893015,-2.13983,0.004453609,0.2084335,-2.226312,-0.1765781,-0.00259924,-2.245538
0.001324831,-0.3203116,-1.975328,0.07591404,-0.0893015,-2.13983,0.004453609,0.2084335,-2.226312,-0.1765781,-0.00259924,-2.245538
-0.05130459,-0.3108333,-1.990202,0.05275158,-0.07659144,-2.132941,0.005176472,0.2091729,-2.22622,-0.1764538,-0.001259801,-2.246341
-0.05130459,-0.3108333,-1.990202,0.05275158,-0.07659144,-2.132941,0.005176472,0.2091729,-2.22622,-0.1764538,-0.001259801,-2.246341
-0.05130459,-0.3108333,-1.990202,0.05275158,-0.07659144,-2.132941,0.005176472,0.2091729,-2.22622,-0.1764538,-0.001259801,-2.246341
-0.05130459,-0.3108333,-1.990202,0.05275158,-0.07659144,-2.132941,0.005176472,0.2091729,-2.22622,-0.1764538,-0.001259801,-2.246341
-0.1124916,-0.2759808,-1.982146,0.03256124,-0.07019202,-2.119381,0.006154133,0.2069736,-2.224282,-0.174321,-0.004291846,-2.245996
-0.1124916,-0.2759808,-1.982146,0.03256124,-0.07019202,-2.119381,0.006154133,0.2069736,-2.224282,-0.174321,-0.004291846,-2.245996
-0.1124916,-0.2759808,-1.982146,0.03256124,-0.07019202,-2.119381,0.006154133,0.2069736,-2.224282,-0.174321,-0.004291846,-2.245996
-0.1124916,-0.2759808,-1.982146,0.03256124,-0.07019202,-2.119381,0.006154133,0.2069736,-2.224282,-0.174321,-0.004291846,-2.245996
-0.1633395,-0.2535371,-1.973794,0.003458171,-0.05721363,-2.097885,0.00210378,0.2172632,-2.222846,-0.1753765,0.00369974,-2.246358
-0.1633395,-0.2535371,-1.973794,0.003458171,-0.05721363,-2.097885,0.00210378,0.2172632,-2.222846,-0.1753765,0.00369974,-2.246358
-0.1633395,-0.2535371,-1.973794,0.003458171,-0.05721363,-2.097885,0.00210378,0.2172632,-2.222846,-0.1753765,0.00369974,-2.246358
-0.1633395,-0.2535371,-1.973794,0.003458171,-0.05721363,-2.097885,0.00210378,0.2172632,-2.222846,-0.1753765,0.00369974,-2.246358
-0.2273016,-0.2012658,-1.958302,-0.02300427,-0.04262557,-2.071302,0.003255223,0.2114695,-2.21567,-0.1759681,-0.000274798,-2.24231
-0.2273016,-0.2012658,-1.958302,-0.02300427,-0.04262557,-2.071302,0.003255223,0.2114695,-2.21567,-0.1759681,-0.000274798,-2.24231
-0.2856775,-0.1418168,-1.945623,-0.05331711,-0.02064936,-2.046425,0.00288831,0.2172495,-2.215951,-0.1782388,0.006909454,-2.240797
-0.2856775,-0.1418168,-1.945623,-0.05331711,-0.02064936,-2.046425,0.00288831,0.2172495,-2.215951,-0.1782388,0.006909454,-2.240797
-0.2856775,-0.1418168,-1.945623,-0.05331711,-0.02064936,-2.046425,0.00288831,0.2172495,-2.215951,-0.1782388,0.006909454,-2.240797
-0.2856775,-0.1418168,-1.945623,-0.05331711,-0.02064936,-2.046425,0.00288831,0.2172495,-2.215951,-0.1782388,0.006909454,-2.240797
-0.319376,-0.08008958,-1.923104,-0.07221706,-0.005514434,-2.031369,0.003011622,0.2205429,-2.212431,-0.1765256,0.009292116,-2.240852
-0.319376,-0.08008958,-1.923104,-0.07221706,-0.005514434,-2.031369,0.003011622,0.2205429,-2.212431,-0.1765256,0.009292116,-2.240852
-0.3452472,-0.0147036,-1.901385,-0.09089669,0.02416919,-2.01025,0.003348455,0.2231602,-2.208952,-0.1744363,0.01096535,-2.241144
-0.3452472,-0.0147036,-1.901385,-0.09089669,0.02416919,-2.01025,0.003348455,0.2231602,-2.208952,-0.1744363,0.01096535,-2.241144
-0.3452472,-0.0147036,-1.901385,-0.09089669,0.02416919,-2.01025,0.003348455,0.2231602,-2.208952,-0.1744363,0.01096535,-2.241144
-0.3452472,-0.0147036,-1.901385,-0.09089669,0.02416919,-2.01025,0.003348455,0.2231602,-2.208952,-0.1744363,0.01096535,-2.241144
-0.3667209,0.04875019,-1.885355,-0.1062677,0.05444401,-1.988362,0.002100623,0.2206975,-2.202936,-0.1741146,0.007986973,-2.239931
-0.3667209,0.04875019,-1.885355,-0.1062677,0.05444401,-1.988362,0.002100623,0.2206975,-2.202936,-0.1741146,0.007986973,-2.239931
-0.377813,0.1142191,-1.874806,-0.1170399,0.08102679,-1.969897,-0.002765357,0.2177871,-2.19908,-0.1755783,0.004535443,-2.247001
-0.377813,0.1142191,-1.874806,-0.1170399,0.08102679,-1.969897,-0.002765357,0.2177871,-2.19908,-0.1755783,0.004535443,-2.247001
-0.377813,0.1142191,-1.874806,-0.1170399,0.08102679,-1.969897,-0.002765357,0.2177871,-2.19908,-0.1755783,0.004535443,-2.247001
-0.377813,0.1142191,-1.874806,-0.1170399,0.08102679,-1.969897,-0.002765357,0.2177871,-2.19908,-0.1755783,0.004535443,-2.247001
-0.3765488,0.190671,-1.853681,-0.1285734,0.1085044,-1.953971,-0.00507949,0.2176795,-2.196233,-0.1743016,0.003867712,-2.253555
-0.3765488,0.190671,-1.853681,-0.1285734,0.1085044,-1.953971,-0.00507949,0.2176795,-2.196233,-0.1743016,0.003867712,-2.253555
-0.3641906,0.2480737,-1.846332,-0.1277499,0.1342505,-1.943721,-0.005691925,0.2177969,-2.196954,-0.1749707,0.00407452,-2.254713
-0.3641906,0.2480737,-1.846332,-0.1277499,0.1342505,-1.943721,-0.005691925,0.2177969,-2.196954,-0.1749707,0.00407452,-2.254713
-0.3641906,0.2480737,-1.846332,-0.1277499,0.1342505,-1.943721,-0.005691925,0.2177969,-2.196954,-0.1749707,0.00407452,-2.254713
-0.3641906,0.2480737,-1.846332,-0.1277499,0.1342505,-1.943721,-0.005691925,0.2177969,-2.196954,-0.1749707,0.00407452,-2.254713
-0.3423879,0.2984765,-1.837639,-0.1201393,0.1601362,-1.938012,-0.005871401,0.2180576,-2.2018,-0.17806,0.005199999,-2.253791
-0.3423879,0.2984765,-1.837639,-0.1201393,0.1601362,-1.938012,-0.005871401,0.2180576,-2.2018,-0.17806,0.005199999,-2.253791
-0.3164097,0.3524386,-1.833454,-0.1092552,0.1868126,-1.927981,-0.0031318,0.2184099,-2.207767,-0.1787209,0.00686158,-2.253302
-0.3164097,0.3524386,-1.833454,-0.1092552,0.1868126,-1.927981,-0.0031318,0.2184099,-2.207767,-0.1787209,0.00686158,-2.253302
-0.2832964,0.3910209,-1.831,-0.09186691,0.2066736,-1.92421,-0.004665023,0.2175028,-2.212523,-0.1821631,0.007014886,-2.255602
-0.2832964,0.3910209,-1.831,-0.09186691,0.2066736,-1.92421,-0.004665023,0.2175028,-2.212523,-0.1821631,0.007014886,-2.255602
-0.2832964,0.3910209,-1.831,-0.09186691,0.2066736,-1.92421,-0.004665023,0.2175028,-2.212523,-0.1821631,0.007014886,-2.255602
-0.2832964,0.3910209,-1.831,-0.09186691,0.2066736,-1.92421,-0.004665023,0.2175028,-2.212523,-0.1821631,0.007014886,-2.255602
-0.2510066,0.4187417,-1.831325,-0.07668812,0.2172895,-1.920441,-0.0001714142,0.2218456,-2.215993,-0.1818815,0.01414401,-2.254759
-0.2510066,0.4187417,-1.831325,-0.07668812,0.2172895,-1.920441,-0.0001714142,0.2218456,-2.215993,-0.1818815,0.01414401,-2.254759
-0.2166257,0.4396287,-1.828361,-0.0539347,0.2272315,-1.916515,0.004808502,0.2263407,-2.219795,-0.1786651,0.01972358,-2.256098
