Hand_R, , ,Shoulder_R, , 
-0.2188171,0.3456265,-2.161131,0.09430475,0.2905865,-2.529324
-0.2335583,0.2909012,-2.172335,0.09406117,0.2918831,-2.530806
-0.2335583,0.2909012,-2.172335,0.09406117,0.2918831,-2.530806
-0.2598728,0.1676743,-2.200291,0.09223336,0.2946952,-2.534962
-0.2598728,0.1676743,-2.200291,0.09223336,0.2946952,-2.534962
-0.2654662,0.09740728,-2.212387,0.09683281,0.2962702,-2.538093
-0.2654662,0.09740728,-2.212387,0.09683281,0.2962702,-2.538093
-0.248124,0.01876258,-2.239209,0.0972982,0.291356,-2.544208
-0.248124,0.01876258,-2.239209,0.0972982,0.291356,-2.544208
-0.2152471,-0.04646372,-2.264838,0.09917272,0.2936271,-2.55037
-0.2152471,-0.04646372,-2.264838,0.09917272,0.2936271,-2.55037
-0.1476867,-0.1196947,-2.291964,0.1005656,0.2961409,-2.554733
-0.1476867,-0.1196947,-2.291964,0.1005656,0.2961409,-2.554733
-0.1476867,-0.1196947,-2.291964,0.1005656,0.2961409,-2.554733
-0.07583112,-0.1757078,-2.312761,0.1008211,0.2964658,-2.560387
-0.07583112,-0.1757078,-2.312761,0.1008211,0.2964658,-2.560387
-0.04351581,-0.1865836,-2.292912,0.1017446,0.2920221,-2.55827
-0.04351581,-0.1865836,-2.292912,0.1017446,0.2920221,-2.55827
0.003764749,-0.1895468,-2.286006,0.1019383,0.291137,-2.558741
0.003764749,-0.1895468,-2.286006,0.1019383,0.291137,-2.558741
0.05852295,-0.1888669,-2.270607,0.1001862,0.2916096,-2.561276
0.05852295,-0.1888669,-2.270607,0.1001862,0.2916096,-2.561276
0.1057585,-0.1868077,-2.268241,0.09989693,0.2930259,-2.562616
0.1057585,-0.1868077,-2.268241,0.09989693,0.2930259,-2.562616
0.1645298,-0.1652193,-2.255253,0.1002714,0.2969881,-2.564903
0.1645298,-0.1652193,-2.255253,0.1002714,0.2969881,-2.564903
0.2273108,-0.1356,-2.235131,0.09922002,0.2950889,-2.563592
0.2273108,-0.1356,-2.235131,0.09922002,0.2950889,-2.563592
0.2695489,-0.09708936,-2.205277,0.09748853,0.2981588,-2.565965
0.2695489,-0.09708936,-2.205277,0.09748853,0.2981588,-2.565965
0.2695489,-0.09708936,-2.205277,0.09748853,0.2981588,-2.565965
0.2695489,-0.09708936,-2.205277,0.09748853,0.2981588,-2.565965
0.3397191,0.006173677,-2.175404,0.09763397,0.2987673,-2.566865
0.3397191,0.006173677,-2.175404,0.09763397,0.2987673,-2.566865
0.3397191,0.006173677,-2.175404,0.09763397,0.2987673,-2.566865
0.3397191,0.006173677,-2.175404,0.09763397,0.2987673,-2.566865
0.3621387,0.06834797,-2.143943,0.09784514,0.2972257,-2.563201
0.3621387,0.06834797,-2.143943,0.09784514,0.2972257,-2.563201
0.3754098,0.1321021,-2.121017,0.09646743,0.2970378,-2.561804
0.3754098,0.1321021,-2.121017,0.09646743,0.2970378,-2.561804
0.3736632,0.1943544,-2.101235,0.09758595,0.2998321,-2.564767
0.3736632,0.1943544,-2.101235,0.09758595,0.2998321,-2.564767
0.3745891,0.2619506,-2.096304,0.09820066,0.3025944,-2.565321
0.3745891,0.2619506,-2.096304,0.09820066,0.3025944,-2.565321
0.3649095,0.3194067,-2.082892,0.09932978,0.3014493,-2.558638
0.3649095,0.3194067,-2.082892,0.09932978,0.3014493,-2.558638
0.3498422,0.3740802,-2.080963,0.09892736,0.2982319,-2.552812
0.3498422,0.3740802,-2.080963,0.09892736,0.2982319,-2.552812
0.2911014,0.4672354,-2.070608,0.09622118,0.3014791,-2.556177
0.2911014,0.4672354,-2.070608,0.09622118,0.3014791,-2.556177
0.2911014,0.4672354,-2.070608,0.09622118,0.3014791,-2.556177
0.2911014,0.4672354,-2.070608,0.09622118,0.3014791,-2.556177
0.2204573,0.5292759,-2.068533,0.1000016,0.3006522,-2.553895
0.2204573,0.5292759,-2.068533,0.1000016,0.3006522,-2.553895
0.2204573,0.5292759,-2.068533,0.1000016,0.3006522,-2.553895
0.2204573,0.5292759,-2.068533,0.09921696,0.2967616,-2.550545
0.2204573,0.5292759,-2.068533,0.09921696,0.2967616,-2.550545
0.1863032,0.5540196,-2.074065,0.09921696,0.2967616,-2.550545
0.1863032,0.5540196,-2.074065,0.09921696,0.2967616,-2.550545
0.1590471,0.5672265,-2.079744,0.09931859,0.2914736,-2.549328
0.1590471,0.5672265,-2.079744,0.09931859,0.2914736,-2.549328
0.1248618,0.5730823,-2.081644,0.09542032,0.3046383,-2.554469
0.1248618,0.5730823,-2.081644,0.09542032,0.3046383,-2.554469
0.08744478,0.5753185,-2.088387,0.09773327,0.307181,-2.558722
0.08744478,0.5753185,-2.088387,0.09773327,0.307181,-2.558722
0.05344171,0.572241,-2.096281,0.1003205,0.2962797,-2.554457
0.05344171,0.572241,-2.096281,0.1003205,0.2962797,-2.554457
0.02460106,0.5720307,-2.102513,0.1016335,0.2968009,-2.554806
0.02460106,0.5720307,-2.102513,0.1016335,0.2968009,-2.554806
