Hand_R, , ,Shoulder_R, , 
-0.2552306,0.2866523,-2.132179,0.06327222,0.2789258,-2.498868
-0.2552306,0.2866523,-2.132179,0.06327222,0.2789258,-2.498868
-0.2766604,0.2498207,-2.151954,0.05441271,0.2825642,-2.5013
-0.2766604,0.2498207,-2.151954,0.05441271,0.2825642,-2.5013
-0.2900938,0.205243,-2.177291,0.04982803,0.2791776,-2.499857
-0.2900938,0.205243,-2.177291,0.04982803,0.2791776,-2.499857
-0.2900938,0.205243,-2.177291,0.04982803,0.2791776,-2.499857
-0.2753746,0.142576,-2.192063,0.05259099,0.2759379,-2.500813
-0.2753746,0.142576,-2.192063,0.05259099,0.2759379,-2.500813
-0.2753746,0.142576,-2.192063,0.05259099,0.2759379,-2.500813
-0.2753746,0.142576,-2.192063,0.05259099,0.2759379,-2.500813
-0.2661416,0.04672294,-2.226713,0.05172097,0.2725572,-2.499038
-0.2661416,0.04672294,-2.226713,0.05172097,0.2725572,-2.499038
-0.2458369,-0.008309861,-2.234923,0.05074655,0.2741739,-2.497248
-0.2458369,-0.008309861,-2.234923,0.05074655,0.2741739,-2.497248
-0.2174944,-0.05507032,-2.243433,0.05040003,0.2712502,-2.496523
-0.2174944,-0.05507032,-2.243433,0.05040003,0.2712502,-2.496523
-0.1655249,-0.0932368,-2.251618,0.04974613,0.2634007,-2.490413
-0.1655249,-0.0932368,-2.251618,0.04974613,0.2634007,-2.490413
-0.1655249,-0.0932368,-2.251618,0.04974613,0.2634007,-2.490413
-0.1655249,-0.0932368,-2.251618,0.04974613,0.2634007,-2.490413
-0.1083242,-0.121872,-2.254292,0.05213679,0.2647999,-2.492854
-0.1083242,-0.121872,-2.254292,0.05213679,0.2647999,-2.492854
-0.05860818,-0.1523006,-2.260846,0.0556627,0.2647678,-2.494849
-0.05860818,-0.1523006,-2.260846,0.0556627,0.2647678,-2.494849
-0.002596714,-0.1542817,-2.26438,0.05987135,0.264247,-2.498419
-0.002596714,-0.1542817,-2.26438,0.05987135,0.264247,-2.498419
0.0408133,-0.1584231,-2.263522,0.06090795,0.2624878,-2.499502
0.0408133,-0.1584231,-2.263522,0.06090795,0.2624878,-2.499502
0.07299432,-0.1570739,-2.223928,0.06565055,0.2573584,-2.501466
0.07299432,-0.1570739,-2.223928,0.06565055,0.2573584,-2.501466
0.1100248,-0.1367816,-2.191521,0.06957891,0.2541359,-2.503247
0.1100248,-0.1367816,-2.191521,0.06957891,0.2541359,-2.503247
0.1393382,-0.1196017,-2.186324,0.07226091,0.2534474,-2.504715
0.1393382,-0.1196017,-2.186324,0.07226091,0.2534474,-2.504715
0.1393382,-0.1196017,-2.186324,0.07226091,0.2534474,-2.504715
0.1393382,-0.1196017,-2.186324,0.07226091,0.2534474,-2.504715
0.1918371,-0.08747465,-2.195196,0.07683205,0.2499346,-2.508516
0.1918371,-0.08747465,-2.195196,0.07683205,0.2499346,-2.508516
0.1918371,-0.08747465,-2.195196,0.07683205,0.2499346,-2.508516
0.2340549,-0.08475123,-2.259731,0.07981774,0.2534919,-2.519068
0.2340549,-0.08475123,-2.259731,0.07981774,0.2534919,-2.519068
0.2519276,-0.05937859,-2.264631,0.07953723,0.2570486,-2.519064
0.2519276,-0.05937859,-2.264631,0.07953723,0.2570486,-2.519064
0.2519276,-0.05937859,-2.264631,0.07953723,0.2570486,-2.519064
0.2519276,-0.05937859,-2.264631,0.07953723,0.2570486,-2.519064
0.2670046,0.0198372,-2.159316,0.0800945,0.2590231,-2.51904
0.2670046,0.0198372,-2.159316,0.0800945,0.2590231,-2.51904
0.2849385,0.08865289,-2.109217,0.07983796,0.2606972,-2.518028
0.2849385,0.08865289,-2.109217,0.07983796,0.2606972,-2.518028
0.2850935,0.1170439,-2.099365,0.08159114,0.2648101,-2.518928
0.2850935,0.1170439,-2.099365,0.08159114,0.2648101,-2.518928
0.2850935,0.1170439,-2.099365,0.08159114,0.2648101,-2.518928
0.2850935,0.1170439,-2.099365,0.08159114,0.2648101,-2.518928
0.2904204,0.1697933,-2.077791,0.08242101,0.2634891,-2.517874
0.2904204,0.1697933,-2.077791,0.08242101,0.2634891,-2.517874
0.2812534,0.2085986,-2.075343,0.08096417,0.2616888,-2.517248
0.2812534,0.2085986,-2.075343,0.08096417,0.2616888,-2.517248
0.2613988,0.2913932,-2.060893,0.08023626,0.2618834,-2.518372
0.2613988,0.2913932,-2.060893,0.08023626,0.2618834,-2.518372
0.2613988,0.2913932,-2.060893,0.08023626,0.2618834,-2.518372
0.2613988,0.2913932,-2.060893,0.08023626,0.2618834,-2.518372
0.2432531,0.3378039,-2.04653,0.07935145,0.2629299,-2.518177
0.2432531,0.3378039,-2.04653,0.07935145,0.2629299,-2.518177
0.2221612,0.3667385,-2.046081,0.08012953,0.2648097,-2.518986
0.2221612,0.3667385,-2.046081,0.08012953,0.2648097,-2.518986
0.2011827,0.3940495,-2.047559,0.080631,0.2660283,-2.520288
0.2011827,0.3940495,-2.047559,0.080631,0.2660283,-2.520288
0.2011827,0.3940495,-2.047559,0.080631,0.2660283,-2.520288
0.2011827,0.3940495,-2.047559,0.080631,0.2660283,-2.520288
0.2011827,0.3940495,-2.047559,0.080631,0.2660283,-2.520288
0.179162,0.41867,-2.051409,0.08110756,0.266481,-2.519139
0.179162,0.41867,-2.051409,0.08110756,0.266481,-2.519139
0.1580952,0.420947,-2.055808,0.08474369,0.2701452,-2.523322
0.1580952,0.420947,-2.055808,0.08474369,0.2701452,-2.523322
0.1332473,0.4316454,-2.060363,0.08717045,0.2718024,-2.526512
0.1332473,0.4316454,-2.060363,0.08717045,0.2718024,-2.526512
0.1332473,0.4316454,-2.060363,0.08717045,0.2718024,-2.526512
