Hand_R, , ,Shoulder_R, , 
-0.02819357,0.4595424,-2.075678,0.07446578,0.3095489,-2.529922
-0.02819357,0.4595424,-2.075678,0.07446578,0.3095489,-2.529922
-0.02819357,0.4595424,-2.075678,0.07446578,0.3095489,-2.529922
-0.04159521,0.4380205,-2.085458,0.06580096,0.3156194,-2.527494
-0.04159521,0.4380205,-2.085458,0.06580096,0.3156194,-2.527494
-0.06758625,0.4502516,-2.075722,0.06673507,0.3124662,-2.52734
-0.06758625,0.4502516,-2.075722,0.06673507,0.3124662,-2.52734
-0.08462898,0.4111108,-2.082356,0.06832536,0.3063887,-2.526706
-0.08462898,0.4111108,-2.082356,0.06832536,0.3063887,-2.526706
-0.1079096,0.4034531,-2.079863,0.06800603,0.3056366,-2.525761
-0.1079096,0.4034531,-2.079863,0.06800603,0.3056366,-2.525761
-0.1079096,0.4034531,-2.079863,0.06800603,0.3056366,-2.525761
-0.1079096,0.4034531,-2.079863,0.06800603,0.3056366,-2.525761
-0.1345862,0.3814372,-2.076674,0.0670197,0.3037882,-2.522075
-0.1345862,0.3814372,-2.076674,0.0670197,0.3037882,-2.522075
-0.1569901,0.3506789,-2.087651,0.06706416,0.296457,-2.525666
-0.1569901,0.3506789,-2.087651,0.06706416,0.296457,-2.525666
-0.1821623,0.3251054,-2.09373,0.06617984,0.2926589,-2.527993
-0.1821623,0.3251054,-2.09373,0.06617984,0.2926589,-2.527993
-0.1821623,0.3251054,-2.09373,0.06617984,0.2926589,-2.527993
-0.1821623,0.3251054,-2.09373,0.06617984,0.2926589,-2.527993
-0.19966,0.2752975,-2.109658,0.06495047,0.2794341,-2.529341
-0.19966,0.2752975,-2.109658,0.06495047,0.2794341,-2.529341
-0.187051,0.2435044,-2.20148,0.06082462,0.2761042,-2.528217
-0.187051,0.2435044,-2.20148,0.06082462,0.2761042,-2.528217
-0.2387882,0.2241719,-2.135051,0.05408118,0.2748632,-2.520339
-0.2387882,0.2241719,-2.135051,0.05408118,0.2748632,-2.520339
-0.2186573,0.1468119,-2.163498,0.05275784,0.2784418,-2.518297
-0.2186573,0.1468119,-2.163498,0.05275784,0.2784418,-2.518297
-0.2161227,0.1029897,-2.174765,0.05198777,0.2759331,-2.515734
-0.2161227,0.1029897,-2.174765,0.05198777,0.2759331,-2.515734
-0.2161227,0.1029897,-2.174765,0.05198777,0.2759331,-2.515734
-0.2161227,0.1029897,-2.174765,0.05198777,0.2759331,-2.515734
-0.1567833,0.03449583,-2.226559,0.05138984,0.274783,-2.515145
-0.1567833,0.03449583,-2.226559,0.05138984,0.274783,-2.515145
-0.1869641,0.01030969,-2.208066,0.05276046,0.2714292,-2.515196
-0.1869641,0.01030969,-2.208066,0.05276046,0.2714292,-2.515196
-0.1869641,0.01030969,-2.208066,0.05276046,0.2714292,-2.515196
-0.129203,-0.04039958,-2.247412,0.05409037,0.2715537,-2.517121
-0.129203,-0.04039958,-2.247412,0.05409037,0.2715537,-2.517121
-0.129203,-0.04039958,-2.247412,0.05615943,0.2726444,-2.51638
-0.129203,-0.04039958,-2.247412,0.05615943,0.2726444,-2.51638
-0.1212773,-0.05525284,-2.210225,0.05615943,0.2726444,-2.51638
-0.1212773,-0.05525284,-2.210225,0.05615943,0.2726444,-2.51638
-0.08530604,-0.07936208,-2.197209,0.06026834,0.2691634,-2.516282
-0.08530604,-0.07936208,-2.197209,0.06026834,0.2691634,-2.516282
-0.0397009,-0.09721894,-2.211341,0.06059245,0.2700218,-2.517244
-0.0397009,-0.09721894,-2.211341,0.06059245,0.2700218,-2.517244
0.002825782,-0.1116164,-2.237107,0.06263813,0.2682699,-2.516625
0.002825782,-0.1116164,-2.237107,0.06263813,0.2682699,-2.516625
0.05251143,-0.1089074,-2.20106,0.06351912,0.2668703,-2.512105
0.05251143,-0.1089074,-2.20106,0.06351912,0.2668703,-2.512105
0.09309886,-0.09359825,-2.148731,0.06521301,0.2629969,-2.508341
0.09309886,-0.09359825,-2.148731,0.06521301,0.2629969,-2.508341
0.09309886,-0.09359825,-2.148731,0.06521301,0.2629969,-2.508341
0.09309886,-0.09359825,-2.148731,0.06521301,0.2629969,-2.508341
0.1440634,-0.07801286,-2.172403,0.06748938,0.2597726,-2.509521
0.1440634,-0.07801286,-2.172403,0.06748938,0.2597726,-2.509521
0.1877836,-0.05332814,-2.159138,0.06971098,0.2575233,-2.510116
0.1877836,-0.05332814,-2.159138,0.06971098,0.2575233,-2.510116
0.2157647,-0.02337964,-2.150982,0.07131745,0.2556528,-2.511667
0.2157647,-0.02337964,-2.150982,0.07131745,0.2556528,-2.511667
0.2515574,0.02761366,-2.129575,0.07190642,0.259645,-2.517895
0.2515574,0.02761366,-2.129575,0.07190642,0.259645,-2.517895
0.2515574,0.02761366,-2.129575,0.07190642,0.259645,-2.517895
0.2515574,0.02761366,-2.129575,0.07190642,0.259645,-2.517895
0.2515574,0.02761366,-2.129575,0.07190642,0.259645,-2.517895
0.2718148,0.06175651,-2.138876,0.07529546,0.2607175,-2.524217
0.2718148,0.06175651,-2.138876,0.07529546,0.2607175,-2.524217
0.289972,0.1143612,-2.120952,0.07636702,0.2603135,-2.526634
0.289972,0.1143612,-2.120952,0.07636702,0.2603135,-2.526634
0.2924483,0.1670107,-2.093665,0.07696734,0.2599863,-2.525216
0.2924483,0.1670107,-2.093665,0.07696734,0.2599863,-2.525216
0.2924483,0.1670107,-2.093665,0.07696734,0.2599863,-2.525216
0.2924483,0.1670107,-2.093665,0.07696734,0.2599863,-2.525216
0.2988027,0.2278795,-2.079617,0.07963964,0.2603423,-2.525796
0.2988027,0.2278795,-2.079617,0.07963964,0.2603423,-2.525796
