Hand_L, , ,Hand_R, , 
-0.3785747,0.1032064,-1.566299,0.4293766,0.1765102,-1.510568
-0.3785747,0.1032064,-1.566299,0.4293766,0.1765102,-1.510568
-0.3794222,0.05923025,-1.563277,0.4424729,0.1125421,-1.495949
-0.3794222,0.05923025,-1.563277,0.4424729,0.1125421,-1.495949
-0.3794222,0.05923025,-1.563277,0.4424729,0.1125421,-1.495949
-0.3794222,0.05923025,-1.563277,0.4424729,0.1125421,-1.495949
-0.379938,0.01805344,-1.563045,0.4578355,0.05369683,-1.492163
-0.379938,0.01805344,-1.563045,0.4578355,0.05369683,-1.492163
-0.3667781,-0.07795784,-1.544142,0.4625021,-0.06107544,-1.473359
-0.3667781,-0.07795784,-1.544142,0.4625021,-0.06107544,-1.473359
-0.3458471,-0.1166903,-1.543806,0.4648937,-0.1088521,-1.462792
-0.3458471,-0.1166903,-1.543806,0.4648937,-0.1088521,-1.462792
-0.3458471,-0.1166903,-1.543806,0.4648937,-0.1088521,-1.462792
-0.3458471,-0.1166903,-1.543806,0.4648937,-0.1088521,-1.462792
-0.331493,-0.1518073,-1.544628,0.3679943,-0.1578305,-1.474562
-0.331493,-0.1518073,-1.544628,0.3679943,-0.1578305,-1.474562
-0.3091157,-0.222898,-1.53149,0.3524798,-0.2010055,-1.513156
-0.3091157,-0.222898,-1.53149,0.3524798,-0.2010055,-1.513156
-0.2980738,-0.2493048,-1.528801,0.2850208,-0.264108,-1.485958
-0.2980738,-0.2493048,-1.528801,0.2850208,-0.264108,-1.485958
-0.2980738,-0.2493048,-1.528801,0.2850208,-0.264108,-1.485958
-0.2980738,-0.2493048,-1.528801,0.2850208,-0.264108,-1.485958
-0.2722899,-0.2749284,-1.527642,0.2570096,-0.2804015,-1.497781
-0.2722899,-0.2749284,-1.527642,0.2570096,-0.2804015,-1.497781
-0.2353425,-0.3123874,-1.522812,0.2448245,-0.3063832,-1.526471
-0.2353425,-0.3123874,-1.522812,0.2448245,-0.3063832,-1.526471
-0.2262032,-0.3288334,-1.524778,0.1953522,-0.3486576,-1.515383
-0.2262032,-0.3288334,-1.524778,0.1953522,-0.3486576,-1.515383
