Hand_L, , ,Hand_R, , 
-0.2292985,0.1993779,-1.498943,0.589471,0.2429981,-1.387526
-0.2292985,0.1993779,-1.498943,0.589471,0.2429981,-1.387526
-0.2403094,0.1604673,-1.489423,0.5996511,0.1923876,-1.368964
-0.2403094,0.1604673,-1.489423,0.5996511,0.1923876,-1.368964
-0.2699352,0.07753204,-1.472392,0.6119909,0.1289565,-1.344822
-0.2699352,0.07753204,-1.472392,0.6119909,0.1289565,-1.344822
-0.2469392,0.02387505,-1.449609,0.6168473,0.08791073,-1.325079
-0.2469392,0.02387505,-1.449609,0.6168473,0.08791073,-1.325079
-0.2465242,-0.01840115,-1.455857,0.6145213,0.05165369,-1.311812
-0.2465242,-0.01840115,-1.455857,0.6145213,0.05165369,-1.311812
-0.2465242,-0.01840115,-1.455857,0.6145213,0.05165369,-1.311812
-0.2465242,-0.01840115,-1.455857,0.6145213,0.05165369,-1.311812
-0.2486073,-0.04913152,-1.458016,0.6079369,0.01056841,-1.301745
-0.2486073,-0.04913152,-1.458016,0.6079369,0.01056841,-1.301745
-0.2480136,-0.08843695,-1.457965,0.6042008,-0.0261062,-1.293519
-0.2480136,-0.08843695,-1.457965,0.6042008,-0.0261062,-1.293519
-0.2355739,-0.1450184,-1.455357,0.5894278,-0.08606209,-1.286478
-0.2355739,-0.1450184,-1.455357,0.5894278,-0.08606209,-1.286478
-0.2194706,-0.1661171,-1.44865,0.5801141,-0.1179418,-1.287425
-0.2194706,-0.1661171,-1.44865,0.5801141,-0.1179418,-1.287425
-0.2194706,-0.1661171,-1.44865,0.5801141,-0.1179418,-1.287425
-0.2194706,-0.1661171,-1.44865,0.5801141,-0.1179418,-1.287425
-0.1992928,-0.1842919,-1.445517,0.5611978,-0.1447548,-1.286265
-0.1992928,-0.1842919,-1.445517,0.5611978,-0.1447548,-1.286265
-0.1738584,-0.2107164,-1.440038,0.5335606,-0.1795578,-1.300277
-0.1738584,-0.2107164,-1.440038,0.5335606,-0.1795578,-1.300277
-0.1738584,-0.2107164,-1.440038,0.5335606,-0.1795578,-1.300277
-0.1738584,-0.2107164,-1.440038,0.5335606,-0.1795578,-1.300277
-0.1570789,-0.2222377,-1.44108,0.5235717,-0.1929704,-1.299895
-0.1570789,-0.2222377,-1.44108,0.5235717,-0.1929704,-1.299895
-0.148659,-0.2359949,-1.439646,0.5069813,-0.217848,-1.302657
-0.148659,-0.2359949,-1.439646,0.5069813,-0.217848,-1.302657
