Hand_L, , ,Hand_R, , 
-0.4022491,0.2413538,-1.604081,0.4111441,0.2298658,-1.581533
-0.4022491,0.2413538,-1.604081,0.4111441,0.2298658,-1.581533
-0.4169308,0.2146688,-1.601952,0.429299,0.1961449,-1.572486
-0.4169308,0.2146688,-1.601952,0.429299,0.1961449,-1.572486
-0.4211776,0.1950008,-1.603232,0.4367914,0.1689198,-1.566393
-0.4211776,0.1950008,-1.603232,0.4367914,0.1689198,-1.566393
-0.4211776,0.1950008,-1.603232,0.4367914,0.1689198,-1.566393
-0.4211776,0.1950008,-1.603232,0.4367914,0.1689198,-1.566393
-0.4511594,0.1418647,-1.603746,0.4572521,0.1090372,-1.559328
-0.4511594,0.1418647,-1.603746,0.4572521,0.1090372,-1.559328
-0.4596458,0.1011957,-1.605732,0.475378,0.07299542,-1.551754
-0.4596458,0.1011957,-1.605732,0.475378,0.07299542,-1.551754
-0.4635865,0.0705507,-1.600552,0.4819946,0.04956302,-1.537505
-0.4635865,0.0705507,-1.600552,0.4819946,0.04956302,-1.537505
-0.4635865,0.0705507,-1.600552,0.4819946,0.04956302,-1.537505
-0.4635865,0.0705507,-1.600552,0.4819946,0.04956302,-1.537505
-0.4681087,0.02295364,-1.598708,0.4809159,0.007888325,-1.518995
-0.4681087,0.02295364,-1.598708,0.4809159,0.007888325,-1.518995
-0.4599602,-0.06934088,-1.586279,0.4672618,-0.08302564,-1.47585
-0.4599602,-0.06934088,-1.586279,0.4672618,-0.08302564,-1.47585
-0.4366312,-0.1262565,-1.569916,0.4117223,-0.1301202,-1.455774
-0.4366312,-0.1262565,-1.569916,0.4117223,-0.1301202,-1.455774
-0.4035565,-0.164593,-1.562317,0.3785977,-0.1683848,-1.437449
-0.4035565,-0.164593,-1.562317,0.3785977,-0.1683848,-1.437449
-0.4035565,-0.164593,-1.562317,0.3785977,-0.1683848,-1.437449
-0.4035565,-0.164593,-1.562317,0.3785977,-0.1683848,-1.437449
-0.350824,-0.2541625,-1.545652,0.3313602,-0.2430637,-1.403422
-0.350824,-0.2541625,-1.545652,0.3313602,-0.2430637,-1.403422
-0.350824,-0.2541625,-1.545652,0.3313602,-0.2430637,-1.403422
-0.350824,-0.2541625,-1.545652,0.3313602,-0.2430637,-1.403422
-0.2713921,-0.3117286,-1.524924,0.2373739,-0.3011595,-1.370954
-0.2713921,-0.3117286,-1.524924,0.2373739,-0.3011595,-1.370954
-0.2713921,-0.3117286,-1.524924,0.2373739,-0.3011595,-1.370954
