Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.6639317,0.3396858,-2.558956,0.8643648,0.2740529,-2.479369,-0.3628063,0.3296807,-2.598559,0.5754941,0.3212642,-2.583419,-0.0672626,0.2990304,-2.646696,0.2895917,0.3129784,-2.647676
-0.6639317,0.3396858,-2.558956,0.8643648,0.2740529,-2.479369,-0.3628063,0.3296807,-2.598559,0.5754941,0.3212642,-2.583419,-0.0672626,0.2990304,-2.646696,0.2895917,0.3129784,-2.647676
-0.6651834,0.2741832,-2.574021,0.8428041,0.1735982,-2.48932,-0.3634777,0.2888817,-2.604651,0.5669256,0.2757321,-2.590412,-0.06728266,0.2990844,-2.646736,0.2895917,0.3129949,-2.647673
-0.6651834,0.2741832,-2.574021,0.8428041,0.1735982,-2.48932,-0.3634777,0.2888817,-2.604651,0.5669256,0.2757321,-2.590412,-0.06728266,0.2990844,-2.646736,0.2895917,0.3129949,-2.647673
-0.6651834,0.2741832,-2.574021,0.8428041,0.1735982,-2.48932,-0.3634777,0.2888817,-2.604651,0.5669256,0.2757321,-2.590412,-0.06728266,0.2990844,-2.646736,0.2895917,0.3129949,-2.647673
-0.6651834,0.2741832,-2.574021,0.8428041,0.1735982,-2.48932,-0.3634777,0.2888817,-2.604651,0.5669256,0.2757321,-2.590412,-0.06728266,0.2990844,-2.646736,0.2895917,0.3129949,-2.647673
-0.6651834,0.2741832,-2.574021,0.8428041,0.1735982,-2.48932,-0.3634777,0.2888817,-2.604651,0.5669256,0.2757321,-2.590412,-0.06728266,0.2990844,-2.646736,0.2895917,0.3129949,-2.647673
-0.6531006,0.1816945,-2.593388,0.8124087,0.08958041,-2.504263,-0.3583808,0.2497924,-2.614207,0.5545461,0.2377962,-2.59759,-0.06729675,0.2991183,-2.646765,0.2895922,0.3130055,-2.647672
-0.6531006,0.1816945,-2.593388,0.8124087,0.08958041,-2.504263,-0.3583808,0.2497924,-2.614207,0.5545461,0.2377962,-2.59759,-0.06729675,0.2991183,-2.646765,0.2895922,0.3130055,-2.647672
-0.6531006,0.1816945,-2.593388,0.8124087,0.08958041,-2.504263,-0.3583808,0.2497924,-2.614207,0.5545461,0.2377962,-2.59759,-0.06729675,0.2991183,-2.646765,0.2895922,0.3130055,-2.647672
