Hand_L, , ,Hand_R, , 
0.01653273,0.3329097,-1.797908,0.3498961,-0.2932579,-1.325539
0.01653273,0.3329097,-1.797908,0.3498961,-0.2932579,-1.325539
0.01989936,0.3214407,-1.799941,0.3452195,-0.2990301,-1.326524
0.01989936,0.3214407,-1.799941,0.3452195,-0.2990301,-1.326524
0.01989936,0.3214407,-1.799941,0.3452195,-0.2990301,-1.326524
0.01989936,0.3214407,-1.799941,0.3452195,-0.2990301,-1.326524
0.03004856,0.3099888,-1.801576,0.3396609,-0.3056144,-1.330417
0.03004856,0.3099888,-1.801576,0.3396609,-0.3056144,-1.330417
0.02795865,0.2979831,-1.809357,0.3365376,-0.3082898,-1.334496
0.02795865,0.2979831,-1.809357,0.3365376,-0.3082898,-1.334496
0.03296466,0.2893552,-1.817501,0.3326054,-0.3108719,-1.338029
0.03296466,0.2893552,-1.817501,0.3326054,-0.3108719,-1.338029
0.03296466,0.2893552,-1.817501,0.3326054,-0.3108719,-1.338029
0.03296466,0.2893552,-1.817501,0.3326054,-0.3108719,-1.338029
0.03513525,0.2864403,-1.823324,0.3278732,-0.3136299,-1.345268
0.03513525,0.2864403,-1.823324,0.3278732,-0.3136299,-1.345268
0.03513525,0.2864403,-1.823324,0.3278732,-0.3136299,-1.345268
0.03284222,0.2822769,-1.833223,0.323653,-0.3153866,-1.348175
0.03284222,0.2822769,-1.833223,0.323653,-0.3153866,-1.348175
0.03064631,0.2809578,-1.833104,0.3194671,-0.3173081,-1.351956
0.03064631,0.2809578,-1.833104,0.3194671,-0.3173081,-1.351956
0.02409719,0.2802107,-1.83538,0.3154362,-0.3199264,-1.355329
0.02409719,0.2802107,-1.83538,0.3154362,-0.3199264,-1.355329
0.01697622,0.2827512,-1.828274,0.3111635,-0.3213026,-1.356307
0.01697622,0.2827512,-1.828274,0.3111635,-0.3213026,-1.356307
0.01697622,0.2827512,-1.828274,0.3111635,-0.3213026,-1.356307
0.01697622,0.2827512,-1.828274,0.3111635,-0.3213026,-1.356307
-0.001882634,0.2923347,-1.814122,0.3055311,-0.3226831,-1.359182
-0.001882634,0.2923347,-1.814122,0.3055311,-0.3226831,-1.359182
-0.04648096,0.3012508,-1.726756,0.2994297,-0.3222198,-1.36545
-0.04648096,0.3012508,-1.726756,0.2994297,-0.3222198,-1.36545
-0.08362409,0.3086707,-1.655506,0.2921859,-0.3245929,-1.3692
-0.08362409,0.3086707,-1.655506,0.2921859,-0.3245929,-1.3692
-0.08362409,0.3086707,-1.655506,0.2921859,-0.3245929,-1.3692
-0.08362409,0.3086707,-1.655506,0.2921859,-0.3245929,-1.3692
-0.1263716,0.2859435,-1.572433,0.2904625,-0.3274282,-1.372538
-0.1263716,0.2859435,-1.572433,0.2904625,-0.3274282,-1.372538
-0.1678863,0.2224243,-1.484617,0.2870149,-0.3365126,-1.379793
-0.1678863,0.2224243,-1.484617,0.2870149,-0.3365126,-1.379793
-0.1678863,0.2224243,-1.484617,0.2931035,-0.3529992,-1.397085
-0.1678863,0.2224243,-1.484617,0.2931035,-0.3529992,-1.397085
-0.1678863,0.2224243,-1.484617,0.2931035,-0.3529992,-1.397085
-0.1678863,0.2224243,-1.484617,0.2931035,-0.3529992,-1.397085
-0.1678863,0.2224243,-1.484617,0.2994409,-0.3628682,-1.408347
-0.1678863,0.2224243,-1.484617,0.2994409,-0.3628682,-1.408347
-0.1549477,0.004776389,-1.345481,0.4076265,-0.2265159,-1.408387
-0.1549477,0.004776389,-1.345481,0.4076265,-0.2265159,-1.408387
-0.1039335,-0.03050251,-1.347877,0.4608282,-0.2262421,-1.361077
-0.1039335,-0.03050251,-1.347877,0.4608282,-0.2262421,-1.361077
-0.1039335,-0.03050251,-1.347877,0.4608282,-0.2262421,-1.361077
-0.1039335,-0.03050251,-1.347877,0.4608282,-0.2262421,-1.361077
-0.1239794,-0.1090361,-1.306409,0.4750561,-0.2496579,-1.291661
-0.1239794,-0.1090361,-1.306409,0.4750561,-0.2496579,-1.291661
-0.1166933,-0.1628546,-1.282661,0.4596599,-0.2680552,-1.251703
-0.1166933,-0.1628546,-1.282661,0.4596599,-0.2680552,-1.251703
